name,target,norm_cs
ixazomib,PSMB1,-0.83
PKI-179,MTOR,-0.83
BIX-01294,EHMT2|EHMT1,-0.83
ABT-724,DRD4,-0.83
diphenyleneiodonium,ALDH1A2|ALDH2|ALDH5A1|ALDH7A1|NOX3|XDH|NOS2|NOS3,-0.83
verapamil,CACNA1C|CACNA1D|CACNA1G|CACNA1S|CYP2C8|CYP2E1|CYP3A5|CYP3A7|DRD2|CACNA1A|CACNA1B|CACNA1F|CACNA1I|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4,-0.83
lidoflazine,SCN1A|SCN3A|SLC29A1,-0.83
CP-466722,ATM,-0.83
betamethasone,NR3C1,-0.83
avanafil,PDE5A,-0.83
dasatinib,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B,-0.83
amrinone,PDE3A|PDE3B|PDE4B|TNF,-0.83
AZ-20,ATR|MTOR,-0.83
sulbactam,,-0.83
AMG-517,TRPV1,-0.83
betahistine,HRH3|HRH1,-0.83
SA-792709,RARA|RARB,-0.83
AMG-487,CXCR3,-0.83
amyleine,,-0.83
rifampicin,NR1I2,-0.83
CGP-52432,GABBR1,-0.83
idarubicin,TOP2A,-0.83
acetylcholine,ACHE|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2,-0.83
otenzepad,CHRM2|CHRM1|CHRM3|CHRM4|CHRM5,-0.83
rolipram,PDE4A|PDE4B|PDE4D|PDE4C,-0.83
ALW-II-38-3,DDR1,-0.83
betrixaban,F10|KCNH2,-0.83
VU-0240551,SLC12A5,-0.83
PD-0325901,MAP2K1|MAP2K2,-0.83
resorcinol,CA12|CA14|CA2|PTGS1,-0.83
alosetron,HTR3A,-0.83
raltitrexed,TYMS|FPGS,-0.83
caffeine,ADORA1|ADORA2A|ADORA2B|ATM|ITPR1|RYR1|ATR|ADORA3|ITPR2|ITPR3|PDE10A|PDE11A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR2|RYR3,-0.83
ethisterone,TYR,-0.83
fasudil,ROCK1|ROCK2|PKIA|PRKACA,-0.83
amitriptyline,SLC6A2|SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|CYP2C19|CYP3A5|SCN4A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1,-0.83
thiomersal,OXCT1,-0.83
lobeline,SLC18A2|CHRNA4|CHRNB2|OPRM1|CHRNA10|CHRNA9,-0.83
BCL2-inhibitor,,-0.83
VT-464,CYP17A1,-0.83
UNC-0638,EHMT1|EHMT2,-0.83
fluvoxamine,SLC6A4|CYP2C19,-0.83
PF-04457845,FAAH,-0.83
bisindolylmaleimide-ix,SIRT1|LRRK2|SIRT2|AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1,-0.83
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-0.83
A-443654,AKT1|AKT2,-0.83
oxcarbazepine,SCN1A|SCN3A|SCN5A|CYP2C19|CYP3A4|CYP3A5|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-0.83
etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5,-0.83
taxifolin,APOB|APP|HMGCR|ADIPOR2,-0.83
SCH-442416,ADORA1|ADORA2A,-0.83
BRD-A01295252,,-0.83
PSB-1115,ADORA2B|ADORA1|ADORA3,-0.83
kenpaullone,GSK3B|CDK1|CDK5|CDK2|LCK|CCNB1,-0.83
etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5,-0.83
perillyl-alcohol,FNTA,-0.83
CP-55940,CNR1|CNR2|GPR55,-0.83
HMN-214,FLT3|KDR|KIT|FLT4|PDGFRB|CSF1R|FLT1|RET|FGFR1|PDGFRA,-0.83
SGI-1776,PIM1|FLT3|PIM2|PIM3,-0.83
diacerein,IL1B,-0.83
DBeQ,CASP3,-0.83
BRD-K65592642,PSEN1,-0.83
alclometasone,NR3C1|CYP3A4|SERPINA6,-0.83
disopyramide,SCN5A|CHRM1|CHRM2|CHRM3|KCND2|KCND3|KCNH2,-0.83
KIN-001-220,,-0.83
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-0.83
tenoxicam,PTGS2|PTGS1,-0.83
PF-03084014,,-0.83
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-0.83
phenytoin,SCN1A|SCN2A|SCN5A|ABCB1|CYP2B6|CYP2C19|CYP3A4|SCN10A|SCN11A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-0.83
KW-2449,FLT3|ABL1|AURKA|FGFR1|AURKB,-0.83
SB-258585,HTR6,-0.83
mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1,-0.83
SB-216763,GSK3B|CCNA2|CDK2|GSK3A,-0.83
PP-30,RAF1,-0.83
teroxirone,,-0.83
AZD-7762,CHEK1|CHEK2,-0.84
perhexiline,CPT1A|CPT2,-0.84
NSC-4644,SOAT1|PYGM,-0.84
fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1,-0.84
nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1,-0.84
amrinone,PDE3A|PDE3B|PDE4B|TNF,-0.84
bulleyaconitine-a,,-0.84
camostat-mesilate,,-0.84
rotigotine,DRD2|DRD3|DRD4|DRD1|DRD5|ADRA2B|HTR1A,-0.84
flunarizine,CACNA1G|CACNA1H|CYP2J2|CACNA1I|CALM1|HRH1,-0.84
BRD-K74733595,,-0.84
butorphanol-(+)-tartrate,,-0.84
TAK-733,MAP2K1,-0.84
tolterodine,CHRM2|CHRM3|CHRM1|CHRM4|CHRM5,-0.84
irbesartan,AGTR1|JUN|SLC10A1,-0.84
tivantinib,MET,-0.84
BRD-K61734568,,-0.84
raltitrexed,TYMS|FPGS,-0.84
PF-04457845,FAAH,-0.84
erlotinib,EGFR|NR1I2,-0.84
ORG-9768,SLC6A2|ADRA2A,-0.84
relcovaptan,AVPR1A|AVPR1B|AVPR2|OXTR,-0.84
BRD-A77577770,,-0.84
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-0.84
zaprinast,PDE5A|GPR35|PDE1A|PDE4D|PDE9A,-0.84
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-0.84
IBC-293,HCAR3,-0.84
ZK-200775,,-0.84
glycitein,TNF|APP|IL1B,-0.84
pranlukast,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,-0.84
apigenin,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1,-0.84
mesoridazine,DRD2|HTR2A,-0.84
penciclovir,,-0.84
ibrutinib,BTK|BLK|BMX,-0.84
timonacic,ANXA5,-0.84
L-690488,IMPA1,-0.84
ML-7,MYLK,-0.84
thioctic-acid,ALDH2|ACHE|LIAS|LIPT1|PTGS2|SLC5A6,-0.84
BRD-K17415526,EGFR,-0.84
AZ-628,BRAF|RAF1,-0.84
nicotinamide,PARP1|AOX1|CYP2E1|BST1|LDHA|SIRT5,-0.84
methyl-angolensate,HTR2B,-0.84
XE-991,KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.84
amuvatinib,KIT|FLT3|MET|PDGFRA|AXL|MST1R|RAD51|RET,-0.84
NNC-55-0396,CATSPER1|CATSPER2|CATSPER3|CATSPER4,-0.84
CYT-997,TUBB,-0.84
chlorambucil,,-0.84
MK-212,HTR2C,-0.84
tetramisole,,-0.84
kynuramine,,-0.84
idelalisib,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB,-0.84
BRD-A80383043,,-0.84
etofylline-clofibrate,LPL|PPARA,-0.84
alpha-tocopherol,,-0.84
tiaprofenic-acid,PTGS2|PTGS1,-0.84
moxifloxacin,TOP2A,-0.84
amiodarone,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7,-0.84
levetiracetam,SV2A|CACNA1B|SCN1A,-0.84
tobramycin,,-0.84
PF-3845,FAAH,-0.84
ATN-161,ITGA5|ITGAV|ITGB1|ITGB3|ITGB5,-0.84
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.84
lapatinib,EGFR|ERBB2|CYP3A5,-0.84
BRD-K02581333,,-0.84
crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1,-0.84
EMD-386088,HTR6,-0.84
meglitinide,ABCC8|KCNJ11|CCR2,-0.84
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-0.84
GTP-14564,FLT3|CSF1R|KIT|PDGFRB,-0.84
acyclovir,PNP,-0.84
dasatinib,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B,-0.84
BRD-K63750851,IMPDH1|IMPDH2,-0.84
KIN001-242,RPS6KA3,-0.84
melatonin,MTNR1A|MTNR1B|TH|ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|NQO2|RORB,-0.84
hymecromone,MAOA|MAOB,-0.84
icilin,TRPA1|TRPM8,-0.84
metformin,INS|ACACB|PRKAB1,-0.84
quinidine,SCN5A|ABCB1|CYP2D6|KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SLC29A4,-0.84
PK-11195,TSPO|NR1I2|NR1I3,-0.84
carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-0.84
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-0.84
UNC-1215,L3MBTL3,-0.84
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-0.84
ceforanide,,-0.84
ZM-447439,AURKA|AURKB,-0.84
lamivudine,,-0.84
U-46619,,-0.84
BH3I-1,BCL2L1,-0.84
DG-041,PTGER3,-0.84
pentobarbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-0.84
GNF-2,ABL1|BCR,-0.84
leflunomide,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B,-0.84
pifithrin-alpha,TP53,-0.84
A-66,PIK3CA,-0.84
afatinib,EGFR|ERBB2|ERBB4,-0.84
pantoprazole,ATP4A|CYP2C19|CYP3A4,-0.84
paricalcitol,VDR|PTH,-0.84
methapyrilene,HRH1,-0.84
felbamate,GRIN2A|GRIN2B|GRIN3A|GRIN1|GRIN2C|GRIN2D|GRIN3B,-0.84
GANT-58,DHH|IHH|GLI1,-0.84
zafirlukast,CYSLTR1|CYSLTR2,-0.84
FGIN-1-43,TSPO,-0.84
talinolol,ADRB1,-0.84
lesinurad,SLC22A12,-0.84
lavendustin-c,CAMK2A|EGFR|SRC,-0.84
bosutinib,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK,-0.84
mestranol,ESR1,-0.84
plumbagin,,-0.84
naltrexone,OPRK1|OPRM1|OPRD1|SIGMAR1,-0.84
NPI-2358,,-0.84
carfilzomib,PSMB1|PSMB10|PSMB2|PSMB5|PSMB8|PSMB9|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7,-0.84
terfenadine,HRH1|KCNH2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|KCNH1,-0.84
U-74389F,,-0.84
triamterene,SCNN1A|SCNN1B|SCNN1G|SCNN1D,-0.84
pelitinib,EGFR|ERBB2,-0.84
zardaverine,PDE4D|PDE3A|PDE4A|PDE4B|PDE4C,-0.84
lomustine,STMN4,-0.84
trientine,CA14,-0.84
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-0.84
D-64131,TUBB,-0.84
donepezil,ACHE|HTR2A,-0.84
radicicol,,-0.84
CTB,,-0.84
MK-0893,GCGR,-0.84
tiabendazole,,-0.84
isocarboxazid,MAOA|MAOB,-0.84
OSI-930,KIT|KDR|PDGFB|PDGFRB,-0.84
epitiostanol,AR,-0.84
avanafil,PDE5A,-0.84
RITA,MDM2|TXNRD1|TXNRD2,-0.84
leflunomide,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B,-0.84
tenidap,ALOX5|KCNJ4|PTGS1,-0.84
penfluridol,DRD1|DRD2|CACNA1G,-0.84
ischemin,,-0.84
bepridil,CACNA1C|SCN5A|ATP1A1|CACNA1A|CACNA1H|CACNA2D2|CALM1|KCNQ1|KCNQ4|PDE1A|PDE1B|TNNC1,-0.84
desmethylclozapine,CHRM1|DRD2|DRD3|HTR2A|HTR2C,-0.84
iodoacetic-acid,,-0.84
dofequidar,ABCB1|ABCC1,-0.84
RS-102221,HTR2C|HTR2A|HTR2B,-0.84
rosmarinic-acid,MCL1|TYR,-0.84
amiodarone,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7,-0.84
acetazolamide,CA14|CA2|CA1|CA4|CA12|CA7|CA13|CA6|AQP1|CA3,-0.84
flurofamide,,-0.84
ibrutinib,BTK|BLK|BMX,-0.84
retrorsine,,-0.84
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-0.84
dexloxiglumide,CCKAR,-0.84
W-7,,-0.84
6-aminochrysene,,-0.84
docosatrienoic-acid,,-0.84
timofibrate,LPL,-0.84
fenretinide,RARA|CYP2C8|CYP3A5|RARG,-0.84
H-7,,-0.84
BGT-226,MTOR|PIK3CG|PIK3CA|PIK3CB,-0.84
metoclopramide,DRD2|HTR4|HTR3A|CHRM1|HTR3B,-0.84
naftifine,SQLE,-0.84
GDC-0879,BRAF,-0.84
lenvatinib,KDR|FLT4|FGFR1|FLT1|KIT|FGFR2|FGFR3|FGFR4|PDGFB|PDGFRB|RET,-0.84
travoprost,PTGFR,-0.84
BI-2536,PLK1|BRD4|PLK2|PLK3,-0.84
NVP-BGJ398,FGFR1|FGFR2|FGFR3|FGFR4|KDR,-0.84
danusertib,AURKA|AURKB|AURKC|FGFR1|NTRK1|RET|BCR|SLK,-0.84
PG-9,,-0.84
menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1,-0.84
GSK-1904529A,IGF1R|INSR,-0.84
guaifenesin,,-0.84
SB-225002,CXCR2,-0.84
AM-92016,GRIN2B|GRIN1,-0.84
tomelukast,CYSLTR1,-0.84
NVP-BEZ235,,-0.84
BRD-K26664453,ACTB,-0.84
piribedil,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B,-0.84
ketotifen,HRH1|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE7B|PDE8A|PDE8B|PGD,-0.84
AT-7519,CDK2|CDK1|CDK9|CDK4|CDK5|CDK6,-0.84
hydrocortisone-hemisuccinate,NR3C1,-0.84
tebuthiuron,,-0.84
tiotidine,HRH2,-0.84
rivaroxaban,F10|CYP2J2|CYP3A5,-0.84
flucytosine,DNMT1,-0.84
semagacestat,PSEN1,-0.84
biotin,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6,-0.84
daunorubicin,TOP2A|TOP2B,-0.84
mebendazole,TUBA1A|TUBB|TUBB4B,-0.84
JNJ-38877605,MET,-0.84
etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B,-0.84
lofexidine,ADRA2A,-0.84
tebipenem,CNR1,-0.84
angiogenesis-inhibitor,,-0.84
VU-0420363-1,,-0.84
candesartan-cilextil,AGTR1|AGTR2,-0.84
vinpocetine,PDE1A|SCN10A|PDE1C,-0.84
SB-216641,HTR1D|HTR1B|HTR1A|HTR2A|HTR2B|HTR2C,-0.84
romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-0.84
PF-543,SPHK1,-0.84
rifampicin,NR1I2,-0.84
azacitidine,DNMT1|DNMT3A,-0.84
VU-0365114-2,CHRM5,-0.84
R-96544,HTR2A,-0.84
strophanthidin,ATP1A1,-0.84
BRD-K22848513,NFE2L2|PPARG|BCL2|CHUK|GSR|HMOX1|HMOX2|STAT3,-0.84
androstenedione,AKR1C3|HSD17B1|HSD3B1,-0.84
eugenitol,,-0.84
TG-101348,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2,-0.84
brequinar,DHODH,-0.84
nicardipine,CACNA1C|ADORA3|ADRA1A|ADRA1B|ADRA1D|CACNA1D|CACNA2D1|CACNB2|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|PDE1A|PDE1B,-0.84
ellipticine,TOP2A|TOP2B,-0.84
MLN-8054,AURKA,-0.84
fidarestat,AKR1B1,-0.84
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-0.84
UB-165,CHRNA3|CHRNA4|CHRNB2,-0.84
BRD-K96188950,,-0.84
telatinib,KDR|FLT4|KIT|PDGFRB,-0.84
valproic-acid,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,-0.84
BRD-K72541103,JAK3,-0.84
theobromine,ADORA1|ADORA2A|PDE4B,-0.84
perphenazine,DRD2|CALM1|DRD1|HRH1|HTR2A|HTR2C|HTR6|HTR7,-0.84
JNK-9L,MAPK8,-0.84
altretamine,,-0.84
droperidol,DRD2|ADRA1A|DRD3|DRD4|HTR2A,-0.84
temozolomide,TOP2A|MGMT,-0.84
TAK-285,ERBB2|EGFR,-0.84
L-ergothioneine,,-0.84
adarotene,RARG|RARA|RARB,-0.84
felbamate,GRIN2A|GRIN2B|GRIN3A|GRIN1|GRIN2C|GRIN2D|GRIN3B,-0.84
zatebradine,HCN1|HCN2|HCN3|HCN4,-0.84
thioctic-acid,ALDH2|ACHE|LIAS|LIPT1|PTGS2|SLC5A6,-0.84
SKF-96365,CYP3A4|TRPC1|PKD2|TRPC3|TRPC4|TRPC5|TRPV2,-0.84
icilin,TRPA1|TRPM8,-0.84
acenocoumarol,VKORC1,-0.84
ML-133,,-0.84
fidarestat,AKR1B1,-0.84
promazine,CHRM5|DRD2|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD3|DRD4|HRH1|HTR2A|HTR2C,-0.84
TAK-285,ERBB2|EGFR,-0.84
luteolin,AKR1B1|GAA|MAOA|XDH|TOP1,-0.84
urosiol,,-0.84
pirenzepine,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,-0.84
PJ-34,EEF2|PARP1|PARP15|PARP3,-0.84
inhibitor-BEC,ARG2|ARG1,-0.84
AZD-9668,ELANE,-0.84
orantinib,KDR|PDGFRB|FGFR1|AURKA|AURKB|PDGFRA|TBK1|EGFR|FGFR2,-0.84
oprozomib,,-0.84
imipramine,SLC6A2|SLC6A4|CHRM2|CYP2C19|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A3,-0.84
pralatrexate,DHFR|SLC19A1|TYMS,-0.84
amantadine,GRIN1|DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A,-0.84
tacrolimus,FKBP1A|CYP3A5|CYP3A7,-0.84
dipyridamole,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A,-0.84
procaine,HTR3A|HMGCR|CHRNA2|GRIN3A|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|MAOA|MAOB|RYR1|RYR2|SCN10A|SLC6A3,-0.84
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-0.84
novobiocin,,-0.84
VU-0365114-2,CHRM5,-0.84
cabergoline,DRD2|ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|PRL|ADRA1B|ADRA1D|ADRB1|ADRB2|HTR7,-0.84
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-0.84
cercosporin,,-0.84
C-646,EP300,-0.84
SB-525334,TGFBR1,-0.84
HLI-373,MDM2,-0.84
LCL-161,BIRC2|XIAP,-0.84
SB-415286,GSK3B|GSK3A|RPS6KB1,-0.84
flavoxate,CHRM1|CHRM2,-0.84
pheniramine,HRH1,-0.84
GSK-1070916,AURKB|AURKC|AURKA|CYP2D6|CYP3A4,-0.84
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-0.84
DY-131,ESRRG|ESRRB|ESR2,-0.84
pentylenetetrazol,,-0.84
edoxudine,,-0.84
LY-364947,TGFBR1,-0.84
CCT-018159,HSP90AA1|HSP90AB1,-0.84
diosmin,AHR,-0.84
eflornithine,ODC1|ARG2,-0.84
rigosertib,PLK1|MCL1,-0.84
PG-9,,-0.84
brivudine,,-0.84
BRD-K09907482,,-0.84
fumonisin-b1,CERS1,-0.84
resorcinol,,-0.84
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-0.85
relcovaptan,AVPR1A|AVPR1B|AVPR2|OXTR,-0.85
nutlin-3,MDM2|TP53,-0.85
SCH-442416,ADORA1|ADORA2A,-0.85
triptorelin,GNRHR|GNRH1,-0.85
melatonin,MTNR1A|MTNR1B|TH|ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|NQO2|RORB,-0.85
estradiol,,-0.85
A-740003,P2RX7,-0.85
flunisolide,NR3C1,-0.85
MK-1775,WEE1,-0.85
mefloquine,PANX1|ADORA2A|HBA1,-0.85
AG-99,,-0.85
brimonidine,ADRA2A|ADRA2B|ADRA2C|AOX1,-0.85
iodophenpropit,HRH3|HRH4|GRIN2B,-0.85
BI-D1870,RPS6KA1|RPS6KA2|RPS6KA3|RPS6KA6,-0.85
PD-158780,EGFR,-0.85
lomustine,STMN4,-0.85
miglitol,GAA|MGAM|SLC5A4|GANAB|GANC,-0.85
chlorpropamide,ABCC8|KCNJ10|KCNJ11,-0.85
trimethobenzamide,DRD2,-0.85
ethaverine,,-0.85
NSC-405020,MMP1,-0.85
fasudil,ROCK1|ROCK2|PKIA|PRKACA,-0.85
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.85
SB-225002,CXCR2,-0.85
ezetimibe,NPC1L1|ANPEP|SOAT1,-0.85
pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1,-0.85
cimaterol,ADRB1|ADRB2|ADRB3,-0.85
BRD-K37846922,,-0.85
everolimus,MTOR|CYP3A5|FKBP1A,-0.85
GSK-256066,PDE4A|PDE4B|PDE4C|PDE4D,-0.85
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-0.85
benfluorex,HMGCR,-0.85
SB-205607,OPRD1,-0.85
olaparib,PARP1|PARP2|PARP3,-0.85
bicalutamide,AR|CYP2C19,-0.85
clocortolone-pivalate,NR3C1|PLA2G1B,-0.85
cisapride,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A,-0.85
paricalcitol,VDR|PTH,-0.85
triclosan,DNMT1,-0.85
estriol,ESR1|ESR2,-0.85
D-64406,,-0.85
methyllidocaine,,-0.85
mosapride,HTR4|HTR3A,-0.85
YM-298198,GRM1,-0.85
lobendazole,,-0.85
I-BRD9,BRD9,-0.85
PAC-1,CASP3,-0.85
GW-3965,NR1H2|NR1H3|ABCA1,-0.85
PCI-24781,HDAC1|HDAC2|HDAC3|HDAC6|HDAC10|HDAC8,-0.85
methazolamide,CA1|CA2|CA4|CA7|INS|CA12|CA14,-0.85
dibenzoylmethane,,-0.85
amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1,-0.85
tianeptine,SLC6A4|OPRD1|OPRK1|OPRM1,-0.85
alvimopan,OPRM1|OPRD1|OPRK1,-0.85
cyclosporin-a,PPIA|CYP3A5|CYP3A7|PPID|ABCB11|CAMLG|FPR1|PPIF|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3,-0.85
QL-XI-92,DDR1,-0.85
CI-976,SOAT1|ACAT1|CES1,-0.85
clomethiazole,GABRA1,-0.85
bevirimat-dimeglumine,,-0.85
BRD-K76674262,RPL3,-0.85
edaravone,BCL2,-0.85
diltiazem,CACNA1C|CYP3A5|CYP3A7|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5,-0.85
prostratin,,-0.85
CCCP,,-0.85
riboflavin,BLVRB|RFK,-0.85
JNJ-7706621,CDK1|CDK2|AURKA|AURKB,-0.85
diphenyleneiodonium,ALDH1A2|ALDH2|ALDH5A1|ALDH7A1|NOX3|XDH|NOS2|NOS3,-0.85
