name,target,norm_cs
hispidin,PRKCB,-0.68
scopoline,,-0.68
CNX-774,BTK,-0.68
oleoylethanolamide,GPR119|PPARA|KCND3|CNR1|GPR55,-0.68
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-0.64
isoniazid,CYP2E1|CYP1A2|CYP2C19|CYP2C8|CYP3A4,-0.78
dexfenfluramine,SLC6A4|HTR2C,-0.7
galeterone,AR|CYP17A1,-0.68
theophylline,ADORA1|PDE3A|ADORA2A|ADORA2B|ADORA3|HDAC2|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|CHIA|CYP2E1|CYP3A4|PDE5A,-0.74
linifanib,CSF1R|KDR|PDGFRB|FLT1|FLT3|FLT4|PDGFRA|CSF1|KIT|RET|TEK,-0.68
oxaprozin,PTGS1|PTGS2,-0.68
molindone,DRD2|HTR2A|DRD5|CHRM1|HRH1|HTR1A,-0.68
IOWH-032,CFTR,-0.68
CAY-10577,,-0.68
olmesartan-medoxomil,AGTR1,-0.79
TG-100801,SRC|EPHB4|FGFR1|FLT1|KDR,-0.7
bethanechol,CHRM2|CHRM1|CHRM3|CHRM4,-0.68
hydroquinine,,-0.68
BIIB-021,AOX1|HSP90AA1,-0.68
BRD-A84389633,,-0.68
dicoumarol,VKORC1|NQO1|CRYZ,-0.68
byssochlamic-acid,,-0.68
lobelanidine,OPRM1|SLC18A2,-0.59
amfepramone,SLC6A2|SLC6A3,-0.76
paroxetine,SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HTR2A|SLC6A2,-0.74
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-0.68
alpelisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.61
rimonabant,CNR1|IL6|GPR55,-0.77
BRD-K30697463,NR3C1|PLA2G1B,-0.75
BRD-K33211335,SIGMAR1|CYP3A5|GRIN1|CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYBA|CYBB|GRIN3A|NCF1|NCF2|NCF4|OPRD1|OPRK1|OPRM1|PGRMC1|RAC1|RAC2|SLC6A2|SLC6A4,-0.74
rofecoxib,PTGS2|CYP3A4|ELN,-0.69
sodium-gualenate,,-0.62
ceramide,,-0.8
lavendustin-c,CAMK2A|EGFR|SRC,-0.61
PF-04136309,,-0.69
BRD-K92490248,,-0.69
cyclopamine,SMO,-0.69
choline-alfoscerate,,-0.69
praziquantel,,-0.74
doxofylline,ADORA1|PDE4A|PDE4B|PDE4C|PDE4D,-0.64
lisofylline,,-0.77
leu-enkephalin,OPRD1|OPRM1,-0.91
raltegravir,,-0.7
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-0.69
J-104129,CHRM3,-0.69
baricitinib,JAK1|JAK2,-0.73
tipiracil,TYMP,-0.67
GSK-2110183,,-0.83
nitrocaramiphen,CHRM1,-0.69
blebbistatin,,-0.85
prothionamide,,-0.69
pifithrin-alpha,TP53,-0.69
AM-92016,GRIN2B|GRIN1,-0.69
rotenone,MT-ND1,-0.69
efaproxiral,HBA1|HBB,-0.84
triptorelin,GNRHR|GNRH1,-0.69
methiazole,,-0.81
T-98475,GNRHR,-0.71
pinaverium,CACNA1C,-0.95
BRD-K95992530,,-0.8
lapatinib,EGFR|ERBB2|CYP3A5,-0.77
BMY-14802,HTR1A|SIGMAR1,-0.67
NU-7026,PRKDC,-0.69
estramustine,ESR1|ESR2|MAP1A|MAP2,-0.69
NAS-181,HTR1B,-0.67
AZD-6482,PIK3CB|PIK3CD|PIK3CG|PIK3CA,-0.77
BAY-61-3606,SYK,-0.88
nabumetone,PTGS2|AKR1C3|CYP2B6|CYP2C19|CYP2E1|PTGS1,-0.68
indiplon,GABRA1|GABRA2|GABRA3|GABRA5,-0.69
nateglinide,ABCC8|KCNJ11|CYP3A4|INS|KCNJ10|PPARG,-0.7
tizanidine,CYP1A2|ADRA2A|ADRA2B|ADRA2C|NISCH,-0.73
BRL-37344,ADRB3|ADRB1|ADRB2,-0.69
NVP-TAE684,ALK|INSR,-0.69
trametinib,MAP2K1|MAP2K2|CYP2C8|CYP3A4,-0.65
GDC-0879,BRAF,-0.82
ripasudil,ROCK1|ROCK2,-0.94
BD-1008,,-0.69
CX-516,,-0.87
amineptine,SLC6A2|SLC6A4,-0.91
telenzepine,CHRM1,-0.85
tirasemtiv,,-0.69
ginsenoside,,-0.76
MK-212,HTR2C,-0.74
T-0156,PDE5A,-0.62
JTE-013,S1PR2|P2RY10,-0.69
agomelatine,MTNR1A|HTR2C|MTNR1B|CYP1A2|CYP2C19|HTR2A|HTR2B,-0.69
linoleamide,SOAT1|SOAT2,-0.62
prostaglandin-a1,,-0.69
amprenavir,,-0.69
benzonatate,SCN5A,-0.69
KI-16425,LPAR1|LPAR3,-0.65
Y-134,ESR1|ESR2,-0.7
UNC-0638,EHMT1|EHMT2,-0.69
vernakalant,KCNA5|KCNJ3|KCNJ5|SCN5A,-0.69
cebranopadol,OPRL1|OPRM1,-0.69
dipropyl-dopamine,,-0.71
cisapride,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A,-0.92
lacitol,,-0.73
RS-23597-190,HTR4,-0.8
BRD-K61737877,,-0.63
BRD-K44408410,,-0.7
GSK-0660,PPARD,-0.89
agomelatine,MTNR1A|HTR2C|MTNR1B|CYP1A2|CYP2C19|HTR2A|HTR2B,-0.77
aminopentamide,CHRM1,-0.64
GSK-461364,PLK1,-0.75
fenticonazole,,-0.69
naphazoline,ADRA1A|ADRA2A,-0.69
mibefradil,CACNA1H|CACNA1G|CACNA1C|CACNA1I|SCN2A|SCN4A|SCN5A|SCN9A|ANO1|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4,-0.69
econazole,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5,-0.69
purvalanol-b,CDK2|CDK4|MAPK1|MAPK3|CDK5|SRPK2,-0.85
doxorubicin,TOP2A,-0.69
ML-9,TRPC6,-0.75
LY-16350,DRD2|DRD3,-0.8
swainsonine,MAN2A1,-0.71
tianeptine,SLC6A4|OPRD1|OPRK1|OPRM1,-0.76
BRD-K65592642,PSEN1,-0.69
R-547,CDK2|CDK1|CDK4|CCND1|CCNE1|CDK7,-0.82
PIK-90,,-0.69
butylparaben,,-0.81
fostamatinib,,-0.66
RS-100329,ADRA1A|ADRA1D,-0.94
trifluridine,TYMS,-0.6
necrostatin-1,IDO1|KRR1|RIPK1,-0.69
pirinixic-acid,PPARA,-0.95
verapamil,CACNA1C|CACNA1D|CACNA1G|CACNA1S|CYP2C8|CYP2E1|CYP3A5|CYP3A7|DRD2|CACNA1A|CACNA1B|CACNA1F|CACNA1I|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4,-0.57
C-1,PRKCA,-0.66
BRD-K68552125,,-0.84
S-18986,GRIA1|GRIA2|GRIA3|GRIA4,-0.69
pyrimethamine,DHFRP1|HEXA|STAT3|DHFR|SLC47A1,-0.67
CHEMBL-1222381,,-0.75
SKF-77434,DRD1,-0.59
RG-2833,HDAC1|HDAC3,-0.96
FPL-62064,,-0.69
piroxicam,PTGS2|PTGS1,-0.78
pentamidine,TRDMT1,-0.88
U-46619,,-0.71
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-0.77
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-0.69
tacrolimus,FKBP1A|CYP3A5|CYP3A7,-0.9
AVN-944,IMPDH2|IMPDH1,-0.69
adenosine,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,-0.69
BRD-K09668667,,-0.69
indoximod,IDO1,-0.8
arvanil,TRPV1|CNR1,-0.58
fluphenazine,DRD2|DRD1|CHRNA7|CALM1|DRD5|HRH1|HTR2A|HTR6|HTR7,-0.66
BMS-299897,,-0.85
BRL-54443,HTR1E|HTR1F,-0.7
ZD-7288,HCN1|HCN2|HCN3|HCN4,-0.57
PJ-34,EEF2|PARP1|PARP15|PARP3,-0.7
byssochlamic-acid,,-0.74
GDC-0068,AKT1|AKT2|AKT3|CYP3A5|PRKG1,-0.76
amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1,-0.7
tolvaptan,AVPR2|AVPR1A,-0.74
GNF-2,ABL1|BCR,-0.73
paroxetine,SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HTR2A|SLC6A2,-0.7
chlormadinone,,-0.54
CP-724714,ERBB2,-0.67
acifran,HCAR2|HCAR3,-0.77
RK-682,,-0.75
VX-809,CFTR,-0.68
tebuthiuron,,-0.66
quiflapon,ALOX5AP|ALOX5,-0.76
medetomidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-0.79
KF-38789,SELP,-0.7
karakoline,,-0.7
TAK-875,FFAR1|INS,-0.85
VU-0400195-3,GRM4,-0.7
pentobarbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-0.71
triciribine,AKT1|AKT2|AKT3,-0.71
CL-218872,GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2,-0.7
XE-991,KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.7
ganetespib,HSP90AA1|WT1,-0.68
nonoxynol-9,,-0.72
R-59022,DGKA,-0.7
rottlerin,,-0.71
mepazine,MALT1,-0.7
SB-205607,OPRD1,-0.72
fiacitabine,,-0.7
CGS-21680,ADORA2A|ADORA1|ADORA2B|ADORA3,-0.72
naftidrofuryl,,-0.87
aphidicolin,,-0.85
PF-04447943,PDE9A,-0.7
lonafarnib,FNTA|HRAS|KRAS|NRAS,-0.7
RU-24969,HTR1A|HTR1B|HTR6|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A,-0.75
CAY-10618,,-0.79
estramustine-phosphate,ESR1|ESR2|MAP1A|MAP2,-1.05
cefoperazone,,-0.7
methylprednisolone,NR3C1,-0.68
pilocarpine,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-0.7
lestaurtinib,FLT3|NTRK1|JAK2|NTRK2|NTRK3,-0.61
caffeine,ADORA1|ADORA2A|ADORA2B|ATM|ITPR1|RYR1|ATR|ADORA3|ITPR2|ITPR3|PDE10A|PDE11A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR2|RYR3,-0.78
vitexin,,-0.78
BRD-K04887706,,-0.64
E-7438,EZH2,-0.7
glibenclamide,,-0.7
flavoxate,CHRM1|CHRM2,-0.63
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-0.7
sacubitril,MME,-0.67
UB-165,CHRNA3|CHRNA4|CHRNB2,-0.65
GSK-1838705A,IGF1R|ALK|INSR|RPS6KA1,-0.78
pranlukast,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,-0.75
midazolam,,-0.71
PNU-120596,CHRNA7,-0.7
CCMQ,,-0.63
PD-169316,,-0.76
daunorubicin,TOP2A|TOP2B,-0.7
salermide,SIRT1|SIRT2,-0.59
kawain,MTOR,-0.75
granisetron,HTR3A|CYP3A5,-0.7
rosmarinic-acid,MCL1|TYR,-0.7
felodipine,CACNA1C|CACNA1D|CACNA1S|NR3C2|CACNA1F|CACNA1H|CACNA2D1|CACNA2D2|CACNB2|CALM1|CFTR|PDE1A|PDE1B|TNNC1|TNNC2,-0.7
medroxyprogesterone-acetate,PGR,-0.7
fananserin,HTR2A|DRD4,-0.7
doramapimod,MAPK14|MAPK11|MAPK12|DDR2|MAPK13,-0.85
genistein,CFTR|ESR2|EGFR|ESR1|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5,-0.68
pralatrexate,DHFR|SLC19A1|TYMS,-0.68
PFI-1,BRD4,-0.77
halofantrine,CYP3A5|KCNH2|KCNN4,-0.72
lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A,-0.8
homatropine,CES1|CHRM1,-0.7
SCH-442416,ADORA1|ADORA2A,-0.7
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-0.7
iocetamic-acid,,-0.71
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-0.7
BP-554,HTR1A,-0.65
talnetant,TACR3|TACR2,-0.72
ryuvidine,CDK4|CDK2,-0.64
SR-57227A,HTR3A,-0.7
BRD-A13133631,NR3C1,-0.7
quercetin,PIK3CG|AKR1B1|CYP2C8|EGFR|GAA|MAOA|PTPN1|SCN5A|SIRT1|XDH|ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIM1|STK17B|UGT3A1,-0.7
methimazole,TPO,-0.76
CFM-2,,-0.66
BAY-61-3606,SYK,-0.66
estradiol,,-0.76
cobimetinib,,-0.7
ST-1859,,-0.7
indatraline,SLC6A2|SLC6A3|SLC6A4|MAOA|MAOB,-0.8
pyrazinamide,FASN,-0.72
tanaproget,PGR,-0.71
piperidolate,CHRM1,-0.72
etofenamate,PTGS1|PTGS2,-0.7
eucatropine,,-0.61
maribavir,PYGM,-0.7
ricinine,,-0.7
imipramine,SLC6A2|SLC6A4|CHRM2|CYP2C19|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A3,-0.7
cefepime,,-0.7
orteronel,CYP17A1,-0.7
LY-288513,CCKBR,-0.7
PI-103,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC,-0.72
rottlerin,,-0.74
l-bso,,-0.7
TCS-359,FLT3,-0.65
palmitoylethanolamide,CNR2|GPR119|GPR55,-0.67
regorafenib,KDR|KIT|RET|FLT1|FLT4|PDGFRA|TEK|BRAF|ABL1|DDR2|FGFR1|FGFR2|FRK|MAPK11|PDGFRB|RAF1|CYP2B6|CYP2C19|CYP2C8|FGF2|EPHA2|NTRK1,-0.82
mephenytoin,SCN5A|CYP2C19|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-0.79
NSI-189,,-0.95
taurodeoxycholic-acid,,-0.64
imiquimod,TLR7|TLR8,-0.7
molsidomine,GUCY1A3,-0.68
RU-58841,AR,-0.7
clobenpropit,HRH3|HRH4|HRH1|HRH2,-0.58
C-646,EP300,-0.7
temozolomide,TOP2A|MGMT,-0.6
salvinorin-a,OPRK1|OPRD1|OPRM1,-0.7
dolastatin-10,TUBB,-0.67
sofalcone,HPGD|CBR1,-0.7
immethridine,HRH3,-0.74
emtricitabine,,-0.7
Y-26763,KCNJ8|ABCC9,-0.87
genistein,CFTR|ESR2|EGFR|ESR1|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5,-0.8
isoflupredone-acetate,NR3C1,-0.63
iloprost,PTGIR|PTGER1|PTGER2|PDE4A|PDE4B|PDE4C|PDE4D|PLAT|PTGDR|PTGER3|PTGER4|PTGFR|TBXA2R,-0.7
roflumilast,PDE4A|PDE4B|PDE4C|PDE4D|CYP2B6|CYP2C19,-0.75
omecamtiv-mecarbil,,-0.7
rilmenidine,NISCH|ADRA2A,-0.79
SCH-58261,ADORA2A|ADORA1|ADORA2B|ADORA3,-0.81
scopoline,,-0.76
mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1,-0.7
omeprazole,ATP4A|CYP1A2|CYP2C19|CLCN2,-0.81
O6-benzylguanine,MGMT,-0.7
GDC-0879,BRAF,-0.72
ganciclovir,,-0.71
BU-226,,-0.71
PD-0325901,MAP2K1|MAP2K2,-0.71
griseofulvin,KRT12,-0.74
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.71
refametinib,MAP2K1|MAP2K2,-0.84
paxilline,KCNMA1,-0.71
KIN001-127,ITK,-0.76
cilostamide,PDE3A|PDE3B,-0.75
perhexiline,CPT1A|CPT2,-0.71
SB-705498,TRPV1,-0.62
L-741626,DRD2,-0.83
MLN-4924,NAE1|UBA3,-0.71
clomifene,ESR1|AR,-0.69
griseofulvin,KRT12,-0.66
alfacalcidol,VDR|CYP27B1,-0.75
levamisole,ALPL|ALPPL2|CHRNA3,-0.71
CP-94253,HTR1B,-0.72
YC-1,HIF1A|GUCY1A2|GUCY1A3|GUCY1B3,-1.02
SC-10,PRKCA,-0.8
tobramycin,,-0.75
cyclosporin-a,PPIA|PPP3CA,-0.81
TIC-10,,-0.71
tetramisole,,-0.79
2-iminobiotin,,-0.84
lobeline,SLC18A2|CHRNA4|CHRNB2|OPRM1|CHRNA10|CHRNA9,-0.71
tolimidone,LYN|SRC,-0.71
formoterol,ADRB2|CYP2C19,-0.71
BRD-K74733595,,-0.79
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.94
SGC-CBP30,CREBBP|EP300,-0.78
taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.71
BRD-K15107389,,-0.62
aristolochic-acid,,-0.71
R-428,AXL,-0.81
nafadotride,DRD3|DRD2|HTR1A,-0.71
ibutamoren,GH1|GHR|GHSR,-0.71
levcromakalim,KCNJ8,-0.71
fostamatinib,,-0.71
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.71
basimglurant,GRM5,-0.84
malonoben,EGFR,-0.8
staurosporine,CDK2|GSK3B,-0.71
meclizine,NR1I3|HRH1,-0.87
ivabradine,HCN1|HCN3|HCN4|HCN2,-0.86
monastrol,KIF11,-0.71
clofibrate,PPARA|LPL,-0.67
ruxolitinib,JAK1|JAK2|TYK2|JAK3,-0.71
ALW-II-49-7,DDR1,-0.71
ethylestrenol,AR,-0.78
BRD-K13994703,ADRB1|HTR1A|CYP2C19|ADRB2|ADRB3|HTR1B|HTR5A|SLC10A1,-0.71
BRD-K26011976,TOP1|PTPN1,-0.8
terreic-acid,,-0.71
HNHA,,-0.71
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.76
ENMD-2076,AURKA|FLT3|KDR|PDGFRA|SRC|CSF1R|EPHA1|FGFR1|FGFR2|FGFR3|FLT4|KIT|PTK2,-0.7
gemcitabine,RRM1|CMPK1|RRM2|TYMS,-0.59
ipriflavone,,-0.83
ML-161,,-0.71
BTS-54505,SLC6A2|SLC6A3|SLC6A4,-0.72
fadrozole,CYP19A1|CYP11B1,-0.71
buparlisib,PIK3CA|PIK3CG,-0.71
CX-4945,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3,-0.68
histamine,HRH2|HRH1|HRH3|HRH4|NOX3,-0.71
BRD-K55591206,,-0.71
BCI-hydrochloride,,-0.58
indometacin,,-0.71
cefotetan,,-0.81
AG-957,ABL1|EGFR,-0.65
eflornithine,ODC1|ARG2,-0.77
H-7,,-0.93
mitomycin-c,,-0.79
metronidazole,CYP2C8|CYP2E1|CYP3A5|CYP3A7|CYP2C9|CYP3A4,-0.71
lidamidine,,-0.71
anidulafungin,,-0.71
SB-200646,HTR2B|HTR2C,-0.8
bromfenac,PTGS1|PTGS2,-0.53
ftorafur,TYMS,-0.79
moxidectin,,-0.76
BMS-536924,IGF1R|INSR|AKT1|CCNE1|CDK2|CYP3A4|ERBB2|KDR|LCK|MAPK1|MET|PDGFRA|PDGFRB,-0.8
securinine,GABRA1,-0.71
BRD-K17415526,EGFR,-0.64
procarbazine,,-0.71
ceramide,,-0.76
BRD-A20239487,ADRB1|ADRB2,-0.71
VX-702,MAPK14|MAPK11|MAPK12,-0.71
W-7,,-0.71
hyperoside,,-0.72
EBPC,AKR1B1,-0.68
vincamine,CHRM1|CHRM2|CHRM3|CHRM4,-0.73
altizide,,-0.76
ethosuximide,CACNA1G|CACNA1H|CACNA1I,-0.7
benzoxiquine,,-0.75
ginsenoside,,-0.75
defactinib,PTK2,-0.72
aminoglutethimide,CYP19A1|CYP11A1|NR3C1,-0.74
oxybenzone,LIPE,-0.76
moxifloxacin,TOP2A,-0.73
nadolol,ADRB1|ADRB2|ADRB3,-0.92
selumetinib,MAP2K1|MAP2K2,-0.71
meclocycline,,-0.7
aminolevulinic-acid,,-0.71
amifostine,ALPPL2|ENPP1,-0.71
RG-13022,,-0.71
guanfacine,ADRA2A|ADRA2B|CYP3A5|HCN1|HCN2|HCN3|HCN4|ADRA2C,-0.64
salmeterol,ADRB2,-0.71
KU-0063794,MTOR,-0.71
cilnidipine,CACNA1B|CACNA1C,-0.71
H-7,,-0.74
etanidazole,,-0.71
diazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CYP2C19|ADRA1A|GABRR1|GABRR2|GABRR3|TSPO,-0.79
baricitinib,JAK1|JAK2,-0.77
hexachlorophene,ENPP2|GLUD1|SDHD,-0.71
ALW-II-49-7,DDR1,-0.71
vesamicol,SLC18A3,-0.82
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-0.71
wiskostatin,WAS|WASL,-0.82
BRD-K48115423,,-0.76
palbociclib,CDK4|CDK6|CCND3,-0.84
GW-9508,FFAR1|FFAR4,-1.08
glibenclamide,,-0.72
cimetidine,HRH2|SLC29A4|SLC47A1|SLC47A2,-0.71
zamifenacin,CHRM3,-0.8
mexiletine,SCN5A|CYP2B6|CYP2E1|KCNK2|KCNK3|AHR|SCN4A,-0.72
ZK-93423,GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2,-0.7
PSB-36,ADORA1|ADORA2A|ADORA2B|ADORA3,-0.72
PF-04447943,PDE9A,-0.85
altretamine,,-0.73
H-89,PRKACA|KCNA2|KCNA3|KCNA5|KCNAB2|KCNC1|KCNC2|KCNC3|KCNE1|KCNE2|KCNE3|KCNE4|KCNH1|KCNH2|KCNQ1|KCNQ2|KCNQ3|KCNQ5|KCNS3|GSG2|PKIA,-0.65
SR-95639A,CHRM1,-0.82
D-609,,-0.55
tolterodine,CHRM2|CHRM3|CHRM1|CHRM4|CHRM5,-0.61
niridazole,,-0.77
AZD-1208,PIM1|PIM2|PIM3,-0.61
OSI-930,KIT|KDR|PDGFB|PDGFRB,-0.68
quipazine,HTR2A,-0.73
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-0.72
ML-3163,MAPK14,-0.69
AZD-1208,PIM1|PIM2|PIM3,-0.78
VE-821,ATR,-0.79
mocimycin,,-0.72
Ro-04-6790,HTR6,-0.89
papaverine,PDE10A|PDE4B|PDE5A,-0.83
ketoprofen,PTGS2|PTGS1|CXCR1|SLC5A8,-0.72
aminopentamide,CHRM1,-0.76
PD-173074,FGFR1|FGFR3|FGFR2|FGFR4|FLT1|FLT4|KDR|PDGFRA|PDGFRB,-0.72
aminopentamide,CHRM1,-0.72
fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1,-0.8
KD-025,ROCK2,-0.72
BMS-927711,CALCA|CALCRL,-0.91
diclofenamide,CA1|CA2|CA4|CA12|CA7,-0.77
mericitabine,,-0.73
DPCPX,ADORA1|CFTR|ADORA2A|ADORA2B|ADORA3,-0.71
tivantinib,MET,-0.72
LY-2183240,FAAH,-0.81
GR-32191,TBXA2R,-0.7
cytosporone-b,NR4A1,-0.64
targinine,NOS2|NOS3,-0.82
pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1,-0.72
R-96544,HTR2A,-0.77
MK-2206,AKT1|AKT2|AKT3,-0.72
LX-1031,TPH1,-0.73
bisacodyl,,-0.72
arglabin,FNTA|NFKB1,-0.72
ubenimex,LTA4H|ANPEP|RNPEP,-0.72
mofezolac,PTGS1,-0.85
triclabendazole,DNMT1,-0.6
penciclovir,,-0.72
olaparib,PARP1|PARP2|PARP3,-0.72
CTS-1027,MMP13|MMP2|MMP3|MMP9|MMP12|MMP14|MMP8|MMP1,-0.95
bemesetron,HTR3A|HTR3B,-0.54
pepstatin,CTSB|CTSD|CTSL|REN,-0.68
RS-504393,CCR2|CCL2,-0.75
HO-013,PPARG,-0.78
atracurium,,-0.72
GBR-12935,AGTR1|SLC6A3,-0.74
fluconazole,CYP3A5|CYP3A7|CYP51A1,-0.72
praziquantel,,-0.8
vincamine,CHRM1|CHRM2|CHRM3|CHRM4,-0.72
GW-7647,PPARA,-0.72
trapidil,PDGFRA,-0.72
BRD-A18795974,,-0.83
isocarboxazid,MAOA|MAOB,-0.68
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-0.79
D-64131,TUBB,-0.69
BRD-K68336408,EGFR|MAPK14,-0.81
montelukast,CYSLTR1|CYP2C8|ALOX5,-0.74
spironolactone,NR3C2|KCNA5|KCND3|SCNN1A|AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|PGR|SHBG,-0.72
MDL-72832,HTR1A,-0.71
rabeprazole,ATP4A|CYP2C19,-0.65
LY-225910,CCKBR,-0.76
diphenidol,CHRM1|CHRM3|CHRM4|CHRM2,-0.71
ABT-737,BCL2|BCL2L1|BCL2L2,-0.76
CGP-60474,CDK1|CDK2,-0.77
JWE-035,AURKA,-0.76
PCO-400,KCNJ8|ABCC9,-0.7
rizatriptan,HTR1D|HTR1B|HTR1F|HTR1A|HTR1E,-0.73
glycocholic-acid,,-0.72
syrosingopine,,-0.72
parbendazole,TUBB,-0.8
BRD-K20497775,,-0.72
ifenprodil,GRIN1|GRIN2B,-0.74
