name,target,norm_cs
triamcinolone,NR3C1|SERPINA6,-0.96
amodiaquine,HNMT|CYP2C8,-1.19
taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.08
KN-62,P2RX7|CAMK2A|AKT1|CHEK1|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1,-1.08
phentolamine,ADRA1A|ADRA2A|ADRA1B|ADRA1D|ADRA2B|ADRA2C,-1.08
SB-225002,CXCR2,-1.13
EMF-BCA1-57,CASP3,-1.16
dienogest,PGR,-0.89
milrinone,PDE3A|PDE2A|PDE3B|PDE5A,-1.02
alclometasone,NR3C1|CYP3A4|SERPINA6,-1.08
allopurinol,XDH,-1.08
terreic-acid,,-1.08
gemifloxacin,,-1.02
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.12
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.19
ALW-II-49-7,DDR1,-1.12
W-9,CALM2,-1.09
dienestrol,ESR1,-1.08
GDC-0879,BRAF,-1.08
coumaric-acid,,-1.08
promazine,CHRM5|DRD2|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD3|DRD4|HRH1|HTR2A|HTR2C,-1.08
AZD-6482,PIK3CB|PIK3CD|PIK3CG|PIK3CA,-1.08
PF-4800567,CSNK1E|CSNK1D,-1.32
lafutidine,HRH2,-1.18
GDC-0068,AKT1|AKT2|AKT3|CYP3A5|PRKG1,-1.11
ispinesib,KIF11,-1.32
PD-407824,WEE1,-1.08
etanidazole,,-0.91
fluconazole,CYP3A5|CYP3A7|CYP51A1,-1.13
quiflapon,ALOX5AP|ALOX5,-1.15
cilomilast,PDE4A|PDE4B|PDE4D|IL12A|IL12B|IL1B|PDE4C|TNF,-0.99
sorafenib,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3,-1.08
fomepizole,ADH1A|ADH1B|ADH1C|AKR1A1|CAT,-1.04
methotrexate,DHFR|AOX1|FOLR1|TYMS,-1.07
JTC-801,OPRL1,-1.18
procaine,HTR3A|HMGCR|CHRNA2|GRIN3A|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|MAOA|MAOB|RYR1|RYR2|SCN10A|SLC6A3,-0.96
LY-2365109,SLC6A9,-1.06
daminozide,KDM2A|KDM7A|PHF8,-0.9
U-0126,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,-1.08
gossypol,BCL2|BCL2L1|MCL1|BCL2L2|CTGF|EGF,-0.95
epoxycholesterol,NR1H3|NR1H2,-1.15
adipiodone,,-1.08
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.04
temoporfin,,-1.08
verapamil,CACNA1C|CACNA1D|CACNA1G|CACNA1S|CYP2C8|CYP2E1|CYP3A5|CYP3A7|DRD2|CACNA1A|CACNA1B|CACNA1F|CACNA1I|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4,-1.1
efavirenz,CYP2B6|CYP2C19|CYP3A4|CYP2C8|CYP3A5|CYP1A2|CYP2C9|CYP2D6,-1.05
MLN-4924,NAE1|UBA3,-0.95
K-858,KIF11,-1.08
rebamipide,FPR1,-0.97
argatroban,F2|CYP3A5,-1.09
tegafur,TYMS,-1.04
zopiclone,GABRA1,-1.09
buspirone,HTR1A|DRD2,-1.06
torin-1,MTOR|PIK3CA,-1.16
TAK-715,MAPK14|TNF,-1.15
tetramisole,,-0.96
amitriptyline,SLC6A2|SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|CYP2C19|CYP3A5|SCN4A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1,-1.09
triptolide,CYP2C19|RELA,-1.08
RS-56812,HTR3A,-1.09
tofacitinib,JAK3|JAK1|JAK2|CYP2C19|TYK2,-1.25
GANT-61,DHH|IHH|GLI1|GLI2,-1.09
R-428,AXL,-1.26
ENMD-2076,AURKA|FLT3|KDR|PDGFRA|SRC|CSF1R|EPHA1|FGFR1|FGFR2|FGFR3|FLT4|KIT|PTK2,-1.19
SB-431542,TGFBR1|ACVR1C|ACVR1B,-0.95
BRD-K76064317,FLT3,-1.13
curcumin,PTGS1|PTGS2|CCND1|DNMT1|G6PC|MAPT|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|XDH,-1.0
amiprilose,,-1.09
GR-159897,TACR2|TAC1,-1.09
BRD-K08177763,MTOR|PTEN,-1.1
NVP-TAE684,ALK|INSR,-0.94
hesperidin,CACNA1B,-1.09
lasalocid,,-1.2
erteberel,ESR2|ESR1,-1.0
KIN001-055,JAK3,-1.09
FK-866,NAMPT|PARP1,-0.83
AS-703026,MAP2K1|MAP2K2,-1.18
MLN-0128,MTOR|PIK3CA|PIK3CD|PIK3CG,-0.97
apafant,PTAFR,-1.09
BRD-K61734568,,-1.11
CYT-387,JAK1|JAK2|JAK3,-1.09
phentolamine,ADRA1A|ADRA2A|ADRA1B|ADRA1D|ADRA2B|ADRA2C,-1.14
BD-1008,,-1.09
deltaline,CHRNA7,-1.0
JNJ-26481585,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|MDM2,-1.09
bufalin,ATP1A1,-1.09
VX-765,CASP1|IL18R1,-1.09
L-733060,TACR1,-1.09
KIN001-055,JAK3,-1.18
BRD-A29731977,,-1.09
semaxanib,KDR|FLT1|KIT|PDGFRB|FLT3|MET|FGFR1|PDGFRA|RET,-1.19
ITE,AHR,-1.09
AZD-7545,PDK2|PDK1,-1.05
pinitol,,-0.86
safinamide,MAOB|SLC6A3,-1.09
VU-0415374-1,GRM4,-0.93
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-0.93
phenamil,PKD2L1,-1.09
MGCD-265,MET|KDR|AXL,-1.04
BRD-K59333713,,-1.09
rofecoxib,PTGS2|CYP3A4|ELN,-1.02
proadifen,NOS1,-1.09
RG-2833,HDAC1|HDAC3,-1.09
dacomitinib,EGFR|ERBB2|ERBB4,-1.09
XMD-1150,LRRK2,-1.09
RX-821002,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-1.11
agomelatine,MTNR1A|HTR2C|MTNR1B|CYP1A2|CYP2C19|HTR2A|HTR2B,-1.11
crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1,-1.09
norfloxacin,TOP2A,-1.09
GR-113808,HTR4,-0.95
KX-2391,SRC,-1.13
BRD-A20131130,,-1.09
triamcinolone,NR3C1|SERPINA6,-1.09
niacin,HCAR2|HCAR3|DGAT2|HCAR1|NNMT|QPRT,-1.18
alectinib,ALK|MET,-1.09
betaxolol,ADRB1|ADRB2,-1.09
AZD-8931,ERBB2|EGFR|ERBB3,-1.11
SU-11274,MET,-1.09
diclofenamide,CA1|CA2|CA4|CA12|CA7,-1.06
U-46619,,-0.94
UK-356618,MMP3|MMP13|MMP14|MMP2|MMP9,-1.03
mannitol-D,,-1.09
labetalol,ADRB1|ADRB2|ADRA1A|ADRA1D|ADRA1B,-0.95
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-1.09
batimastat,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,-1.13
darifenacin,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-1.03
dactinomycin,POLR2A,-1.07
bosutinib,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK,-1.17
calcifediol,VDR,-1.3
erteberel,ESR2|ESR1,-1.16
selamectin,,-1.06
oxcarbazepine,SCN1A|SCN3A|SCN5A|CYP2C19|CYP3A4|CYP3A5|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-0.8
lesinurad,SLC22A12,-1.24
mitomycin-c,,-1.09
novobiocin,,-1.19
piperidolate,CHRM1,-1.18
BRD-K26548821,,-1.09
BRD-K83354763,,-0.84
trametinib,MAP2K1|MAP2K2|CYP2C8|CYP3A4,-1.09
doxifluridine,TYMS,-1.14
BRD-K74305673,,-1.09
AZD-6482,PIK3CB|PIK3CD|PIK3CG|PIK3CA,-1.21
BU-239,,-1.01
ML-161,,-1.09
BRD-K68336408,EGFR|MAPK14,-1.01
butalbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2,-1.01
linoleamide,SOAT1|SOAT2,-1.13
iobenguane,,-1.15
Ro-10-5824,DRD4,-1.05
galeterone,AR|CYP17A1,-1.09
metenkephalin,OGFR|OPRD1,-1.09
sulfafurazole,,-1.1
BRD-K22848513,NFE2L2|PPARG|BCL2|CHUK|GSR|HMOX1|HMOX2|STAT3,-1.03
thiothixene,HTR2A|DRD1|DRD2|HRH1,-1.03
propantheline,CHRM1|CHRM2|CHRM3|CHRM4,-0.96
rucaparib,PARP1|PARP2,-1.23
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-1.09
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.06
balsalazide,PTGS1|PTGS2|ALOX5|PPARG,-1.19
DG-041,PTGER3,-0.99
endo-IWR-1,TNKS|TNKS2,-0.91
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-1.16
calcitriol,VDR|CYP3A5,-1.15
ischemin,,-1.09
diflunisal,PTGS2|PTGS1,-1.09
dasatinib,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B,-1.27
barasertib,AURKB|AURKA,-1.09
noscapine,BDKRB2|SIGMAR1,-1.06
BRD-A29731977,,-1.12
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-1.04
mocetinostat,HDAC1|HDAC2|HDAC3|HDAC11,-1.09
lasalocid,,-1.09
pitavastatin,HMGCR|APOA1|CYP2C8,-1.03
PLX-4720,BRAF|KDR,-0.98
BRD-M15413738,,-1.09
GSK-2334470,PDPK1|AURKA|AURKB|PDK1,-0.98
swainsonine,MAN2A1,-1.08
BRD-K12244279,,-1.04
BRD-K73589401,HSD11B1|NR3C2|NCOA1,-1.09
masoprocol,ALOX5|IGF1R,-1.26
BRD-K74430258,,-1.22
RS-39604,HTR4,-1.2
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.02
LY-341495,GRM2|GRM3,-1.09
WYE-125132,MTOR|PIK3CA,-1.13
KW-2449,FLT3|ABL1|AURKA|FGFR1|AURKB,-1.18
doxorubicin,TOP2A,-1.14
AZD-5363,AKT1|AKT2|AKT3,-1.18
chloroquine,CYP2C8|GSTA2|MRGPRX1|TLR9|TNF,-1.09
dasatinib,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B,-1.09
T-98475,GNRHR,-1.14
ioversol,,-1.09
ritodrine,ADRB2,-0.9
RITA,MDM2|TXNRD1|TXNRD2,-1.17
triclosan,DNMT1,-1.17
latanoprost,PTGFR,-1.13
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.04
BRD-U01690642,,-1.13
diphenhydramine,HRH1,-1.09
hydrochlorothiazide,SLC12A3|CA1|CA12|CA2|CA4|CA9|KCNMA1,-1.09
YM-976,PDE4A|PDE4B|PDE4C|PDE4D|TNF,-1.21
brivanib,FGFR1|KDR|FLT1|FGFR2|FGFR3|FLT4|CYP3A4|KCNH2,-1.22
mitoxantrone,TOP2A|PIM1,-1.05
flupentixol,DRD2|DRD1|ADRA1A|CHRM1|DRD3|DRD5|HTR2A,-0.98
trifluridine,TYMS,-0.92
afatinib,EGFR|ERBB2|ERBB4,-1.09
flunixin,,-1.09
memantine,GRIN1|CYP2E1|CHRFAM7A|DRD2|GRIN2A|GRIN2B|GRIN3A|HTR3A,-1.15
ginsenoside,,-1.09
lobendazole,,-1.23
alfadolone-acetate,,-1.06
ABT-737,BCL2|BCL2L1|BCL2L2,-0.9
BRD-A49765801,NR3C1|SERPINA6,-1.05
arctigenin,ADIPOR1|AHR|CHUK|MAP2K1,-0.94
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-1.06
fluvoxamine,SLC6A4|CYP2C19,-1.27
medroxyprogesterone-acetate,PGR,-1.09
benzonatate,SCN5A,-1.12
MLN-2480,,-1.09
aflatoxin-b1,,-1.12
LY-2801653,MET|MST1R,-1.09
CAY-10618,,-1.09
talazoparib,PARP2|PARP1,-1.17
AG-370,PDGFRB,-1.09
vardenafil,PDE5A|CYP2C19|CYP2C8|CYP3A5|PDE6G|PDE6H,-1.06
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-1.12
BRD-K68202742,HDAC1|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC10|HDAC2|HDAC5|HDAC9,-0.93
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.24
trifluoperazine,DRD2|ABCG2|CAMK2A|SCN4A|SCN9A|ADRA1A|CALM1|CALY|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1,-1.09
prochlorperazine,DRD2|DRD1|DRD3|DRD4,-1.09
canertinib,EGFR|ERBB2|ERBB4|AKT1,-1.09
ALX-5407,SLC6A9,-0.94
YM-155,BIRC5,-1.25
AMD-11070,CXCR4,-1.01
ezetimibe,NPC1L1|ANPEP|SOAT1,-1.06
ibrutinib,BTK|BLK|BMX,-1.09
E-2012,APP|APH1B,-1.14
MLN-0128,MTOR|PIK3CA|PIK3CD|PIK3CG,-1.09
nutlin-3,MDM2|TP53,-1.06
EMF-BCA1-60,,-1.04
temoporfin,,-1.16
BRD-K50495309,,-1.16
cyproheptadine,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7,-1.05
griseofulvin,KRT12,-0.98
Ro-106-9920,,-1.09
Merck60,HDAC1|HDAC2,-1.09
cercosporin,,-1.21
EO-1428,MAPK11|MAPK14,-1.09
terbinafine,CYP2C19|CYP2C8|SQLE,-1.09
cariporide,SLC9A1,-1.12
reboxetine,SLC6A2,-1.1
LB-42708,,-1.1
palbociclib,CDK4|CDK6|CCND3,-1.1
busulfan,,-1.1
pyrazolanthrone,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1,-1.1
quiflapon,ALOX5AP|ALOX5,-1.17
spironolactone,NR3C2|KCNA5|KCND3|SCNN1A|AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|PGR|SHBG,-1.13
PK-11195,TSPO|NR1I2|NR1I3,-1.13
guanabenz,,-1.02
PP-3,,-1.04
TW-37,BCL2|BCL2L1|MCL1,-1.16
lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8,-1.1
cinoxacin,,-0.91
LY-2157299,TGFBR1,-1.1
EPZ-5676,DOT1L,-1.02
AT-13387,HSP90AA1,-1.1
dehydrocholate,,-1.1
olopatadine,HRH1|S100A1|S100A12|S100A13|S100A2|S100B,-1.07
thonzonium,,-1.1
aphidicolin,,-1.1
PD-102807,CHRM4,-1.17
GSK-461364,PLK1,-0.9
YS-035,,-1.11
risperidone,DRD2|HTR2A|DRD3|HTR2C|ADRA1A|ADRA1B|DRD4|HRH1|HTR1A|HTR1D|CYP3A5|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|HTR1B|HTR1E|HTR1F|HTR6|HTR7,-0.88
eltanolone,GABRA1|GABRB2|GABRG2,-1.1
epirubicin,TOP2A|CHD1,-1.1
lapatinib,EGFR|ERBB2|CYP3A5,-1.1
flumazenil,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ,-1.1
piribedil,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B,-1.1
pinocembrin,AR|SRD5A1|SRD5A2|CYP1B1,-1.1
ormetoprim,P2RX3|P2RX2,-1.16
1-benzylimidazole,,-1.1
topotecan,TOP1|TOP1MT,-1.1
tipifarnib-P2,FNTA|FNTB,-1.17
metolazone,SLC12A3|CA2|CA7,-1.1
trimidox,RRM1,-1.09
loperamide,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC,-1.04
KHS-101,TACC3,-1.07
IKK-16,IKBKB,-1.1
SGX-523,MET,-1.1
panobinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9,-1.23
disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH,-1.1
epothilone-b,TUBB|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA4A|TUBA8|TUBB1|TUBB3|TUBB4A|TUBB4B,-1.1
lylamine,CNR1,-1.26
ritonavir,CYP3A4|CYP1A2|CYP2B6|CYP2C19|CYP3A5|CYP3A7|CYP2C8|CYP2C9|CYP2D6|CYP2E1,-1.3
prochlorperazine,DRD2|DRD1|DRD3|DRD4,-1.18
methysergide,HTR2C|HTR1B|HTR1E|HTR1F|HTR2A|HTR2B|HTR7|HTR1A|HTR1D|HTR5A|HTR6,-1.1
ketotifen,HRH1|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE7B|PDE8A|PDE8B|PGD,-1.1
A-769662,,-1.18
tiapride,DRD2|DRD3,-1.12
ML-179,NR5A2,-1.1
canertinib,EGFR|ERBB2|ERBB4|AKT1,-1.1
benzopurpurin-4b,,-1.08
naringin,SLCO1A2,-0.98
tiapride,DRD2|DRD3,-1.1
edoxudine,,-1.31
AZ-20,ATR|MTOR,-1.1
riluzole,SCN5A|KCND3|KCNK10|KCNK2|KCNK4|KCNN4|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A|SLC7A11,-1.1
clozapine,DRD4|DRD2|DRD3|HTR2A|ADRA1A|ADRA1B|CHRM1|DRD1|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2C|HTR6|HTR7|CYP2C19|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|HTR1F|HTR2B|HTR3A|HTR5A,-1.21
RS-17053,ADRA1A|ADRA1D,-1.13
ritodrine,ADRB2,-1.1
BRD-K54606188,,-1.1
BRD-A20131130,,-1.1
leflunomide,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B,-1.23
Ro-04-6790,HTR6,-0.98
deguelin,AKT1,-1.06
WYE-125132,MTOR|PIK3CA,-1.1
pentamidine,TRDMT1,-1.14
TUL-XXI039,,-1.04
ATN-161,ITGA5|ITGAV|ITGB1|ITGB3|ITGB5,-1.1
NNC-05-2090,SLC6A11|SLC6A13|SLC6A12,-1.09
VE-821,ATR,-1.1
SA-792709,RARA|RARB,-1.06
WZ-4002,EGFR|ERBB2,-1.07
CCT-031374,CTNNB1,-1.21
KIN-001-220,,-1.05
butein,ACE|CXCL8|IL6|SIRT1|SRD5A1|SRD5A2|TNF,-1.06
PP-3,,-1.1
oxfendazole,,-0.97
perindopril,ACE,-1.04
SGC-CBP30,CREBBP|EP300,-1.07
afloqualone,,-1.12
olmesartan-medoxomil,AGTR1,-1.06
AR-C133057XX,NOS2,-0.89
diethyltoluamide,,-0.97
parthenolide,,-1.0
aripiprazole,DRD2|HTR1A|HTR2A|HRH1|HTR1B|HTR1D|HTR2C|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR1E|HTR3A|HTR6|HTR7,-1.24
physostigmine,ACHE|BCHE,-1.1
ripasudil,ROCK1|ROCK2,-1.13
lamivudine,,-1.08
fluoropyruvate,,-1.05
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.1
amonafide,TOP2A|TOP2B,-1.1
DAPT-GSI-IX,,-1.17
tazarotene,RARG|RARA|RARB|ODC1|RXRB,-1.12
SDM-25N,OPRD1,-1.1
pivmecillinam,,-1.1
LE-135,RARB,-1.13
ponatinib,ABL1|BCR|FLT3|RET|FGFR1|FGFR2|FGFR3|FGFR4|KIT|TEK|CYP2C8|CYP3A5|FGF2|FLT1|KDR|LCK|LYN|PDGFRA|SRC,-1.1
panobinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9,-1.11
NVP-ADW742,IGF1R,-1.1
SB-431542,TGFBR1|ACVR1C|ACVR1B,-1.1
sasapyrine,PTGS1|PTGS2,-1.15
FPL-55712,,-1.1
fenticonazole,,-1.03
trilostane,ESR2|ESR1|HSD3B2|JUN|NR3C1|HSD3B1,-1.1
ormetoprim,P2RX3|P2RX2,-1.15
CEP-37440,ALK,-1.06
isoniazid,CYP2E1|CYP1A2|CYP2C19|CYP2C8|CYP3A4,-0.9
febuxostat,XDH,-1.02
scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.1
BAY-36-7620,GRM1,-0.8
importazole,KPNB1,-1.03
GDC-0068,AKT1|AKT2|AKT3|CYP3A5|PRKG1,-1.14
BRL-37344,ADRB3|ADRB1|ADRB2,-1.1
PF-573228,CDK1|CDK2|CDK7|GSK3B|IKBKB,-1.14
NU-7441,PRKDC|ABCB1,-1.1
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.1
erlotinib,EGFR|NR1I2,-1.12
oxatomide,HRH1,-1.1
gefitinib,EGFR|CYP2C19,-1.19
RS-56812,HTR3A,-1.07
GS-39783,GABBR1,-1.16
benazepril,ACE,-1.1
1-phenylbiguanide,,-1.1
BIBX-1382,EGFR|ERBB2,-1.1
valproic-acid,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,-1.1
BRD-K59670716,,-1.24
BW-B70C,ALOX5,-1.1
MBX-2982,GPR119,-1.1
formestane,CYP19A1,-1.25
rhamnetin,ALOX5,-1.03
ethylestrenol,AR,-1.12
felbamate,GRIN2A|GRIN2B|GRIN3A|GRIN1|GRIN2C|GRIN2D|GRIN3B,-1.1
nalbuphine,OPRK1|OPRM1|OPRD1,-0.97
saracatinib,SRC|ABL1|LCK|YES1,-1.01
JIB04,,-1.1
bufalin,ATP1A1,-1.1
SCH-23390,DRD1|DRD5|HTR2C|KCNJ4|KCNJ6,-1.11
reversine,AURKB|ADORA3|AURKA|INCENP|MAP2K1,-1.1
SCH-23390,DRD1|DRD5|HTR2C|KCNJ4|KCNJ6,-1.0
bepridil,CACNA1C|SCN5A|ATP1A1|CACNA1A|CACNA1H|CACNA2D2|CALM1|KCNQ1|KCNQ4|PDE1A|PDE1B|TNNC1,-1.27
maprotiline,SLC6A2|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR2A|HTR2C|HTR7,-1.1
clobetasol,NR3C1|PLA2G1B,-0.96
mesulergine,HTR2A|HTR2C|HTR7|HTR2B|HTR3A|HTR3B|HTR6,-1.1
NVP-TAE684,ALK|INSR,-1.1
canertinib,EGFR|ERBB2|ERBB4|AKT1,-1.29
JNJ-7706621,CDK1|CDK2|AURKA|AURKB,-1.1
fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB,-1.1
pentamidine,TRDMT1,-1.18
flavokavain-b,IKBKB,-1.1
AMG-837,FFAR1,-1.1
R-96544,HTR2A,-1.16
D-609,,-1.04
BRD-K47869605,IGF1R|TOP2A|TUBA4A|TUBB,-1.25
quinidine,SCN5A|ABCB1|CYP2D6|KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SLC29A4,-1.1
clobenpropit,HRH3|HRH4|HRH1|HRH2,-1.12
GDC-0879,BRAF,-0.83
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-1.08
flutamide,AR|CYP2C19|AHR,-1.1
emodic-acid,,-1.09
azilsartan-medoxomil,AGTR2|INS|AGTR1,-1.24
AZD-2014,MTOR,-1.15
erythromycin-estolate,ABCB1|ALB|CYP3A4|CYP51A1|KCNH2|MLNR|SLC47A1,-1.1
WYE-354,MTOR,-1.09
mitomycin-c,,-0.99
nobiletin,ABCB1|TYR|MAP2K1,-1.1
oligomycin-a,ATP5A1,-1.14
clenbuterol,ADRB2|ADRB1|ADRB3|NGF|TNF,-1.01
alverine,HTR1A,-1.16
KIN001-127,ITK,-1.1
TYRPHOSTIN-46,EGFR,-1.04
ubenimex,LTA4H|ANPEP|RNPEP,-1.06
ML-179,NR5A2,-1.1
NU-7441,PRKDC|ABCB1,-1.1
thioproperazine,ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A,-1.06
