name,target,norm_cs
tioguanine,,-1.04
ritonavir,CYP3A4|CYP1A2|CYP2B6|CYP2C19|CYP3A5|CYP3A7|CYP2C8|CYP2C9|CYP2D6|CYP2E1,-1.04
CX-4945,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3,-1.04
taranabant,CNR1,-1.04
carbinoxamine,HRH1,-0.93
AZD-1480,JAK1|JAK2|JAK3,-1.04
dobutamine,ADRB1|ADRB2|ADRA1A,-1.04
bromhexine,,-1.04
luzindole,MTNR1B|MTNR1A,-1.15
oxandrolone,AR,-1.04
CGP-57380,MKNK1|AURKB|LCK|MKNK2|SGK1,-0.9
GR-127935,HTR1B|HTR1D|HTR1A|HTR2A|HTR2C|HTR1E|HTR1F|HTR2B|HTR6,-0.81
refametinib,MAP2K1|MAP2K2,-1.09
maprotiline,SLC6A2|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR2A|HTR2C|HTR7,-1.04
SKF-77434,DRD1,-1.02
Gossypetin,,-0.98
monastrol,KIF11,-1.04
boldine,,-1.07
tipifarnib-P2,FNTA|FNTB,-1.04
methylstat,,-1.04
methiopril,ACE,-1.04
SB-225002,CXCR2,-1.04
MK-2206,AKT1|AKT2|AKT3,-1.04
enprofylline,ADORA2B|PDE4A|ADORA1|ADORA2A|ADORA3|PDE4B,-1.04
nelfinavir,CYP2C19|CYP3A7|CYP3A5|CYP1A2|CYP2B6|CYP2C9|CYP2D6|CYP3A4,-1.04
bepotastine,HRH1,-1.07
coumarin,CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP2A6,-1.04
AZD-9668,ELANE,-1.01
senicapoc,KCNN4,-1.04
ATPA,GRIK1|GRIA2,-1.04
doxorubicin,TOP2A,-1.04
apigenin,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1,-1.04
RU-58841,AR,-1.09
SU-11274,MET,-1.04
medrysone,NR3C1,-1.21
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-1.02
AG-494,EGFR,-0.9
monastrol,KIF11,-1.04
razoxane,TOP2A|TOP2B,-0.94
BRD-K14329163,,-1.04
ryuvidine,CDK4|CDK2,-1.04
AZD-7545,PDK2|PDK1,-0.87
AT-406,,-1.04
sumatriptan,HTR1D|HTR1B|HTR1A|HTR1F|HTR1E|HTR5A|HTR6|HTR7,-1.04
PK-11195,TSPO|NR1I2|NR1I3,-1.05
targinine,NOS2|NOS3,-1.04
BRD-K26664453,ACTB,-1.04
KU-0063794,MTOR,-1.03
AZD-4547,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR,-1.04
saracatinib,SRC|ABL1|LCK|YES1,-1.04
flumazenil,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ,-0.9
BRD-K41708980,NR3C1|CYP3A5|CYP3A7,-1.04
SB-258585,HTR6,-1.04
mestanolone,,-1.04
ambroxol,GBA|CYP3A4,-1.04
BMS-509744,,-1.04
oxalomalic-acid,ACO1|IDH1,-0.99
fdcyd,,-1.09
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-1.04
AZD-9668,ELANE,-1.0
ganciclovir,,-1.15
bucladesine,PRKACA,-1.2
hydroxyzine,HRH1,-1.04
allopurinol,XDH,-1.04
tolbutamide,ABCC8|KCNJ11|CYP2B6|CYP2C19|CYP2C8|KCNJ1|KCNJ8,-0.93
digitoxin,ATP1A1,-1.04
ACY-1215,HDAC6|HDAC1|HDAC2|HDAC3|HDAC8,-1.04
elacridar,ABCB1,-1.0
RS-39604,HTR4,-0.79
L-745870,DRD4|DRD1|DRD2|DRD3|HTR1A|HTR2A|HTR6|HTR7,-1.04
merbarone,TOP2A,-1.04
sulindac,PTGS1|PTGS2|AKR1B1|MAPK3|PPARD|PTGDR2,-1.04
YC-1,HIF1A|GUCY1A2|GUCY1A3|GUCY1B3,-1.11
tolmetin,PTGS2|PTGS1,-1.0
canertinib,EGFR|ERBB2|ERBB4|AKT1,-1.04
thalidomide,TNF|CRBN|CYP1A2|CYP2B6|CYP2C19|CYP3A5|FGFR2|NFKB1|ORM1|ORM2|PTGS2,-1.12
propranolol,ADRB2|ADRB3,-1.09
wortmannin,PLK1|PIK3CA|PIK3CG|ATM|ATR|MTOR|PLK3|PI4KA|PI4KB|PIK3CD|PIK3R1|PRKDC,-1.19
alendronic-acid,,-0.92
pipamperone,DRD2|HTR2A|HRH1|HTR1A|HTR1B|HTR1D,-1.04
DPI-201106,ADRB2,-1.07
erteberel,ESR2|ESR1,-0.86
fludarabine-phosphate,POLA1|RRM1|DCK|POLD1|POLE|RRM2|RRM2B,-0.84
BRD-A68039575,CYP19A1,-1.04
BRD-K50495309,,-1.04
suloctidil,,-1.04
kakonein,,-1.11
BRD-K34685430,DRD1|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C,-1.04
alimemazine,,-0.85
LY-2334737,,-1.04
PP-2,SRC|LCK|ABL1|LYN|RIPK2,-1.25
tetramethylsilane,,-0.95
tolfenamic-acid,,-1.13
VX-661,CFTR,-1.04
BRD-K63784565,,-1.04
lapatinib,EGFR|ERBB2|CYP3A5,-1.14
pyroxamide,HDAC1,-1.16
tivozanib,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB,-1.04
ML-130,,-1.04
etanidazole,,-1.04
AST-1306,EGFR|ERBB2|ERBB4,-1.04
bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5,-0.83
BRD-K47000838,ACTB,-1.04
xanthoxyline,,-1.04
methylene-blue,ACHE|MAPT,-1.2
prostaglandin-a1,,-1.13
scoulerine,ADRA1D|ADRA2A|GABRA1,-1.2
withaferin-a,IKBKB|NAMPT,-0.8
paxilline,KCNMA1,-1.04
SB-590885,BRAF,-1.04
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-1.26
mepazine,MALT1,-1.04
mestranol,ESR1,-1.04
BRD-K68552125,,-0.93
labetalol,ADRB1|ADRB2|ADRA1A|ADRA1D|ADRA1B,-0.92
inosine,PARP1|PNP,-1.04
SIB-1508Y,,-1.09
elesclomol,TOP2A|HSPA1A,-1.04
formoterol,ADRB2|CYP2C19,-1.04
desipramine,SLC6A2|SLC6A4|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SMPD1,-1.06
AMG-487,CXCR3,-1.04
NVP-TAE684,ALK|INSR,-0.99
pemirolast,HRH1,-1.1
midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG,-1.04
domperidone,DRD2|DRD3|ABCG2|CYP3A5,-1.04
purmorphamine,SMO|DHH|IHH|PTCH1,-0.97
rasagiline,MAOB|BCL2,-0.78
gliclazide,ABCC8|KCNJ11|VEGFA,-1.04
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-1.04
prima-1-met,,-1.11
BRD-K41708980,NR3C1|CYP3A5|CYP3A7,-0.88
DAPT-GSI-IX,,-1.04
BRD-K95992530,,-1.04
SB-200646,HTR2B|HTR2C,-1.04
BRL-37344,ADRB3|ADRB1|ADRB2,-1.04
zolpidem,GABRA1|GABRA2|GABRA3,-1.04
mericitabine,,-1.04
BRD-K33583600,AKR1B1|HRH2|SIRT1|GABBR1,-1.09
LY-165163,HTR1A|HTR1D,-1.04
AG-14361,PARP1,-0.97
alendronic-acid,,-1.02
CT-7758,ITGA4,-1.04
TFMPP,HTR1D|HTR2A,-0.97
methylprednisolone,NR3C1,-1.04
leflunomide,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B,-0.95
tetramisole,,-1.04
SR-95639A,CHRM1,-1.04
dolasetron,HTR3A,-1.04
guanabenz,,-1.04
benazepril,ACE,-0.86
prilocaine,SCN5A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-1.04
vandetanib,EGFR|KDR|RET|FLT1|FLT4|PTK6|TEK|FLT3|KIT|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|SRC|VEGFA,-1.03
3-matida,,-1.04
isotretinoin,CYP2B6|CYP2C19|CYP2C8|CYP3A5|CYP3A7|RARA|RARB|RARG,-1.03
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.04
idelalisib,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB,-1.21
CGP-55845,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-1.11
BRD-K07888196,,-1.02
pirenoxine,,-1.04
vidarabine,ADCY5|ADA,-1.04
HO-013,PPARG,-1.04
sonidegib,SMO,-1.16
hydrocortisone-acetate,NR3C1|NR3C2,-1.04
halcinonide,NR3C1,-1.04
perillyl-alcohol,FNTA,-1.04
siramesine,PGRMC1|SIGMAR1|ADRA1A|ADRA1B|ADRA1D,-1.04
SKI-II,SPHK1|VCP,-1.17
ofloxacin,TOP2A,-0.96
AM-630,CNR2|CNR1,-1.09
nebivolol,ADRB1|ADRB2,-0.99
afatinib,EGFR|ERBB2|ERBB4,-1.04
isbufylline,,-1.04
flunisolide,NR3C1,-1.04
TC-H-106,HDAC1|HDAC2|HDAC3|HDAC8,-1.04
pentamidine,TRDMT1,-1.04
CX-516,,-1.22
deferasirox,CYP2C19|CYP2C8|CYP3A4,-1.04
efaproxiral,HBA1|HBB,-1.38
MK-5108,AURKA|AURKB|AURKC,-1.04
SB-205384,GABRA3|GABRA5|GABRA6,-1.11
SCH-58261,ADORA2A|ADORA1|ADORA2B|ADORA3,-1.04
tizanidine,CYP1A2|ADRA2A|ADRA2B|ADRA2C|NISCH,-1.18
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-0.9
ZD-7288,HCN1|HCN2|HCN3|HCN4,-1.04
plerixafor,CXCR4|ACKR3|CCR4,-1.04
TWS-119,GSK3B|JUN|MYC,-1.04
ibrutinib,BTK|BLK|BMX,-0.97
PRT-062070,SYK,-1.04
levocetirizine,HRH1|CXCL8,-1.05
meglitinide,ABCC8|KCNJ11|CCR2,-1.16
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.04
lesinurad,SLC22A12,-1.25
testosterone-propionate,AR,-0.97
nonoxynol-9,,-0.99
taladegib,DHH|IHH|SMO|PTCH1,-1.2
BRD-K76674262,RPL3,-1.05
tetradecylthioacetic-acid,,-1.15
XMD-892,,-1.05
trifluoperazine,DRD2|ABCG2|CAMK2A|SCN4A|SCN9A|ADRA1A|CALM1|CALY|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1,-1.05
floxuridine,TYMS,-1.05
balsalazide,PTGS1|PTGS2|ALOX5|PPARG,-1.05
pyrazolanthrone,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1,-1.05
andarine,AR,-1.05
imipramine,SLC6A2|SLC6A4|CHRM2|CYP2C19|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A3,-1.05
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.05
dacomitinib,EGFR|ERBB2|ERBB4,-1.05
NVP-AUY922,HSP90AA1|HSP90AB1,-1.06
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-0.94
myriocin,,-1.05
D-64131,TUBB,-0.96
olaparib,PARP1|PARP2|PARP3,-0.87
AR-C133057XX,NOS2,-1.05
PD-407824,WEE1,-1.05
rupatadine,HRH1|PTAFR,-1.05
spiramide,HTR2A|HTR1A,-0.94
chlormadinone,,-1.02
BRD-K31342827,,-0.98
dopamine,DRD2|DRD1|DRD3|DRD4|DRD5|DBH|HTR1A|HTR7|SLC6A2|SLC6A3|SLC6A4,-1.05
epirizole,PTGS1|PTGS2,-1.04
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-1.22
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-1.05
tanespimycin,HSP90AA1|CHEK1,-1.05
CPI-613,PDHA1|OGDH,-0.97
timolol,ADRB2|ADRB1,-1.05
PNU-22394,HTR2A|HTR2B|HTR2C|MAOA|MAOB,-1.18
esculin,,-1.05
raloxifene,ESR1|ESR2|ACVRL1|ENG,-1.05
SA-94315,CASP3,-1.05
BS-181,CDK7,-1.05
PCI-24781,HDAC1|HDAC2|HDAC3|HDAC6|HDAC10|HDAC8,-0.95
flavoxate,CHRM1|CHRM2,-1.05
amrinone,PDE3A|PDE3B|PDE4B|TNF,-1.05
BVT-948,PTPN1|PTPN11|PTPN2,-0.82
IC-261,CSNK1E|CSNK1A1|CSNK1D|CSNK1G2,-1.15
myriocin,,-1.16
imperatorin,,-1.05
S-14506,HTR1A|DRD2|HTR2C,-1.05
LY-2886721,BACE1|BACE2,-1.04
PF-03758309,PAK4,-1.0
sufentanil,OPRM1|OPRD1|OPRK1,-1.05
PF-4800567,CSNK1E|CSNK1D,-1.05
simvastatin,HMGCR|CYP2C8|CYP3A4|CYP3A5|ITGB2,-1.05
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-1.05
ramipril,ACE,-1.05
halofantrine,CYP3A5|KCNH2|KCNN4,-0.94
macitentan,EDNRA|EDNRB,-1.05
nomilin,,-1.05
cortisol,NR3C1,-1.05
skimmianine,,-1.05
metixene,CHRM5|CHRM1|CHRM2|CHRM3|CHRM4,-1.06
CGP-37157,SLC8A1,-1.05
vinpocetine,PDE1A|SCN10A|PDE1C,-1.11
MK-2206,AKT1|AKT2|AKT3,-1.05
resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,-1.05
SGX-523,MET,-1.05
vinburnine,CHRM1|CHRM2|CHRM3|CHRM4,-1.05
NVP-TAE226,IGF1R|PTK2,-1.05
zidovudine,TERT,-0.99
thiazolopyrimidine,,-1.05
tizanidine,CYP1A2|ADRA2A|ADRA2B|ADRA2C|NISCH,-1.05
voglibose,GAA|MGAM,-1.05
LM-1685,PTGS2,-1.23
GSK-1070916,AURKB|AURKC|AURKA|CYP2D6|CYP3A4,-1.05
SB-756050,GPBAR1,-1.05
pyrantel-pamoate,CHRNA1,-1.05
IAA-94,,-0.91
BRD-K68873215,,-1.23
toremifene,ESR1|CYP3A5,-1.33
epibatidine,,-1.05
BRD-K49236613,,-0.86
trimipramine,SLC6A2|SLC6A4|SLC6A3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR1D|HTR2A|HTR2C|HTR3A,-1.05
AZD-1208,PIM1|PIM2|PIM3,-1.05
tacedinaline,HDAC1,-1.01
L-701252,GRIN1,-0.95
torin-1,MTOR|PIK3CA,-1.26
avicin-g,,-1.05
sotalol,ADRB1|ADRB2|KCNH2,-1.05
indibulin,,-1.05
BML-259,CDK2|CDK5,-1.22
puromycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13,-0.82
methyllidocaine,,-1.05
AM-92016,GRIN2B|GRIN1,-1.05
pirfenidone,TNF|MAPK14|TNFRSF1A|FURIN,-1.02
tamibarotene,RARA|RARB,-1.12
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-1.05
capsaicin,TRPV1|ENOX2|CFTR,-1.05
pravastatin,HMGCR|SLCO1B1,-1.05
resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,-1.05
SB-216763,GSK3B|CCNA2|CDK2|GSK3A,-1.06
midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG,-1.05
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-0.96
proguanil,CYP2C19|DHFR,-1.22
UB-165,CHRNA3|CHRNA4|CHRNB2,-0.76
aripiprazole,DRD2|HTR1A|HTR2A|HRH1|HTR1B|HTR1D|HTR2C|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR1E|HTR3A|HTR6|HTR7,-1.05
fulvestrant,ESR1|EPHX2|ESR2|GPER1,-1.05
PD-158780,EGFR,-1.1
diazoxide,KCNJ11|ATP1A1|CA1|CA2|KCNJ8|KCNMA1|SLC12A3,-1.05
KIN001-242,RPS6KA3,-1.05
clobetasol,NR3C1|PLA2G1B,-1.04
clonidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-1.05
alclometasone,NR3C1|CYP3A4|SERPINA6,-1.09
KX-2391,SRC,-1.02
thiothixene,HTR2A|DRD1|DRD2|HRH1,-1.05
ABT-737,BCL2|BCL2L1|BCL2L2,-1.05
bendamustine,,-1.05
alvimopan,OPRM1|OPRD1|OPRK1,-1.15
amiloride,SCNN1A|ASIC1|ASIC2|SCNN1B|SCNN1G|AOC1|ASIC3|PKD2|PKD2L1|PLAU|SCNN1D|SLC9A1|TRPC7|TRPV2,-1.05
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.05
CGP-52411,EGFR,-0.66
STO-609,CAMKK1|CAMKK2,-0.94
BRD-K12244279,,-1.05
promethazine,HRH1|ADRA1A|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HTR2A,-1.25
ozagrel,TBXAS1,-1.05
flupentixol,DRD2|DRD1|ADRA1A|CHRM1|DRD3|DRD5|HTR2A,-1.05
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-1.29
safinamide,MAOB|SLC6A3,-1.09
ibandronic-acid,,-1.05
BRD-A01295252,,-1.05
vitexin,,-0.88
tenovins,SIRT1|SIRT2,-1.05
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-1.05
sinensetin,,-1.09
pazopanib,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3,-1.05
deforolimus,MTOR,-1.05
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-0.89
HLI-373,MDM2,-1.05
panobinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9,-1.05
trimethobenzamide,DRD2,-1.0
SB-408124,HCRTR1|HCRTR2,-1.05
wortmannin,PLK1|PIK3CA|PIK3CG|ATM|ATR|MTOR|PLK3|PI4KA|PI4KB|PIK3CD|PIK3R1|PRKDC,-1.39
filgotinib,JAK1|JAK2|JAK3|TYK2,-1.05
roxatidine,HRH2,-0.94
nitrendipine,CACNA1C|CACNA1D|CACNA2D1|CACNA1H|CACNA1S|CACNA2D2|CACNB2|CACNG1|KCNN4,-1.05
BRD-K08177763,MTOR|PTEN,-1.05
niguldipine,ADRA1A|CACNA1C,-1.05
evodiamine,TRPV1,-1.04
withaferin-a,IKBKB|NAMPT,-1.05
rupatadine,HRH1|PTAFR,-1.03
BRD-K67506692,,-1.05
diazoxide,KCNJ11|ATP1A1|CA1|CA2|KCNJ8|KCNMA1|SLC12A3,-1.05
lysergol,,-1.05
COL-3,,-1.05
D-4476,CSNK1A1|CSNK1D|TGFB1,-1.05
prunetin,,-1.05
midazolam,,-1.03
withaferin-a,IKBKB|NAMPT,-1.05
BRD-K63750851,IMPDH1|IMPDH2,-1.05
capsaicin,TRPV1|ENOX2|CFTR,-1.05
TG-101348,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2,-1.05
PD-98059,MAP2K1|MAP2K2|MAPK3|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,-1.13
tacedinaline,HDAC1,-1.17
deferasirox,CYP2C19|CYP2C8|CYP3A4,-1.09
nikkomycin,,-1.2
cisapride,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A,-1.05
LY-165163,HTR1A|HTR1D,-1.05
carmofur,TYMS,-1.05
yohimbine,,-1.27
temozolomide,TOP2A|MGMT,-1.05
bendamustine,,-1.05
phenamil,PKD2L1,-1.05
SB-216641,HTR1D|HTR1B|HTR1A|HTR2A|HTR2B|HTR2C,-0.88
AT-7519,CDK2|CDK1|CDK9|CDK4|CDK5|CDK6,-1.05
FIT,OPRD1,-1.05
maribavir,PYGM,-1.05
tyrphostin-B44,,-1.17
BRD-K20152659,,-1.13
pantoprazole,ATP4A|CYP2C19|CYP3A4,-1.05
acarbose,GAA|MGAM|AMY2A|SI,-1.23
sulfadoxine,,-1.05
fexofenadine,HRH1,-0.78
prostaglandin,PTGDR2|PTGDR,-1.05
brexpiprazole,DRD2|HTR1A|HTR2A|DRD3,-1.05
budesonide,NR3C1|CYP3A5|CYP3A7,-1.05
decitabine,DNMT1|DNMT3A,-1.05
epibatidine,,-1.05
BRD-K63750851,IMPDH1|IMPDH2,-1.05
I-BET-762,BRD2|BRD3|BRD4|APOA1,-1.05
leu-enkephalin,OPRD1|OPRM1,-0.93
metamizole,PTGS1,-1.05
moxidectin,,-1.05
dipropyl-5ct,,-1.11
cortisone-acetate,NR3C1,-1.05
Ro-19-4605,GABRA1|GABRA2|GABRA3|GABRA5,-1.05
camptothecin,TOP1|HIF1A,-1.06
rupatadine,HRH1|PTAFR,-1.08
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-1.0
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-1.02
oxypurinol,XDH,-1.06
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.21
SR-2640,CYSLTR1,-1.06
tofacitinib,JAK3|JAK1|JAK2|CYP2C19|TYK2,-1.18
azacitidine,DNMT1|DNMT3A,-1.06
mitoxantrone,TOP2A|PIM1,-1.06
PF-05212384,MTOR|PIK3CA|PIK3CG,-1.2
irilin-a,,-1.03
norethindrone,,-1.06
KD-025,ROCK2,-1.06
emtricitabine,,-1.06
birinapant,BIRC2|XIAP|BIRC3,-1.06
GR-235,NR1H4|ESR1|IKBKB|NR1I2|PGR,-1.21
plumbagin,,-1.13
UNC-669,L3MBTL1|L3MBTL3,-1.16
sunitinib,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET,-1.18
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-0.96
BRD-K95992530,,-1.06
diloxanide,,-1.06
AMG-232,MDM2,-1.06
IC-261,CSNK1E|CSNK1A1|CSNK1D|CSNK1G2,-1.04
pirinixic-acid,PPARA,-1.07
quipazine,HTR2A,-0.96
asymmetrical-dimethylarginine,NOS2|NOS3,-1.06
ormetoprim,P2RX3|P2RX2,-0.87
tetrabenazine,SLC18A2|DRD2|SLC18A1,-0.96
bisoprolol,ADRB1|ADRB2,-1.24
salmeterol,ADRB2,-1.06
perhexiline,CPT1A|CPT2,-1.06
fenoldopam,DRD1|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD4|DRD5,-1.07
voriconazole,CYP2C19|CYP51A1|CYP2C9|CYP3A4|CYP3A5|PTGS1,-1.05
indapamide,SLC12A3|KCNQ1|CA7|KCNE1,-1.06
ezetimibe,NPC1L1|ANPEP|SOAT1,-0.96
BMS-754807,IGF1R|AKT1,-1.06
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-1.06
SB-225002,CXCR2,-1.06
cytarabine,POLA1|POLB|POLD1|POLE,-1.06
lisinopril,ACE|ACE2,-1.06
aminomethyltransferase,NOS2,-0.96
promazine,CHRM5|DRD2|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD3|DRD4|HRH1|HTR2A|HTR2C,-1.11
fdcyd,,-1.06
oxybutynin,CHRM3|CHRM2|CHRM1|CHRM4,-1.06
methylene-blue,ACHE|MAPT,-0.96
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-0.99
pivmecillinam,,-1.14
etilefrine,ADRA1A|ADRB1,-1.06
levetiracetam,SV2A|CACNA1B|SCN1A,-1.06
salermide,SIRT1|SIRT2,-1.06
AGK-2,SIRT2,-1.06
indoximod,IDO1,-1.06
tamoxifen,ESR1|ESR2|CYP3A5|ESRRG|PLD1|PRKCD|PRKCE|PRKCQ|PRKCZ|EBP|GPER1|PRKCA|PRKCB|PRKCG|PRKCI,-1.17
defactinib,PTK2,-1.06
rutin,AKR1C3|AKR1B1,-1.21
gabexate,PRSS1|TPSAB1,-1.06
bicalutamide,AR|CYP2C19,-0.89
BRD-K68202742,HDAC1|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC10|HDAC2|HDAC5|HDAC9,-0.95
sanguinarium-chloride,,-0.67
A-443654,AKT1|AKT2,-1.06
ZD-2079,ADRB3,-1.06
AGI-5198,IDH1,-1.14
Ro-3306,CDK1,-1.06
mitoxantrone,TOP2A|PIM1,-1.01
BRD-K26664453,ACTB,-1.07
dantrolene,RYR1|RYR3,-1.06
JNJ-26481585,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|MDM2,-1.06
scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.25
KW-2449,FLT3|ABL1|AURKA|FGFR1|AURKB,-1.06
LY-2157299,TGFBR1,-1.06
acemetacin,PTGS1|PTGS2,-0.93
PD-184352,MAP2K1|MAP2K2|MAP3K1|MAP3K2,-1.06
vicriviroc,CCR5,-1.06
BAY-59-3074,CNR1|CNR2,-1.14
AM-92016,GRIN2B|GRIN1,-1.06
apafant,PTAFR,-0.91
CEP-37440,ALK,-1.06
atrasentan,EDNRA,-1.11
levcromakalim,KCNJ8,-1.06
astemizole,HRH1|KCNH2|CYP2J2|CYP3A5|KCNH1,-1.06
PIK-90,,-1.06
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-1.11
