Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
RERE,7951,-0.062762927,6.461828357,-4.090042258,5.42E-05,0.711115528,1.669137143
LOC105374121,10219,0.058728245,6.49821524,4.047326605,6.45E-05,0.711115528,1.515871019
CIDEA,136,0.067958112,6.702021735,3.921965391,0.000106711,0.711115528,1.074441419
SLC17A3,9655,0.062725706,6.681248404,3.917703314,0.00010853,0.711115528,1.059654055
ATP6V1C2,14821,0.060574795,6.70436419,3.880147417,0.000125875,0.711115528,0.929982667
ZNF768,4302,0.044311608,6.393155094,3.525230055,0.000482439,0.998806254,-0.239075321
F3,25730,0.322498676,6.875354437,3.419587388,0.000705228,0.998806254,-0.567121239
HTR5BP,11418,-0.090227901,6.887548988,-3.379870387,0.000811464,0.998806254,-0.688060196
LINC00999,19199,0.145290859,6.579780565,3.379661678,0.00081206,0.998806254,-0.688692255
GAK,4268,-0.06098545,6.773250953,-3.378708044,0.000814787,0.998806254,-0.691579801
COMMD4,14960,0.046981421,6.637752818,3.373066223,0.000831096,0.998806254,-0.70864741
LIN52,14038,-0.047540007,6.489961392,-3.356583401,0.000880505,0.998806254,-0.758359351
LOC102724135,25878,0.045333022,6.42150388,3.304811346,0.001054057,0.998806254,-0.913029739
PCOTH,24499,0.047928381,6.500195484,3.242770486,0.001303773,0.998806254,-1.095426173
FXN,9186,0.12012067,6.825865829,3.235115979,0.001338125,0.998806254,-1.117706339
CD164,3965,0.061634972,6.752573113,3.189636931,0.001560134,0.998806254,-1.24906798
MOB3A,7564,0.043753562,6.604012261,3.185936389,0.001579621,0.998806254,-1.25968006
OR1J2,4767,0.041426281,6.284919864,3.161410554,0.001714571,0.998806254,-1.329721369
GNG5,13901,0.073635669,6.702518947,3.15892155,0.001728846,0.998806254,-1.33680116
EXTL3,20674,0.047437428,6.541355219,3.141894615,0.001829481,0.998806254,-1.385092839
CNPY3,1279,0.044402912,6.281264751,3.136456652,0.001862743,0.998806254,-1.400464376
FAM174C,4355,0.059364401,6.228390645,3.05828165,0.002406814,0.998806254,-1.618677193
LOC154449,9289,0.050003906,6.483700859,3.053042978,0.002448048,0.998806254,-1.63311491
GAS2L2,14508,0.049200848,6.492431707,3.051795467,0.002457963,0.998806254,-1.636549599
GATD3A,5540,-0.041166889,6.38303453,-3.050255267,0.002470254,0.998806254,-1.64078831
URGCP,24290,0.071447654,6.843664145,3.036807182,0.00258,0.998806254,-1.677712519
NF1P1,24424,-0.045280225,6.676525578,-3.034502361,0.002599253,0.998806254,-1.684025407
DNAH14,17993,-0.048683884,6.660061607,-3.031362467,0.002625693,0.998806254,-1.69261829
OR8H1,26175,0.042730429,6.350006987,3.00519844,0.002855809,0.998806254,-1.763894773
ANAPC11,10868,-0.054859063,6.712439941,-3.00461603,0.002861136,0.998806254,-1.765474758
METRNL,360,0.055004433,6.871416501,2.994173505,0.002958201,0.998806254,-1.793754592
ARHGAP24,11946,0.045564967,6.85329917,2.988739584,0.003009895,0.998806254,-1.80843367
P2RX1,5180,0.040949781,6.425394125,2.988576696,0.003011458,0.998806254,-1.808873304
MTPN,14658,0.041468559,6.453659455,2.98837439,0.003013399,0.998806254,-1.809419296
LRR1,18245,0.041125063,6.438607121,2.988356242,0.003013573,0.998806254,-1.809468272
UBLCP1,9686,0.110226057,6.980131274,2.987944738,0.003017526,0.998806254,-1.810578742
TAF5L,17764,0.119340132,7.558729385,2.986838706,0.003028173,0.998806254,-1.81356272
ADAMTSL4,9372,0.085610244,6.633368118,2.982968794,0.0030657,0.998806254,-1.823995205
ZPBP2,25941,0.040833153,6.381118846,2.971969589,0.003174697,0.998806254,-1.853577071
DES,7143,0.05536003,6.601730444,2.971551533,0.003178909,0.998806254,-1.854699379
HERC2P9,21944,0.045451045,6.583547961,2.96376454,0.003258303,0.998806254,-1.875576973
KIF22,584,0.045170217,6.588212729,2.963360385,0.003262473,0.998806254,-1.876659133
HIPK2,28064,0.041809428,6.532758917,2.953150207,0.003369448,0.998806254,-1.903951553
SHMT2,15563,0.602996346,7.437543819,2.947235099,0.003432881,0.998806254,-1.919722265
MRPS5,11484,0.607346771,7.475928594,2.946903206,0.003436472,0.998806254,-1.920606265
SPN,14211,0.044969087,6.611175024,2.937137389,0.003543695,0.998806254,-1.946575456
OAS3,17127,0.046085314,6.517726471,2.911666909,0.003837888,0.998806254,-2.013922689
CHRNA6,4315,0.041864489,6.376421964,2.90451817,0.003924375,0.998806254,-2.032725106
TRPC4,22134,0.053099434,6.636044461,2.895950094,0.004030373,0.998806254,-2.055202961
TBC1D22A,15529,0.052461808,6.608645594,2.872928765,0.004328236,0.998806254,-2.115286484
RPL35P1,25644,0.128893878,7.112026551,2.869214165,0.004378134,0.998806254,-2.12493866
ST6GALNAC4,2763,0.827823403,11.58738172,2.847819668,0.00467586,0.998806254,-2.180300496
TM2D1,18083,0.046777096,6.53347066,2.847294173,0.004683399,0.998806254,-2.181655356
LRRC23,10819,0.040064285,6.534575717,2.841476586,0.004767604,0.998806254,-2.196638729
RASD2,25728,0.745966022,8.845313451,2.841263304,0.004770717,0.998806254,-2.197187489
PTTG1,21564,1.334523872,9.557764195,2.839047254,0.004803173,0.998806254,-2.202886938
UBE2DNL,2922,0.041550549,6.46265875,2.83554718,0.004854842,0.998806254,-2.211880165
ITGA10,5998,0.04132385,6.469481188,2.835072913,0.004861882,0.998806254,-2.213097956
ETFRF1,23884,0.045762386,6.4482496,2.817720966,0.005125922,0.998806254,-2.257520091
PLPPR1,2186,0.049147847,6.604964732,2.811887793,0.005217566,0.998806254,-2.272395228
MARS2,23878,0.040166044,6.76433867,2.811718867,0.005220242,0.998806254,-2.272825568
UTY,25164,-0.108370172,6.809967234,-2.801936398,0.005377349,0.998806254,-2.297704606
MAGEC1,25548,0.040052936,6.458892326,2.799662015,0.005414485,0.998806254,-2.303477073
EAPP,20070,0.038830343,6.424729684,2.796649497,0.005464031,0.998806254,-2.311116091
PDIA6,21310,0.045033258,6.519912152,2.791155734,0.005555444,0.998806254,-2.325026821
NFATC3,18689,0.04498365,6.516932829,2.791144773,0.005555628,0.998806254,-2.32505455
CYP2B6,9784,0.063162473,6.692599319,2.781740367,0.005715341,0.998806254,-2.348806937
FGFBP2,4111,-0.065785182,6.633197598,-2.781196382,0.005724705,0.998806254,-2.350178529
HBS1L,7398,-0.059087366,6.367919261,-2.779252037,0.00575829,0.998806254,-2.355078872
LRRC23,4239,0.036810429,6.416956337,2.777497287,0.005788752,0.998806254,-2.359498579
RBMY1E,2863,0.040167734,6.624057933,2.776897639,0.005799196,0.998806254,-2.36100831
SDK1,19573,-0.042897037,6.309539307,-2.77224198,0.005880861,0.998806254,-2.372719292
PNCK,22424,0.039516896,6.477158949,2.772163451,0.005882247,0.998806254,-2.372916667
NRDE2,13030,0.039873018,6.519739902,2.771218756,0.005898948,0.998806254,-2.375290635
SLC9B1P1,18656,0.080827058,14.87073891,2.771137373,0.005900389,0.998806254,-2.375495109
CRACR2B,19436,0.079953164,14.93013345,2.770334569,0.005914618,0.998806254,-2.377511851
REEP3,25512,0.03789545,6.414213308,2.769183069,0.005935082,0.998806254,-2.380403588
ZNF365,25236,0.041656512,6.726553095,2.76323265,0.006041856,0.998806254,-2.395328524
BTBD3,12241,-0.043794351,6.454374775,-2.76033054,0.00609456,0.998806254,-2.402596555
RBM17,2106,0.126996719,7.786687141,2.758826737,0.006122033,0.998806254,-2.406359813
LINC01140,1080,-0.040913842,6.441843453,-2.756838742,0.006158523,0.998806254,-2.411331765
TRNAU1AP,175,0.118214215,7.720610785,2.756542866,0.006163971,0.998806254,-2.412071455
IL21R,15739,0.101379273,7.246728521,2.75341711,0.00622179,0.998806254,-2.419881234
SYNE2,22334,0.59457593,11.20844983,2.752416723,0.006240398,0.998806254,-2.422378944
RASSF4,11789,0.040046561,6.455886142,2.745565099,0.006369203,0.998806254,-2.43946246
GPR173,4499,0.043084009,6.565094381,2.74464276,0.006386724,0.998806254,-2.441759079
OR8H2,23766,0.035524554,6.354439707,2.739978151,0.006476006,0.998806254,-2.453362678
SLC4A1,24357,0.038796098,6.247476587,2.739529906,0.006484645,0.998806254,-2.454476735
ANTXR2,19898,0.12290227,7.522993351,2.737175747,0.006530186,0.998806254,-2.460324847
MIEN1,7270,0.124511282,7.555654298,2.737121375,0.006531241,0.998806254,-2.46045986
TBXT,9160,-0.096744875,13.99684426,-2.736906542,0.006535412,0.998806254,-2.46099329
CENPV,17853,0.05139669,6.881015278,2.736050211,0.006552061,0.998806254,-2.463119169
TMEM59,22877,0.034324538,6.381151177,2.735254814,0.00656756,0.998806254,-2.465093208
RHOXF2,1564,0.356746636,8.371453409,2.730522966,0.00666045,0.998806254,-2.476825544
TXNDC11,23096,0.094376774,6.607652814,2.726835742,0.006733653,0.998806254,-2.485954375
DOCK2,16481,0.042490442,6.40377473,2.722775316,0.006815106,0.998806254,-2.495993582
LRRC2,16922,-0.036362889,6.277583257,-2.721310259,0.006844713,0.998806254,-2.499612366
LINC00607,24481,0.043514398,6.463451273,2.715911045,0.006954829,0.998806254,-2.512932731
PDXDC2P,9913,0.047333762,6.574951405,2.713587746,0.007002702,0.998806254,-2.518656765
SRF,26744,0.077840131,7.341804971,2.713298454,0.007008683,0.998806254,-2.519369183
LOC105369958,24225,0.042334752,6.57036473,2.713231919,0.00701006,0.998806254,-2.519533024
SLITRK3,25337,0.050070707,6.621079043,2.710040408,0.007076371,0.998806254,-2.527387519
PSEN2,2656,-0.042657863,6.318958363,-2.706716287,0.007146038,0.998806254,-2.535559007
KRT8P47,15434,0.036327731,6.539420608,2.706498226,0.007150629,0.998806254,-2.536094719
LLPHP3,12691,0.040148749,6.590639939,2.703479265,0.007214473,0.998806254,-2.543507189
ATG10,25762,0.051754374,6.71306487,2.698713021,0.007316314,0.998806254,-2.555193713
TPT1,2566,0.106153532,6.772745406,2.69848219,0.007321279,0.998806254,-2.555759197
OGDH,6576,0.0386135,6.392576986,2.694646265,0.007404231,0.998806254,-2.565149584
OTUD1,19405,-0.037075392,6.565794985,-2.693357976,0.00743228,0.998806254,-2.568300472
NDUFAF3,25879,0.082693354,7.281382399,2.688864868,0.007530855,0.998806254,-2.579278428
GABARAPL2,5234,0.62905166,8.99376907,2.688514789,0.007538585,0.998806254,-2.580133039
ADAMTS6,8662,-0.036474838,6.480554513,-2.685235047,0.007611349,0.998806254,-2.588134354
CREB3L2,24187,-0.040194872,6.544513188,-2.679914519,0.007730736,0.998806254,-2.601094583
PANX3,5584,0.111346569,7.230552725,2.679617756,0.007737444,0.998806254,-2.601816744
LINC00472,5636,0.112938366,7.23943548,2.679453277,0.007741164,0.998806254,-2.602216962
CD52,5010,-0.049690285,6.446360427,-2.678940951,0.007752763,0.998806254,-2.603463432
ASB16-AS1,8176,0.042209159,6.202778012,2.670615424,0.00794345,0.998806254,-2.623687243
H2AC16,19602,0.360037112,8.734771602,2.670167698,0.007953824,0.998806254,-2.624773124
SLC6A17,6696,-0.047357777,6.437734749,-2.667428328,0.008017557,0.998806254,-2.631413213
ARPC5,13481,0.042969326,6.29354414,2.664729778,0.00808079,0.998806254,-2.637947991
GABRA2,18803,0.04256596,6.30076365,2.664188948,0.008093516,0.998806254,-2.6392569
AFAP1L1,2303,-0.256971248,10.66739052,-2.661063121,0.008167426,0.998806254,-2.646817002
OPN5,17397,0.045842831,6.479851656,2.652773225,0.008366385,0.998806254,-2.666825831
CASC15,26535,-0.173479388,7.664708766,-2.652500004,0.008373016,0.998806254,-2.667484272
F11,19900,0.228558199,6.667624101,2.651343496,0.008401136,0.998806254,-2.670270651
DHX35,26805,0.041490757,6.447545754,2.65028927,0.008426843,0.998806254,-2.672809592
SUV39H1,7501,0.078340174,6.813765247,2.649901649,0.008436313,0.998806254,-2.673742873
REPS2,19165,0.082300726,7.298856951,2.649056775,0.008456987,0.998806254,-2.67577664
SLC7A1,10984,0.06955361,7.182778563,2.648416978,0.008472673,0.998806254,-2.677316337
PRDM4,14297,0.149002045,8.052691448,2.647503893,0.008495104,0.998806254,-2.679513097
TMTC3,15760,0.145866639,7.173012763,2.644595758,0.008566903,0.998806254,-2.686504851
SEPTIN11,19541,0.255898221,7.953210965,2.63946759,0.008694841,0.998806254,-2.698816129
HAUS3,3891,0.277458811,7.174361007,2.637037076,0.008756075,0.998806254,-2.704643127
NR2C2,16333,0.041132006,6.747064943,2.636368706,0.008772981,0.998806254,-2.706244601
NOXO1,27797,-0.045588141,6.554931193,-2.636049221,0.008781073,0.998806254,-2.707009978
DPY19L2P2,23664,-0.048604635,6.499843003,-2.633767376,0.008839061,0.998806254,-2.712473922
MKI67,21559,-0.079106461,6.767931099,-2.631433373,0.00889873,0.998806254,-2.71805808
CASP8,22503,0.115196313,6.57601371,2.628764477,0.008967403,0.998806254,-2.724437675
FLJ16779,9339,0.196440476,7.291362994,2.62696455,0.009013985,0.998806254,-2.728736635
CCDC179,12839,0.102503848,6.541195154,2.626295565,0.009031354,0.998806254,-2.730333727
RNF144A,8997,0.100386126,6.518614305,2.626117639,0.009035978,0.998806254,-2.73075843
BHMT2,24932,0.040027308,6.460809099,2.624771454,0.009071036,0.998806254,-2.733970837
CHST6,16238,0.040678988,6.5639327,2.623133529,0.009113855,0.998806254,-2.737877302
GRASP,25823,0.043052726,6.758505203,2.620838797,0.00917415,0.998806254,-2.743346334
UVSSA,25883,0.043911875,6.539521502,2.61994999,0.0091976,0.998806254,-2.745463395
BRF2,13113,1.029125962,10.70196314,2.616991293,0.009276047,0.998806254,-2.752505811
LOC107986637,1629,0.110819005,6.897277782,2.614817141,0.009334075,0.998806254,-2.757675966
MASTL,4759,-0.049217322,6.335802795,-2.614699465,0.009337225,0.998806254,-2.757955683
PRR30,2827,-0.04916013,6.314042488,-2.614451507,0.009343866,0.998806254,-2.758545044
CLDN3,25016,0.042650485,6.642874859,2.612916998,0.009385056,0.998806254,-2.762191158
SPRTN,15472,-0.049072796,6.411099188,-2.611608526,0.009420307,0.998806254,-2.765298575
LYZL4,15531,-0.036054633,6.433719895,-2.607170151,0.009540765,0.998806254,-2.775827925
ZNF700,3927,-0.039411601,6.753137275,-2.596086971,0.009847611,0.998806254,-2.802046192
SLC29A2,485,-0.051528433,6.584219471,-2.584421769,0.010180083,0.998806254,-2.829525785
TDRD12,4353,0.036676858,6.30361111,2.583317696,0.010212064,0.998806254,-2.832120498
C1orf194,10699,0.036127484,6.299096683,2.582307135,0.010241416,0.998806254,-2.834494517
SIX4,13342,0.034941386,6.498407797,2.579376046,0.010326976,0.998806254,-2.841375223
ZNF613,14652,-0.037316368,6.424250267,-2.578054345,0.010365766,0.998806254,-2.844475457
BSG,25025,0.045509227,6.768836409,2.577094242,0.010394025,0.998806254,-2.846726556
LOC105379332,20369,0.033834409,6.527914142,2.576774859,0.010403441,0.998806254,-2.847475218
HINT3,22581,0.033488092,6.50904103,2.576549152,0.010410099,0.998806254,-2.848004242
PDCD10,24007,0.640612813,8.349866591,2.574313031,0.010476275,0.998806254,-2.853242975
TEAD3,25090,-0.043462097,6.522720026,-2.57109285,0.010572232,0.998806254,-2.860779484
FOXN3-AS1,2029,0.036369523,6.519612727,2.570908191,0.010577758,0.998806254,-2.861211387
STAR,24603,-0.123331791,14.41407847,-2.568136603,0.010661015,0.998806254,-2.867690326
REP15,25189,-0.065769392,6.64713836,-2.56256357,0.0108302,0.998806254,-2.880697732
CDH16,12427,-0.090388426,11.6163695,-2.562199475,0.010841336,0.998806254,-2.881546583
LOC101927531,14915,-0.039012483,6.60006399,-2.558720301,0.010948265,0.998806254,-2.889652105
LOC100129603,8761,-0.046439147,6.63653111,-2.556360244,0.011021334,0.998806254,-2.895144384
CLNK,14685,-0.040574799,6.709969804,-2.544072187,0.01140886,0.998806254,-2.92366239
TMEM65,22934,-0.050143369,6.419368234,-2.54036767,0.011528048,0.998806254,-2.932233948
FOXP4,25053,0.101768735,6.598162454,2.53931123,0.011562241,0.998806254,-2.934676158
MRPS18B,17105,0.42276149,10.35376979,2.537206652,0.011630627,0.998806254,-2.93953848
VN1R1,15004,0.407718479,10.50553496,2.5367853,0.011644362,0.998806254,-2.940511489
ANKRD16,18341,0.121553378,6.739766439,2.536325563,0.011659364,0.998806254,-2.94157296
TEKT5,21619,0.044142823,6.404785938,2.536131348,0.011665707,0.998806254,-2.942021322
METRNL,12,-0.097655227,7.18250553,-2.533093187,0.011765331,0.998806254,-2.94903088
FSCN2,12415,-0.041777822,6.54826123,-2.53046151,0.011852238,0.998806254,-2.955096094
LINC01210,1130,-0.041341682,6.541158935,-2.529962449,0.011868783,0.998806254,-2.956245597
DIPK1B,5369,-0.040454516,6.540587999,-2.529152772,0.01189567,0.998806254,-2.958110084
ALG14,19187,-0.040154593,6.547507161,-2.528997319,0.011900838,0.998806254,-2.958467991
FHOD1,24837,0.141217322,6.749098822,2.527709563,0.011943729,0.998806254,-2.961432025
CARF,8889,0.650992894,11.91708184,2.523057577,0.012099818,0.998806254,-2.972127458
ADGRG7,14864,0.057307233,6.655515245,2.521362974,0.012157127,0.998806254,-2.97601884
MORC2,26962,0.252854337,8.389518195,2.520242361,0.012195157,0.998806254,-2.978590769
GRHL3,27386,-0.034344284,6.31570757,-2.519435632,0.0122226,0.998806254,-2.980441622
SBDS,5968,0.048187663,6.77891687,2.518341639,0.012259904,0.998806254,-2.982950624
ANO2,25971,-0.033645104,6.448195438,-2.516618574,0.012318863,0.998806254,-2.986900244
ZNF516-DT,26357,0.116510785,7.939413763,2.51633035,0.01232875,0.998806254,-2.987560658
KIF25,26735,0.349107066,9.124726091,2.515866213,0.012344686,0.998806254,-2.988623997
ACKR1,7047,-0.040694454,6.703122112,-2.51074237,0.012521835,0.998806254,-3.000350197
ZNF318,7697,0.088307049,7.73012152,2.506845506,0.012658073,0.998806254,-3.009253025
RAB25,10669,0.08892249,7.742599502,2.506826972,0.012658724,0.998806254,-3.009295337
FAM83B,16857,0.091656577,7.90513679,2.505761931,0.01269619,0.998806254,-3.011726214
LRRC8C,25824,-0.032757802,6.449454736,-2.50434133,0.012746316,0.998806254,-3.01496709
DPPA4,16126,0.035760209,6.216451293,2.502365757,0.012816317,0.998806254,-3.019471113
GAGE2E,12590,-0.182678007,10.90147029,-2.499110264,0.012932415,0.998806254,-3.026885722
DFFA,13242,-0.183561167,10.7013301,-2.497646053,0.012984936,0.998806254,-3.03021754
NDUFA3,17018,0.053798044,6.606392421,2.493839393,0.013122369,0.998806254,-3.038870837
KLLN,20114,0.10809246,7.750231381,2.492432845,0.013173476,0.998806254,-3.042064994
ZFY,21135,0.094889962,7.70950726,2.491593911,0.013204043,0.998806254,-3.04396932
SNAI2,4419,0.037653385,6.535098483,2.491138664,0.013220656,0.998806254,-3.045002444
LAIR2,18517,0.042022588,6.324834193,2.488079184,0.013332789,0.998806254,-3.051940832
SERPINA11,15603,0.042583667,6.209485754,2.486834987,0.01337863,0.998806254,-3.05476012
EEPD1,14829,-0.048837086,6.951735468,-2.486034405,0.013408201,0.998806254,-3.056573482
ARSH,10415,-0.048876456,6.929859164,-2.485737761,0.013419173,0.998806254,-3.057245254
F11R,17448,0.050006969,6.647913941,2.485543132,0.013426376,0.998806254,-3.057685965
ZNF589,14923,0.264939165,6.838263014,2.484673033,0.013458619,0.998806254,-3.059655775
MDFIC,8759,0.265271836,6.866634605,2.484577594,0.01346216,0.998806254,-3.0598718
LINC02345,24520,-0.203944921,7.188553197,-2.480681101,0.013607431,0.998806254,-3.06868459
NR4A1,26092,0.033316397,6.440554609,2.479267269,0.013660485,0.998806254,-3.071879001
SELENOH,11626,0.78902781,10.32984761,2.479173187,0.013664022,0.998806254,-3.072091508
DCN,16824,0.035904776,6.430289281,2.477226475,0.01373739,0.998806254,-3.076486884
UTRN,9541,0.039994299,6.553237129,2.472982024,0.013898567,0.998806254,-3.086058695
RANBP6,7094,0.039334007,6.530034397,2.472086841,0.013932774,0.998806254,-3.088075439
PSMC3IP,11394,0.03197094,6.621427586,2.470329843,0.01400013,0.998806254,-3.092031714
COPB2,20298,0.054830128,6.909611076,2.469365692,0.014037214,0.998806254,-3.094201565
ENO2,11333,0.059841543,6.850674878,2.468972487,0.014052362,0.998806254,-3.095086251
C12orf43,26603,0.039947371,6.47469115,2.467118736,0.014123976,0.998806254,-3.099255252
TMEM106B,16950,-0.039548639,6.353750554,-2.464255712,0.014235215,0.998806254,-3.105688143
ZBTB2,16891,0.040079921,6.487615028,2.462773789,0.014293098,0.998806254,-3.109015037
INHBB,2067,-0.149141566,12.94663097,-2.462323385,0.014310732,0.998806254,-3.110025805
FAM149A,13062,-0.03460474,6.577880076,-2.461187554,0.014355286,0.998806254,-3.112573976
NFKBIZ,1561,0.079049478,7.046428524,2.459581394,0.014418499,0.998806254,-3.116175372
PM20D2,18590,0.078242383,7.039698856,2.459510143,0.014421309,0.998806254,-3.116335081
GPR182,4200,0.044589472,6.674706097,2.455194644,0.014592406,0.998806254,-3.126000003
SLU7,21409,-0.122877298,8.632200462,-2.454080385,0.014636874,0.998806254,-3.128492828
ZNF672,27995,-0.036123496,6.409030372,-2.450761907,0.01477002,0.998806254,-3.135910493
BUD13,24768,0.031400287,6.429941353,2.448919587,0.014844401,0.998806254,-3.140024391
MAML2,5855,-0.312807324,9.990466302,-2.447693585,0.014894082,0.998806254,-3.142760403
MYH15,24577,0.036239806,6.375252809,2.447334077,0.014908679,0.998806254,-3.143562452
TAT,7408,0.047575337,6.578792386,2.446436606,0.014945172,0.998806254,-3.145564178
NECAB3,17408,-0.041174548,6.559908006,-2.445519132,0.01498256,0.998806254,-3.147609788
ZFR2,8275,0.048076246,6.700616502,2.4447714,0.015013092,0.998806254,-3.149276395
FOCAD,26306,0.326219739,8.45783563,2.443123419,0.015080579,0.998806254,-3.152947819
TTTY18,6424,0.03882155,6.3181308,2.440321185,0.01519595,0.998806254,-3.159185255
SIGMAR1,11261,0.032613396,6.45553466,2.43862488,0.015266167,0.998806254,-3.16295768
TEX13D,17968,0.031629167,6.414263647,2.43815122,0.015285825,0.998806254,-3.164010603
DOK7,21591,0.031978512,6.458677975,2.437609406,0.015308339,0.998806254,-3.16521479
NPAP1P7,17856,-0.176556003,6.498720759,-2.437523762,0.015311901,0.998806254,-3.165405112
PIGR,27382,0.034858346,6.523973134,2.437255518,0.01532306,0.998806254,-3.16600117
KRT76,21420,-0.033491777,6.5338025,-2.434913066,0.015420817,0.998806254,-3.171203603
PLA2G3,24171,0.040414314,6.416031371,2.434156935,0.01545249,0.998806254,-3.172881893
WNT2,10094,-0.031011788,6.471731858,-2.428304404,0.015699593,0.998806254,-3.185855055
ABHD17A,20012,0.064032804,7.190363251,2.428205003,0.01570382,0.998806254,-3.186075134
FAM177B,23567,-0.247753604,9.692373149,-2.427401791,0.015738012,0.998806254,-3.187853179
DDHD2,15790,0.055394084,7.093639002,2.426193527,0.01578957,0.998806254,-3.190526808
GSTM1,17402,-0.030147191,6.451734769,-2.425938795,0.015800459,0.998806254,-3.19109031
PDE9A,1449,0.047621143,6.737331395,2.425621497,0.015814032,0.998806254,-3.19179214
MTHFSD,4996,0.176759797,6.990939271,2.425207956,0.015831737,0.998806254,-3.192706714
CCZ1B,23367,-0.045297737,6.635025946,-2.424013297,0.015882982,0.998806254,-3.195347945
CD40LG,15731,0.041417444,6.610385965,2.418045108,0.016141191,0.998806254,-3.208524045
LCE1B,16865,-0.105523243,6.634529193,-2.417714071,0.01615562,0.998806254,-3.209253966
BRD7,8497,-0.081905533,6.475798054,-2.417307365,0.016173364,0.998806254,-3.210150603
PLA2R1,11807,-0.083164099,6.482909642,-2.417110425,0.016181963,0.998806254,-3.210584732
SPG21,13253,0.035649375,6.379919344,2.416768054,0.01619692,0.998806254,-3.211339362
GLIS1,27965,-0.147862251,7.497404421,-2.414781992,0.016283928,0.998806254,-3.21571487
LRATD2,27067,-0.12057955,7.401789458,-2.413769716,0.016328433,0.998806254,-3.217943692
LINC01602,12609,0.031576597,6.414612247,2.413610947,0.016335423,0.998806254,-3.218293186
LOC101928622,4061,-0.111302042,6.653609686,-2.412559077,0.016381801,0.998806254,-3.220608085
POMGNT2,6120,0.053018871,6.655366618,2.409248981,0.016528503,0.998806254,-3.227886424
TMED7,992,-0.107819877,11.64816829,-2.408627344,0.016556183,0.998806254,-3.229252224
SLC30A2,14364,0.048510111,6.843593806,2.404265429,0.01675156,0.998806254,-3.238826253
HMGN2P46,4896,0.038028743,6.55804582,2.403523149,0.016785009,0.998806254,-3.240453831
RIC1,11584,-0.03533308,6.470672548,-2.398697678,0.0170039,0.998806254,-3.251022702
ZNF136,10566,0.034912344,6.839382037,2.397832726,0.0170434,0.998806254,-3.252914979
NRN1L,23339,-0.093402661,6.685632284,-2.396658524,0.017097152,0.998806254,-3.255482758
DNAJB1,15952,-0.032582203,6.434422102,-2.396559311,0.017101701,0.998806254,-3.255699666
POTEA,7581,0.034803664,6.351724741,2.394886121,0.017178572,0.998806254,-3.259356406
PUS1,1301,0.033564833,6.355849746,2.393948587,0.017221778,0.998806254,-3.261404302
MAPKAP1,1293,0.03348536,6.36129214,2.393654832,0.017235336,0.998806254,-3.262045806
LINC02647,322,0.033052385,6.347922336,2.393264455,0.017253367,0.998806254,-3.262898195
CTSB,6910,0.032974323,6.347453386,2.393136463,0.017259282,0.998806254,-3.263177636
PTDSS1,17383,0.032756326,6.349768247,2.392667377,0.017280977,0.998806254,-3.264201656
RBL1,26207,-0.122998375,7.616298115,-2.388195218,0.017489023,0.998806254,-3.273954716
DCBLD2,25872,-0.12641511,7.175755731,-2.387894597,0.017503087,0.998806254,-3.274609691
CTH,26564,0.108737369,6.820126661,2.382982408,0.017734306,0.998806254,-3.285300821
BOLA2B,3904,0.045390436,6.377378846,2.382561161,0.017754259,0.998806254,-3.286216656
ARHGAP33,15507,-0.040291728,6.36557947,-2.380813465,0.017837252,0.998806254,-3.290014662
NDN,18170,-0.054537706,7.146933548,-2.377155921,0.018012045,0.998806254,-3.297954359
CXCL6,5128,0.132583599,6.495242373,2.37589917,0.018072451,0.998806254,-3.300679764
RAD51AP2,24125,-0.275781244,7.771648145,-2.375551684,0.018089185,0.998806254,-3.301433082
ELAC2,4291,0.041646508,6.777047163,2.374652382,0.018132555,0.998806254,-3.303382191
CYP4Z1,21450,0.035357884,6.501321876,2.373918815,0.018168,0.998806254,-3.304971564
CDCP1,2230,-0.085488666,11.32567294,-2.37348161,0.018189154,0.998806254,-3.305918604
BRICD5,12410,0.034276531,6.295071846,2.371281065,0.018295956,0.998806254,-3.310682705
DRD5,15550,-0.157355396,12.03697856,-2.369214599,0.018396753,0.998806254,-3.315152647
GLIS2,21317,-0.06741649,6.652433228,-2.369033192,0.018405625,0.998806254,-3.315544868
LOC105371129,24585,0.049599766,6.829222823,2.368591516,0.018427241,0.998806254,-3.316499694
ZNF74,14969,-0.203967127,6.750478522,-2.368143856,0.018449173,0.998806254,-3.317467279
TMEM249,15261,-0.196621616,6.742417256,-2.367826787,0.01846472,0.998806254,-3.318152496
KCNJ8,19921,0.152646178,6.933580076,2.366601277,0.018524923,0.998806254,-3.320800107
SLC7A3,987,0.034532079,6.507597951,2.366481475,0.018530817,0.998806254,-3.321058858
GRAPL,11502,-0.035164998,6.508949946,-2.36625631,0.0185419,0.998806254,-3.32154514
AASS,3869,-0.135546443,7.385620359,-2.366145707,0.018547346,0.998806254,-3.321783991
IRAIN,21706,-0.034985969,6.733152656,-2.364787257,0.018614352,0.998806254,-3.324716718
FCF1,24483,0.103098944,6.673008272,2.36462833,0.018622205,0.998806254,-3.325059715
ASB3,7370,0.035900969,6.505483703,2.36440677,0.018633158,0.998806254,-3.325537852
LOC107987276,19499,-0.034261771,6.72935746,-2.364105936,0.018648038,0.998806254,-3.326186995
