name,target,norm_cs
perindopril,ACE,-1.18
cevimeline,CHRM1|CHRM3,-0.92
L-655240,PTGES,-1.01
gaboxadol,GABRD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRR1|GABRR2|GABRR3,-0.63
GSK-923295,CENPE,-0.92
piretanide,SLC12A1|SLC12A2,-1.08
amodiaquine,HNMT|CYP2C8,-1.29
perindopril,ACE,-1.12
cevimeline,CHRM1|CHRM3,-1.03
salirasib,TRPA1|MTOR,-0.99
SN-38,TOP1,-1.44
YM-155,BIRC5,-0.89
lesinurad,SLC22A12,-1.32
FK-866,NAMPT|PARP1,-1.62
enoxolone,HSD11B1|HSD11B2|HSD17B3,-1.24
amodiaquine,HNMT|CYP2C8,-0.89
perindopril,ACE,-0.88
salirasib,TRPA1|MTOR,-0.86
fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1,-1.02
SN-38,TOP1,-1.15
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-1.04
andarine,AR,-1.03
KX-2391,SRC,-1.08
resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,-1.29
eugenol,MAOA|AR,-1.1
flutamide,AR|CYP2C19|AHR,-0.93
bicalutamide,AR|CYP2C19,-0.85
KX-2391,SRC,-1.09
bicalutamide,AR|CYP2C19,-0.83
cytarabine,POLA1|POLB|POLD1|POLE,-1.14
zidovudine,TERT,-0.82
ampalex,GRIA1|GRIA2|GRIA3|GRIA4,-0.81
acifran,HCAR2|HCAR3,-0.77
API-001,SIGMAR1,-1.09
aliskiren,REN,-0.95
MBX-2982,GPR119,-0.92
API-001,SIGMAR1,-1.21
AZD-9668,ELANE,-0.98
flutamide,AR|CYP2C19|AHR,-0.82
TAK-733,MAP2K1,-1.03
zidovudine,TERT,-0.76
adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG,-0.84
L-690330,IMPA1,-1.39
AMG-517,TRPV1,-0.9
theobromine,ADORA1|ADORA2A|PDE4B,-1.15
clomifene,ESR1|AR,-0.89
cytarabine,POLA1|POLB|POLD1|POLE,-0.72
cimetidine,HRH2|SLC29A4|SLC47A1|SLC47A2,-0.91
theobromine,ADORA1|ADORA2A|PDE4B,-0.92
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-1.44
ketotifen,HRH1|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE7B|PDE8A|PDE8B|PGD,-0.86
seocalcitol,VDR,-0.75
AZD-9668,ELANE,-0.67
rolipram,PDE4A|PDE4B|PDE4D|PDE4C,-1.32
amlexanox,FGF1|IL3|PDE4A|PDE4B|PDE4C|PDE4D|S100A12|S100A13,-1.04
zidovudine,TERT,-0.93
rifabutin,CYP3A4|HSP90AA1|HSP90B1,-1.02
ampalex,GRIA1|GRIA2|GRIA3|GRIA4,-0.74
aliskiren,REN,-0.89
MBX-2982,GPR119,-0.98
BMY-14802,HTR1A|SIGMAR1,-1.15
methazolamide,CA1|CA2|CA4|CA7|INS|CA12|CA14,-1.11
mestranol,ESR1,-0.91
norgestrel,PGR,-1.24
tipiracil,TYMP,-0.81
doxazosin,ADRA1D|ADRA1A|ADRA1B|CYP2C19|KCNH2|KCNH6|KCNH7,-1.03
methazolamide,CA1|CA2|CA4|CA7|INS|CA12|CA14,-1.06
gemcitabine,RRM1|CMPK1|RRM2|TYMS,-1.41
milnacipran,SLC6A2|SLC6A4|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.17
doxazosin,ADRA1D|ADRA1A|ADRA1B|CYP2C19|KCNH2|KCNH6|KCNH7,-0.84
desoxypeganine,ACHE|MAOA,-0.91
swainsonine,MAN2A1,-0.98
dofequidar,ABCB1|ABCC1,-0.75
cisapride,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A,-0.57
valdecoxib,PTGS2|CYP2C19|CA12,-0.8
bitopertin,SLC6A9|SLC6A5,-0.84
meisoindigo,STAT3,-0.98
alaproclate,SLC6A4,-1.15
carfilzomib,PSMB1|PSMB10|PSMB2|PSMB5|PSMB8|PSMB9|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7,-1.32
lorazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|TSPO,-1.0
rimonabant,CNR1|IL6|GPR55,-0.95
bitopertin,SLC6A9|SLC6A5,-0.99
meisoindigo,STAT3,-1.39
BMY-14802,HTR1A|SIGMAR1,-0.82
YM-976,PDE4A|PDE4B|PDE4C|PDE4D|TNF,-1.0
methazolamide,CA1|CA2|CA4|CA7|INS|CA12|CA14,-0.73
rimonabant,CNR1|IL6|GPR55,-0.96
swainsonine,MAN2A1,-0.73
ixabepilone,TUBB|TUBB3|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB1|TUBB2A|TUBB2B|TUBB4A|TUBB4B|TUBB6|TUBB8,-1.15
dexloxiglumide,CCKAR,-0.73
etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5,-0.87
nebivolol,ADRB1|ADRB2,-0.97
PD-184352,MAP2K1|MAP2K2|MAP3K1|MAP3K2,-0.88
nafamostat,ASIC1|ASIC2|ASIC3|C1R|PRSS1|TPSAB1|TRPM7,-0.94
metoprolol,ADRB1|ADRB2,-0.95
PD-184352,MAP2K1|MAP2K2|MAP3K1|MAP3K2,-0.72
voriconazole,CYP2C19|CYP51A1|CYP2C9|CYP3A4|CYP3A5|PTGS1,-0.95
esmolol,ADRB1,-0.9
labetalol,ADRB1|ADRB2|ADRA1A|ADRA1D|ADRA1B,-0.51
dexloxiglumide,CCKAR,-1.09
tizanidine,CYP1A2|ADRA2A|ADRA2B|ADRA2C|NISCH,-1.0
dexloxiglumide,CCKAR,-1.35
ixabepilone,TUBB|TUBB3|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB1|TUBB2A|TUBB2B|TUBB4A|TUBB4B|TUBB6|TUBB8,-1.2
maraviroc,CCR5|CYP3A5,-1.36
luteolin,AKR1B1|GAA|MAOA|XDH|TOP1,-0.85
voriconazole,CYP2C19|CYP51A1|CYP2C9|CYP3A4|CYP3A5|PTGS1,-0.78
bopindolol,ADRB1|ADRB2|ADRB3|HTR1A|HTR1B,-0.93
nepafenac,PTGS2|PTGS1,-0.94
maraviroc,CCR5|CYP3A5,-0.78
pramipexole,DRD3|DRD2|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C,-1.25
tebipenem,CNR1,-0.83
esmolol,ADRB1,-1.07
bopindolol,ADRB1|ADRB2|ADRB3|HTR1A|HTR1B,-1.09
cinnarizine,HRH1,-1.09
nebivolol,ADRB1|ADRB2,-1.1
trimethoprim,CYP2C8|SLC22A2|DHFR|TYMS,-0.78
moclobemide,MAOA|CYP2C19|MAOB,-1.06
oxybuprocaine,SCN10A,-1.19
ixabepilone,TUBB|TUBB3|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB1|TUBB2A|TUBB2B|TUBB4A|TUBB4B|TUBB6|TUBB8,-1.14
maraviroc,CCR5|CYP3A5,-1.0
bupropion,SLC6A2|SLC6A3|CYP2B6|CHRNA3,-0.99
tizanidine,CYP1A2|ADRA2A|ADRA2B|ADRA2C|NISCH,-0.82
cabazitaxel,CYP2C8|CYP3A5|SLCO1B3|TUBA4A|TUBB|TUBB1,-1.08
labetalol,ADRB1|ADRB2|ADRA1A|ADRA1D|ADRA1B,-1.09
ATN-161,ITGA5|ITGAV|ITGB1|ITGB3|ITGB5,-1.01
CL-218872,GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2,-1.11
adenosine,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,-1.09
naftopidil,ADRA1D|ADRA1A,-1.0
mepivacaine,SCN9A|SCN10A,-0.96
adarotene,RARG|RARA|RARB,-0.73
KBG,MME,-0.94
lofexidine,ADRA2A,-0.88
famotidine,HRH2,-0.98
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-0.95
foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4,-0.87
acarbose,GAA|MGAM|AMY2A|SI,-0.86
famotidine,HRH2,-1.11
drospirenone,NR3C2|PGR|AR,-1.23
BRD-K01815685,AHR|IDO1,-1.07
BRD-A02367930,ESR1|CYP2C8|ESR2|NR1I2,-0.94
S-18986,GRIA1|GRIA2|GRIA3|GRIA4,-1.04
minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA,-1.06
fulvestrant,ESR1|EPHX2|ESR2|GPER1,-1.39
biperiden,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2,-0.93
histamine,HRH2|HRH1|HRH3|HRH4|NOX3,-0.95
amoxapine,SLC6A2|SLC6A4|HTR2A|DRD1|DRD2|DRD3|DRD4|HTR6|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH4|HTR1A|HTR1B|HTR2B|HTR2C|HTR3A|HTR7|SLC6A3,-0.9
S-18986,GRIA1|GRIA2|GRIA3|GRIA4,-0.71
RG-2833,HDAC1|HDAC3,-0.75
adenosine,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,-0.95
S-18986,GRIA1|GRIA2|GRIA3|GRIA4,-0.97
estramustine-phosphate,ESR1|ESR2|MAP1A|MAP2,-1.31
orteronel,CYP17A1,-0.82
drospirenone,NR3C2|PGR|AR,-0.89
acarbose,GAA|MGAM|AMY2A|SI,-0.98
mepivacaine,SCN9A|SCN10A,-1.5
S-18986,GRIA1|GRIA2|GRIA3|GRIA4,-0.95
caffeine,ADORA1|ADORA2A|ADORA2B|ATM|ITPR1|RYR1|ATR|ADORA3|ITPR2|ITPR3|PDE10A|PDE11A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR2|RYR3,-1.03
celecoxib,PTGS2|CASP3|CYP2C19|CA12|PDPK1,-0.94
foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4,-1.3
balsalazide,PTGS1|PTGS2|ALOX5|PPARG,-0.79
lenvatinib,KDR|FLT4|FGFR1|FLT1|KIT|FGFR2|FGFR3|FGFR4|PDGFB|PDGFRB|RET,-0.64
epirizole,PTGS1|PTGS2,-0.85
vinburnine,CHRM1|CHRM2|CHRM3|CHRM4,-1.06
reboxetine,SLC6A2,-1.14
triamcinolone,NR3C1|SERPINA6,-1.05
nateglinide,ABCC8|KCNJ11|CYP3A4|INS|KCNJ10|PPARG,-1.05
camptothecin,TOP1|HIF1A,-0.88
cilomilast,PDE4A|PDE4B|PDE4D|IL12A|IL12B|IL1B|PDE4C|TNF,-0.88
CGP-12177,ADRB3|ADRB1|ADRB2,-0.73
protriptyline,SLC6A2|SLC6A4,-0.84
acetazolamide,CA14|CA2|CA1|CA4|CA12|CA7|CA13|CA6|AQP1|CA3,-1.08
dexniguldipine,CALM1|PRKCA|ADORA3,-0.76
conivaptan,AVPR1A|AVPR2|OXT|OXTR,-0.77
zardaverine,PDE4D|PDE3A|PDE4A|PDE4B|PDE4C,-0.77
efaproxiral,HBA1|HBB,-0.8
GSK-256066,PDE4A|PDE4B|PDE4C|PDE4D,-0.76
paroxetine,SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HTR2A|SLC6A2,-1.05
pinacidil,ABCC9|KCNJ8|ABCC8,-0.78
betulinic-acid,GPBAR1|CASP3|CASP8|TOP1,-1.19
ketorolac,PTGS1|PTGS2,-0.87
efaproxiral,HBA1|HBB,-0.76
tirofiban,ITGA2B|ITGB3,-1.11
efavirenz,CYP2B6|CYP2C19|CYP3A4|CYP2C8|CYP3A5|CYP1A2|CYP2C9|CYP2D6,-1.02
ORG-9768,SLC6A2|ADRA2A,-0.96
AMD-11070,CXCR4,-0.89
triamcinolone,NR3C1|SERPINA6,-0.66
MK-0773,AR,-0.86
lenvatinib,KDR|FLT4|FGFR1|FLT1|KIT|FGFR2|FGFR3|FGFR4|PDGFB|PDGFRB|RET,-0.62
paracetamol,PTGS1|PTGS2|CYP2E1|FAAH|TRPV1,-1.0
acetazolamide,CA14|CA2|CA1|CA4|CA12|CA7|CA13|CA6|AQP1|CA3,-1.0
loxoprofen,PTGS2,-0.94
defactinib,PTK2,-0.77
epirizole,PTGS1|PTGS2,-1.03
CGP-12177,ADRB3|ADRB1|ADRB2,-1.13
indoprofen,PTGS1|PTGS2|CXCR1|CXCR2,-0.95
pinacidil,ABCC9|KCNJ8|ABCC8,-0.81
triamcinolone,NR3C1|SERPINA6,-1.26
BMS-777607,MET|AXL|MERTK|MST1R|TYRO3|FLT3,-1.1
PK-11195,TSPO|NR1I2|NR1I3,-0.96
ambroxol,GBA|CYP3A4,-0.67
LY-2228820,MAPK14,-0.97
delanzomib,CMA1|CTSG|CYP3A4|ELANE,-0.88
omeprazole,ATP4A|CYP1A2|CYP2C19|CLCN2,-1.01
ritodrine,ADRB2,-0.94
naproxen,PTGS2|PTGS1,-0.96
BRD-K41708980,NR3C1|CYP3A5|CYP3A7,-1.0
GSK-1292263,GPR119|GRPR,-0.92
testosterone,AR|CYP2C19|CYP2C8|CYP3A5|CYP19A1,-1.06
delanzomib,CMA1|CTSG|CYP3A4|ELANE,-1.18
roxithromycin,ABCB1|MLNR,-1.23
idelalisib,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB,-0.88
LY-2228820,MAPK14,-0.74
CT-7758,ITGA4,-0.69
ambroxol,GBA|CYP3A4,-1.45
targinine,NOS2|NOS3,-1.07
ubenimex,LTA4H|ANPEP|RNPEP,-1.16
testosterone,AR|CYP2C19|CYP2C8|CYP3A5|CYP19A1,-1.28
BRD-K41170226,GPBAR1|EFL1|FPR1,-1.18
propentofylline,ACHE|PDE1A,-0.83
quinidine,SCN5A|ABCB1|CYP2D6|KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SLC29A4,-0.85
niacin,HCAR2|HCAR3|DGAT2|HCAR1|NNMT|QPRT,-0.81
nimodipine,CACNA1C|NR3C2|CACNA1D|CACNA1F|CACNA1S|AHR|CACNB1|CACNB2|CACNB3|CACNB4|CFTR,-0.94
voglibose,GAA|MGAM,-0.83
dacinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.1
tiapride,DRD2|DRD3,-0.82
dexfenfluramine,SLC6A4|HTR2C,-1.01
propentofylline,ACHE|PDE1A,-1.0
carglumic-acid,CPS1,-0.79
meglitinide,ABCC8|KCNJ11|CCR2,-1.16
BIIB-021,AOX1|HSP90AA1,-1.1
methimazole,TPO,-1.19
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-1.15
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-0.73
ozagrel,TBXAS1,-1.04
methylprednisolone,NR3C1,-1.01
NF-449,P2RX1,-0.97
tacedinaline,HDAC1,-1.19
TAK-715,MAPK14|TNF,-1.09
ozagrel,TBXAS1,-0.78
fluvoxamine,SLC6A4|CYP2C19,-0.72
ALX-5407,SLC6A9,-0.99
ivacaftor,CFTR|CYP3A5|CYP3A7,-0.99
etoricoxib,PTGS2,-0.88
inositol,CDIPT|GBA,-1.05
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-1.41
formoterol,ADRB2|CYP2C19,-0.86
methylprednisolone,NR3C1,-1.0
OTS-167,MELK,-1.31
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-0.81
risperidone,DRD2|HTR2A|DRD3|HTR2C|ADRA1A|ADRA1B|DRD4|HRH1|HTR1A|HTR1D|CYP3A5|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|HTR1B|HTR1E|HTR1F|HTR6|HTR7,-1.14
tacedinaline,HDAC1,-1.02
methimazole,TPO,-1.25
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-0.77
equol,ESR2|ESR1,-1.09
dipyridamole,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A,-0.95
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-1.18
vinpocetine,PDE1A|SCN10A|PDE1C,-1.1
fluvoxamine,SLC6A4|CYP2C19,-1.1
gabapentin,CACNA2D1|CACNA2D2|CACNA1B|ADORA1|CACNA1A|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.07
dapsone,DHFR,-0.87
milrinone,PDE3A|PDE2A|PDE3B|PDE5A,-1.11
diethylcarbamazine,ALOX5|PTGS1,-0.86
pioglitazone,PPARG|INS|TRPM3,-1.0
lerisetron,HTR3A,-0.94
lidoflazine,SCN1A|SCN3A|SLC29A1,-1.38
trifluridine,TYMS,-1.16
metolazone,SLC12A3|CA2|CA7,-1.01
gabapentin,CACNA2D1|CACNA2D2|CACNA1B|ADORA1|CACNA1A|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.04
rifaximin,NR1I2|CYP3A4,-0.86
MDL-73005EF,HTR1A,-1.04
molindone,DRD2|HTR2A|DRD5|CHRM1|HRH1|HTR1A,-1.15
sumatriptan,HTR1D|HTR1B|HTR1A|HTR1F|HTR1E|HTR5A|HTR6|HTR7,-1.11
diethylcarbamazine,ALOX5|PTGS1,-1.05
prazosin,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CDK1|KCNH2|KCNH6|KCNH7,-0.84
ibutamoren,GH1|GHR|GHSR,-0.83
mirtazapine,ADRA2A|HTR2A|HTR2C|ADRA2C|HTR3A|ADRA2B|ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2B|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4,-0.91
trilostane,ESR2|ESR1|HSD3B2|JUN|NR3C1|HSD3B1,-0.93
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-0.89
pioglitazone,PPARG|INS|TRPM3,-0.97
picotamide,TBXA2R|TBXAS1,-1.05
epinephrine,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|PAH|TNF,-1.0
BI-2536,PLK1|BRD4|PLK2|PLK3,-0.82
RU-58841,AR,-1.22
afatinib,EGFR|ERBB2|ERBB4,-0.96
fluticasone-propionate,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A,-0.99
triptorelin,GNRHR|GNRH1,-1.01
guanethidine,SLC6A2,-0.89
epinephrine,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|PAH|TNF,-0.74
torcetrapib,CETP,-1.1
anagrelide,PDE3A,-0.81
EMD-53998,PDE3A|TNNC1,-0.92
progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5,-1.01
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-1.4
apixaban,F10|CYP2C19|CYP2C8|CYP2J2,-1.07
RG-7388,MDM2|TP53,-1.06
RU-58841,AR,-1.13
fidarestat,AKR1B1,-0.85
timofibrate,LPL,-0.88
avanafil,PDE5A,-0.85
moxifloxacin,TOP2A,-0.93
siguazodan,PDE3A,-0.99
arglabin,FNTA|NFKB1,-1.55
dipraglurant,GRM5,-0.89
siguazodan,PDE3A,-1.03
fidarestat,AKR1B1,-1.0
dipraglurant,GRM5,-0.76
apixaban,F10|CYP2C19|CYP2C8|CYP2J2,-0.98
milacemide,MAOB,-0.76
BRD-K67174965,ACY1|CHUK|GRIN1|GRIN2A|GRIN2B|GRIN2D|GRIN3A|GSS|IKBKB|RELA|SLC7A11,-1.14
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-0.83
clofibrate,PPARA|LPL,-1.14
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-1.16
talnetant,TACR3|TACR2,-1.0
laropiprant,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGFR|PTGIR|TBXA2R,-0.75
talnetant,TACR3|TACR2,-0.68
tecastemizole,HRH1|KCNH2,-1.11
laropiprant,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGFR|PTGIR|TBXA2R,-1.07
PD-0325901,MAP2K1|MAP2K2,-1.45
etofylline-clofibrate,LPL|PPARA,-1.17
valsartan,AGTR1,-0.75
delivert,AGTR1|AGTR2,-0.96
dapagliflozin,SLC5A2|SLC5A1,-1.05
CTS-1027,MMP13|MMP2|MMP3|MMP9|MMP12|MMP14|MMP8|MMP1,-0.95
clofibrate,PPARA|LPL,-1.38
zonisamide,SCN1A|CA1|CA12|CA7|SCN11A|SCN2A|SCN3A|SCN4A|SCN5A|SCN9A|CA10|CA11|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN1B|SCN2B|SCN3B|SCN4B|SCN7A|SCN8A,-1.18
E-2012,APP|APH1B,-1.2
taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.91
doxapram,KCNK3|KCNK9,-0.81
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-1.13
thioguanine,IMPDH1|IMPDH2,-1.01
BRD-A49765801,NR3C1|SERPINA6,-1.05
etofylline-clofibrate,LPL|PPARA,-1.16
clomethiazole,GABRA1,-1.33
N-6022,ADH5,-1.14
pimobendan,PDE3A,-0.96
exherin,CDH2,-1.33
methyldopa,ADRA2A|DDC|ADRA2B|ADRA2C,-0.82
refametinib,MAP2K1|MAP2K2,-0.95
BRD-K47000838,ACTB,-1.15
sasapyrine,PTGS1|PTGS2,-1.06
FK-888,TACR1|TACR2,-0.93
macitentan,EDNRA|EDNRB,-1.18
ACY-1215,HDAC6|HDAC1|HDAC2|HDAC3|HDAC8,-1.35
levetiracetam,SV2A|CACNA1B|SCN1A,-0.7
sasapyrine,PTGS1|PTGS2,-0.98
merbarone,TOP2A,-1.13
BRD-K47869605,IGF1R|TOP2A|TUBA4A|TUBB,-0.84
levetiracetam,SV2A|CACNA1B|SCN1A,-1.1
amrinone,PDE3A|PDE3B|PDE4B|TNF,-1.09
AZD-1981,PTGDR2,-0.69
AZD-1981,PTGDR2,-1.21
mirodenafil,PDE5A,-0.97
repaglinide,ABCC8|KCNJ11|CYP2C8|CYP3A5|INS|PPARG,-1.05
palovarotene,RARG,-0.9
sobetirome,THRB|THRA,-0.79
ginkgolide-b,PTAFR|GLRA1|GLRB|GLRA2|GLRA3|HTR3A|HTR3B,-0.82
MLN-8054,AURKA,-0.71
JNJ-26481585,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|MDM2,-1.06
tolbutamide,ABCC8|KCNJ11|CYP2B6|CYP2C19|CYP2C8|KCNJ1|KCNJ8,-1.09
tacrine,ACHE|BCHE,-1.11
TAK-285,ERBB2|EGFR,-0.98
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-0.98
ginkgolide-b,PTAFR|GLRA1|GLRB|GLRA2|GLRA3|HTR3A|HTR3B,-0.87
rosuvastatin,HMGCR,-1.02
otilonium,CACNA1C,-1.05
SB-939,HDAC1|HDAC2|HDAC10|HDAC3|HDAC4|HDAC5|HDAC9,-0.99
erteberel,ESR2|ESR1,-0.94
miconazole,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5,-0.89
NMS-1286937,PLK1|FLT3|PLK2|PLK3,-0.81
gliquidone,ABCC8|KCNJ11|KCNJ10|KCNJ8,-0.73
dantrolene,RYR1|RYR3,-1.11
NMS-1286937,PLK1|FLT3|PLK2|PLK3,-1.11
allopurinol,XDH,-0.94
loratadine,HRH1|CYP2C19|CYP3A5,-0.95
agomelatine,MTNR1A|HTR2C|MTNR1B|CYP1A2|CYP2C19|HTR2A|HTR2B,-0.82
tetrahydrouridine,CDA,-0.97
avagacestat,PSEN1,-0.87
PF-04457845,FAAH,-1.16
palovarotene,RARG,-0.87
almorexant,HCRTR1|HCRTR2,-0.94
epothilone-b,TUBB|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA4A|TUBA8|TUBB1|TUBB3|TUBB4A|TUBB4B,-1.35
GDC-0152,BIRC2|BIRC3|BIRC7|XIAP,-0.83
AZD-5438,CCNB1|CCNE1|CDK1|CDK2|KCNH2,-0.79
pitavastatin,HMGCR|APOA1|CYP2C8,-0.95
etizolam,GABRA1|GABRA2|GABRA3|GABRA5|PTAFR,-0.98
cyclosporin-a,PPIA|PPP3CA,-0.57
pitavastatin,HMGCR|APOA1|CYP2C8,-1.09
estramustine,ESR1|ESR2|MAP1A|MAP2,-0.87
urapidil,HTR1A,-0.87
zosuquidar,ABCB1|ABCB4,-0.93
semagacestat,PSEN1,-1.05
terbinafine,CYP2C19|CYP2C8|SQLE,-1.04
