name,target,norm_cs
loxoprofen,PTGS2,-0.95
CX-4945,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3,-0.97
tolbutamide,ABCC8|KCNJ11|CYP2B6|CYP2C19|CYP2C8|KCNJ1|KCNJ8,-0.87
MK-1775,WEE1,-0.81
clomethiazole,GABRA1,-0.94
cyproheptadine,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7,-0.88
BAY-61-3606,SYK,-0.8
JNJ-7706621,CDK1|CDK2|AURKA|AURKB,-0.72
JNJ-10191584,HRH4,-0.75
necrostatin-1,IDO1|KRR1|RIPK1,-0.94
perindopril,ACE,-1.13
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.85
tiaprofenic-acid,PTGS2|PTGS1,-1.01
BRD-K87919739,ERBB2,-0.86
dobutamine,ADRB1|ADRB2|ADRA1A,-1.38
tranylcypromine,MAOA|MAOB|KDM1A|CYP2A6,-0.99
SR-57227A,HTR3A,-1.2
trimipramine,SLC6A2|SLC6A4|SLC6A3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR1D|HTR2A|HTR2C|HTR3A,-1.49
RAF-265,BRAF|KDR|KIT|PDGFRB|RAF1,-0.88
GW-501516,PPARD|INS|PPARA,-1.01
AZ-628,BRAF|RAF1,-0.85
dexamethasone,NR3C1,-0.98
AP-26113,ALK|EGFR,-1.58
D-4476,CSNK1A1|CSNK1D|TGFB1,-0.93
fluticasone,NR3C1|PGR,-1.1
panobinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9,-0.92
AZD-6482,PIK3CB|PIK3CD|PIK3CG|PIK3CA,-0.88
piperidolate,CHRM1,-0.69
alprostadil,PTGER1|PTGER2|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGER4|PTGIR,-0.93
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-0.73
bethanechol,CHRM2|CHRM1|CHRM3|CHRM4,-0.84
dosulepin,SLC6A2|SLC6A4|CYP2C19|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1,-0.81
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-0.97
CI-966,SLC6A1,-1.24
ibutilide,KCNH2|CACNA1C|SCN5A|CACNA2D1|CACNB1|CACNG1|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6,-0.83
RS-39604,HTR4,-0.87
exemestane,CYP19A1,-1.14
amitriptyline,SLC6A2|SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|CYP2C19|CYP3A5|SCN4A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1,-1.23
vanoxerine,SLC6A3|MAOA|MAOB,-1.18
protirelin,TRHR,-1.05
azasetron,HTR3A|HTR3B,-0.85
betamethasone-acetate,NR3C1,-0.98
PP-1,SRC|HCK|RET,-1.0
VE-821,ATR,-0.91
MLN-8054,AURKA,-0.72
zileuton,ALOX5,-1.29
NNC-711,SLC6A1|SIGMAR1,-0.89
sertraline,SLC6A4|CYP2C19|SLC6A3,-1.32
moxifloxacin,TOP2A,-1.24
meisoindigo,STAT3,-0.67
BX-795,PDPK1|IKBKE|TBK1|CDK2|CHEK1|GSK3B|KDR|PDK1,-1.36
CGP-57380,MKNK1|AURKB|LCK|MKNK2|SGK1,-1.26
erlotinib,EGFR|NR1I2,-0.9
BRD-A13133631,NR3C1,-0.98
GSK-1904529A,IGF1R|INSR,-1.2
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-1.27
fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1,-0.69
GSK-461364,PLK1,-0.74
ABT-724,DRD4,-0.66
adenosine,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,-0.95
brivanib,FGFR1|KDR|FLT1|FGFR2|FGFR3|FLT4|CYP3A4|KCNH2,-1.03
bisoprolol,ADRB1|ADRB2,-0.81
tubacin,HDAC6,-0.81
rimexolone,NR3C1|SERPINA6,-1.19
cholic-acid,CES1|FECH|PLA2G1B|ADH1C|COX1|COX2|COX3|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|GPBAR1,-0.96
propranolol,ADRB2|ADRB3,-0.86
melatonin,MTNR1A|MTNR1B|TH|ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|NQO2|RORB,-0.76
MGCD-265,MET|KDR|AXL,-1.08
LY-215490,GRIA1|GRIA2|GRIA3|GRIA4|GRIK1,-1.09
mesulergine,HTR2A|HTR2C|HTR7|HTR2B|HTR3A|HTR3B|HTR6,-1.11
Y-26763,KCNJ8|ABCC9,-1.28
meclizine,NR1I3|HRH1,-0.88
WYE-125132,MTOR|PIK3CA,-0.96
cabergoline,DRD2|ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|PRL|ADRA1B|ADRA1D|ADRB1|ADRB2|HTR7,-0.93
galantamine,ACHE|BCHE|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG,-0.85
diazoxide,KCNJ11|ATP1A1|CA1|CA2|KCNJ8|KCNMA1|SLC12A3,-1.13
pyrazolanthrone,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1,-1.11
RS-100329,ADRA1A|ADRA1D,-0.94
tebipenem,CNR1,-0.93
ABT-724,DRD4,-1.1
AEE-788,EGFR|ERBB2|KDR|ERBB4|FLT1|FGFR2|FGFR3,-1.02
theophylline,ADORA1|PDE3A|ADORA2A|ADORA2B|ADORA3|HDAC2|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|CHIA|CYP2E1|CYP3A4|PDE5A,-0.74
FTI-276,FNTA,-0.67
DPI-201106,ADRB2,-0.75
orphenadrine,CYP2B6|GRIN1|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SLC6A2,-1.05
wiskostatin,WAS|WASL,-0.72
UK-356618,MMP3|MMP13|MMP14|MMP2|MMP9,-0.72
JWE-035,AURKA,-0.9
pyrazolanthrone,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1,-0.82
sorafenib,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3,-0.91
L-690330,IMPA1,-0.78
iniparib,PARP1,-0.79
MLN-4924,NAE1|UBA3,-0.81
brexpiprazole,DRD2|HTR1A|HTR2A|DRD3,-0.87
rivaroxaban,F10|CYP2J2|CYP3A5,-1.15
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-0.82
balaglitazone,PPARG|INS,-0.91
cytarabine,POLA1|POLB|POLD1|POLE,-1.4
estradiol,ESR1|ESR2|NR1I2|CYP2B6|CYP2C19|CYP2C8|CYP2E1|CYP3A5|CYP3A7|GPER1|KCNMA1,-0.78
SB-415286,GSK3B|GSK3A|RPS6KB1,-0.93
danazol,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR,-0.84
atomoxetine,SLC6A2|SLC6A3|SLC6A4|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-0.89
CO-102862,SCN2A|SCN4A|SCN9A,-0.99
LE-135,RARB,-0.75
resatorvid,TLR4,-1.13
rifapentine,CYP2C8|CYP3A4|CYP2C9,-0.76
mitoxantrone,TOP2A|PIM1,-1.22
PX-12,TXN|TXNRD1|TXNRD2,-1.08
fluvastatin,HMGCR|CYP2C8,-0.82
ebselen,LTB4R|NOX3|ALB,-0.82
methiopril,ACE,-1.02
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-1.01
AM-92016,GRIN2B|GRIN1,-1.25
lomerizine,ABCB1|CACNA1B|SCN5A,-1.45
BMS-641988,AR,-0.81
rhodomyrtoxin-b,SLCO1B3,-1.27
apixaban,F10|CYP2C19|CYP2C8|CYP2J2,-0.85
SC-9,PRKCA,-0.96
PHA-848125,CDK2|CDK4|NTRK1|CDK1|CDK5|CDK7,-0.62
REV-5901,ALOX5,-0.9
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.29
BRD-K68202742,HDAC1|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC10|HDAC2|HDAC5|HDAC9,-0.87
alda-1,ALDH2,-0.96
biperiden,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2,-1.01
eptifibatide,ITGA2B|ITGB3,-0.9
TYRPHOSTIN-46,EGFR,-0.97
laropiprant,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGFR|PTGIR|TBXA2R,-0.93
mepyramine,HRH1,-1.02
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-0.79
AG-490,JAK2|JAK3|STAT3|EGFR,-1.1
MBX-2982,GPR119,-1.26
benzamil,PKD2L1|SCNN1A|SCNN1B|SCNN1G|ASIC1|SCNN1D|SLC8A1,-1.58
Y-26763,KCNJ8|ABCC9,-0.92
tirofiban,ITGA2B|ITGB3,-0.97
BRD-K04546108,JAK3,-1.21
olaparib,PARP1|PARP2|PARP3,-0.99
indoprofen,PTGS1|PTGS2|CXCR1|CXCR2,-0.9
SB-756050,GPBAR1,-1.27
modafinil,SLC6A3|CYP1A2|CYP2B6|CYP2C19|CYP3A4|CYP3A5|ADRA1B,-1.16
testosterone-propionate,AR,-1.12
vismodegib,SMO|ABCB1|ABCG2|CYP2C19|CYP2C8|DHH|IHH|PTCH1,-1.03
dalcetrapib,CETP,-1.11
BRD-K63750851,IMPDH1|IMPDH2,-0.99
BI-2536,PLK1|BRD4|PLK2|PLK3,-1.38
ezetimibe,NPC1L1|ANPEP|SOAT1,-1.14
moclobemide,MAOA|CYP2C19|MAOB,-0.87
acexamic-acid,GAST|SRD5A1,-1.0
RU-58841,AR,-0.96
AM-580,RARA,-1.03
duloxetine,SLC6A2|SLC6A4|SLC6A3|HTR2A|HTR2C|HTR6,-0.82
argatroban,F2|CYP3A5,-1.04
mianserin,HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|HRH1|HTR2B|HTR6|HTR7|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH2|HRH4|HTR1A|HTR1F|OPRK1|SLC6A2|SLC6A3|SLC6A4,-0.82
repsox,TGFBR1,-1.03
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-1.46
AZD-7545,PDK2|PDK1,-1.04
mCPP,HTR2B|HTR2C|HTR1D|HTR2A|HTR1A|HTR1E|HTR6,-1.06
BRL-37344,ADRB3|ADRB1|ADRB2,-1.46
nimodipine,CACNA1C|NR3C2|CACNA1D|CACNA1F|CACNA1S|AHR|CACNB1|CACNB2|CACNB3|CACNB4|CFTR,-1.18
flavoxate,CHRM1|CHRM2,-1.16
NU-7026,PRKDC,-0.91
iloprost,PTGIR|PTGER1|PTGER2|PDE4A|PDE4B|PDE4C|PDE4D|PLAT|PTGDR|PTGER3|PTGER4|PTGFR|TBXA2R,-0.85
gefitinib,EGFR|CYP2C19,-1.21
methysergide,HTR2C|HTR1B|HTR1E|HTR1F|HTR2A|HTR2B|HTR7|HTR1A|HTR1D|HTR5A|HTR6,-1.36
dequalinium,KCNN1|KCNN3,-0.8
JTE-013,S1PR2|P2RY10,-0.92
ditolylguanidine,GRIN1|GRIN2A|GRIN2B|SIGMAR1,-0.78
rimonabant,CNR1|IL6|GPR55,-0.87
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-0.89
BAY-11-7082,RELA,-0.84
istaroxime,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2,-0.87
BRD-K99667445,TOP1|PTPN1,-0.75
omeprazole,ATP4A|CYP1A2|CYP2C19|CLCN2,-0.7
acemetacin,PTGS1|PTGS2,-0.78
beclometasone,NR3C1,-0.93
pregnenolone,PGR|CYP17A1|SULT2B1,-0.79
GW-842166,CNR2,-0.71
homochlorcyclizine,HRH1,-0.72
pirenzepine,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,-1.0
pizotifen,HTR2A|HTR1A|HTR2C,-1.05
cytisine,CHRNA4|CHRNB2|CHRNA2|CHRNA3|CHRNA7|CHRNA6|CHRNB4,-1.17
tioconazole,CYP51A1,-1.03
linsitinib,IGF1R|INSR|INSRR,-0.73
seocalcitol,VDR,-1.39
BP-554,HTR1A,-0.81
temsirolimus,MTOR|PTEN,-0.8
minocycline,PARP1|ALOX5|CASP1|CASP3|CYCS|IL1B|MMP9|VEGFA,-1.01
levetiracetam,SV2A|CACNA1B|SCN1A,-0.87
O6-benzylguanine,MGMT,-0.88
OSI-930,KIT|KDR|PDGFB|PDGFRB,-0.79
LY-165163,HTR1A|HTR1D,-0.74
cymarin,ATP1A1,-1.38
lapatinib,EGFR|ERBB2|CYP3A5,-1.53
carmofur,TYMS,-1.14
CGP-12177,ADRB3|ADRB1|ADRB2,-0.8
rifaximin,NR1I2|CYP3A4,-0.86
LY-456236,GRM1,-0.78
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-0.81
alda-1,ALDH2,-1.29
swainsonine,MAN2A1,-1.18
strophanthidin,ATP1A1,-0.76
tanespimycin,HSP90AA1|CHEK1,-0.97
irbesartan,AGTR1|JUN|SLC10A1,-1.05
tanaproget,PGR,-1.13
moclobemide,MAOA|CYP2C19|MAOB,-0.76
equilin,HSD17B1,-1.11
mestranol,ESR1,-1.1
alverine,HTR1A,-0.95
S-111,SLC6A2|SLC6A4|PARP1,-0.93
NVP-TAE684,ALK|INSR,-1.03
dantrolene,RYR1|RYR3,-0.89
AR-A014418,GSK3B,-1.05
tamibarotene,RARA|RARB,-0.87
BIX-01294,EHMT2|EHMT1,-0.9
acyclovir,PNP,-1.09
AZ-20,ATR|MTOR,-0.82
thiotepa,CYP2B6|CYP3A4,-0.97
YM-298198,GRM1,-0.97
cerulenin,FASN,-1.32
clomifene,ESR1|AR,-0.86
CPI-613,PDHA1|OGDH,-0.7
quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB,-0.76
CGP-12177,ADRB3|ADRB1|ADRB2,-0.8
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-0.75
CGS-21680,ADORA2A|ADORA1|ADORA2B|ADORA3,-0.77
torasemide,SLC12A1|CYP2C8|SLC12A2,-0.79
cytosporone-b,NR4A1,-0.9
AZ-628,BRAF|RAF1,-0.81
iguratimod,PTGS2,-0.77
proscillaridin,ATP1A1,-1.01
SU-11274,MET,-0.9
AT-7867,AKT2|ROCK2|GSK3B|PKIA|PRKACA,-1.17
domperidone,DRD2|DRD3|ABCG2|CYP3A5,-1.09
donitriptan,HTR1B|HTR1D|HTR1A|HTR1E|HTR1F|HTR2A|HTR5A|HTR6,-0.9
bromocriptine,DRD2|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|PRL|ADRA1A|ADRA1B|ADRA1D|HTR6|HTR7,-0.81
argatroban,F2|CYP3A5,-1.06
tamsulosin,ADRA1A|ADRA1B|ADRA1D,-1.04
UB-165,CHRNA3|CHRNA4|CHRNB2,-1.35
SB-683698,ITGA4|ITGAV|ITGB1|ITGB7,-0.81
ranolazine,SCN5A|SCN9A|SLC22A2|SCN10A|SCN4A,-0.91
clopidogrel,P2RY12|CYP2B6|CYP2C19|CYP3A5,-0.81
myricetin,PIK3CG|AR|CYP3A4,-0.8
bepridil,CACNA1C|SCN5A|ATP1A1|CACNA1A|CACNA1H|CACNA2D2|CALM1|KCNQ1|KCNQ4|PDE1A|PDE1B|TNNC1,-0.66
minoxidil,ABCC9|KCNJ8|KCNJ11|REN|KCNJ1|KCNJ10|PTGS1,-1.03
T-0156,PDE5A,-0.78
BU-224,MAOA|MAOB,-1.07
PQ-401,IGF1R,-0.86
buflomedil,CACNA1C|ADRA1A,-0.77
demecarium,ACHE|BCHE,-1.18
SKF-77434,DRD1,-1.39
telmisartan,AGTR1|PPARG|CYP2C19|CYP2J2|PPARA,-0.81
GR-89696,OPRK1,-0.94
doxapram,KCNK3|KCNK9,-0.86
PJ-34,EEF2|PARP1|PARP15|PARP3,-0.8
gliquidone,ABCC8|KCNJ11|KCNJ10|KCNJ8,-1.12
GSK-J1,KDM6B|KDM6A|TNF,-1.0
axitinib,KDR|FLT1|FLT4|CYP2C19|CYP3A5|KIT|PDGFRB|CSF1|PLK4,-0.68
triamcinolone,NR3C1|SERPINA6,-0.89
CGP-60474,CDK1|CDK2,-1.37
gabapentin,CACNA2D1|CACNA2D2|CACNA1B|ADORA1|CACNA1A|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.12
GW-405833,CNR2,-1.01
ispinesib,KIF11,-0.92
IKK-16,IKBKB,-1.03
pioglitazone,PPARG|INS|TRPM3,-0.93
apocynin,NOX3|NOX4,-0.84
NVP-BGJ398,FGFR1|FGFR2|FGFR3|FGFR4|KDR,-0.78
diltiazem,CACNA1C|CYP3A5|CYP3A7|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5,-1.01
vincamine,CHRM1|CHRM2|CHRM3|CHRM4,-0.97
ethisterone,TYR,-0.9
SC-12267,DHODH|IL17A|IFNG,-1.03
flunisolide,NR3C1,-1.03
diosmin,AHR,-0.99
MDL-11939,HTR2A|HTR2B|HTR2C,-1.27
A-740003,P2RX7,-0.88
hydrocortisone,NR3C1,-0.95
tropicamide,CHRM3|CHRM4|CHRM1|CHRM2,-0.75
NNC-55-0396,CATSPER1|CATSPER2|CATSPER3|CATSPER4,-0.91
L-690330,IMPA1,-0.91
mepyramine,HRH1,-1.16
BRD-K01815685,AHR|IDO1,-0.81
clofibric-acid,PPARA,-1.33
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.38
testosterone-propionate,AR,-0.72
gefitinib,EGFR|CYP2C19,-1.33
procaterol,ADRB2,-0.8
BRD-A13133631,NR3C1,-1.39
KI-8751,KDR,-0.85
altrenogest,PGR,-0.8
sertraline,SLC6A4|CYP2C19|SLC6A3,-0.94
quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB,-1.02
eticlopride,DRD2|DRD3|DRD4,-1.1
IB-MECA,ADORA3|ADORA1|ADORA2A|ADORA2B,-1.12
amrinone,PDE3A|PDE3B|PDE4B|TNF,-0.77
SR-57227A,HTR3A,-0.85
AZD-5438,CCNB1|CCNE1|CDK1|CDK2|KCNH2,-0.77
clomethiazole,GABRA1,-0.91
daidzein,ESRRA|ESRRB|ESRRG|TRPC5,-0.73
semaxanib,KDR|FLT1|KIT|PDGFRB|FLT3|MET|FGFR1|PDGFRA|RET,-1.27
betahistine,HRH3|HRH1,-1.1
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-0.83
roscovitine,CDK2|CDK9|CDK7|CDK1|CDK5,-1.0
atracurium,CHRNA2,-0.81
mestranol,ESR1,-1.05
QL-XI-92,DDR1,-1.07
ibutamoren,GH1|GHR|GHSR,-1.23
clomifene,ESR1|AR,-0.62
ketanserin,HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2B|HTR5A|HTR7|SLC18A1|SLC18A2,-1.06
azaperone,DRD2|DRD3,-0.83
BRD-A92439610,NR3C1|CYP3A5|CYP3A7,-1.14
dovitinib,FGFR1|FLT1|KDR|EGFR|FGFR3|FLT3|FLT4|KIT|PDGFRB|CSF1R|FGFR2|INSR|PDGFRA,-0.85
lorcaserin,HTR2C|HTR2A|HTR2B,-1.08
AG-14361,PARP1,-1.06
benzotript,CCKBR|CCKAR,-1.05
merbarone,TOP2A,-0.82
masitinib,KIT|FGFR3|LYN|PDGFRB|PDGFRA,-0.88
PP-242,MTOR|PASK,-0.94
torcitabine,DCK|TK2,-0.89
flupirtine,KCNQ2|KCNQ3|ADRA2A|KCNQ1,-0.82
TAK-285,ERBB2|EGFR,-1.15
droperidol,DRD2|ADRA1A|DRD3|DRD4|HTR2A,-0.76
tandutinib,FLT3|KIT|PDGFRA|PDGFRB|CSF1R|PDGFD,-1.54
cilostamide,PDE3A|PDE3B,-0.79
ICI-199441,OPRK1|CYP2D6|OPRD1|OPRM1|UTS2R,-0.87
alpelisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.82
mepenzolate,CHRM1|CHRM3,-1.09
GSK-1059615,PIK3CA|PIK3CG,-1.06
penfluridol,DRD1|DRD2|CACNA1G,-1.25
BRD-K87919739,ERBB2,-1.31
batimastat,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,-1.12
AQ-RA741,CHRM2,-1.41
BRD-K34533029,EGFR,-1.0
rimexolone,NR3C1|SERPINA6,-0.96
carbacyclin,PTGIR|PPARD,-0.65
naringenin,CYP19A1|ESR2|CYP1B1|GLO1|HSD17B1,-0.87
BMS-182874,EDNRA,-0.87
ibrutinib,BTK|BLK|BMX,-0.87
darapladib,PLA2G7,-1.1
camptothecin,TOP1|HIF1A,-1.33
amtolmetin-guacil,PTGS1|PTGS2,-0.71
digitoxin,ATP1A1,-0.87
risperidone,DRD2|HTR2A|DRD3|HTR2C|ADRA1A|ADRA1B|DRD4|HRH1|HTR1A|HTR1D|CYP3A5|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|HTR1B|HTR1E|HTR1F|HTR6|HTR7,-0.87
digitoxigenin,ATP1A1,-0.8
trametinib,MAP2K1|MAP2K2|CYP2C8|CYP3A4,-0.64
aliskiren,REN,-0.97
etomoxir,CPT1A|CPT1B,-1.12
fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E,-1.1
mercaptopurine,HPRT1|IMPDH1|IMPDH2|PPAT,-1.39
diflunisal,PTGS2|PTGS1,-0.9
methimazole,TPO,-0.91
BAY-11-7082,RELA,-1.27
ebselen,LTB4R|NOX3|ALB,-0.94
clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B,-1.59
EBPC,AKR1B1,-1.3
molindone,DRD2|HTR2A|DRD5|CHRM1|HRH1|HTR1A,-0.89
phenolphthalein,UGT1A9,-1.08
erythromycin,MLNR,-1.03
camptothecin,TOP1|HIF1A,-1.4
levonorgestrel,PGR|CYP2E1|AR|ESR1|SRD5A1,-1.0
proxymetacaine,SCN9A|SCN10A|SCN5A,-0.82
pefloxacin,TOP2A,-0.89
ibrutinib,BTK|BLK|BMX,-1.18
bisindolylmaleimide-ix,SIRT1|LRRK2|SIRT2|AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1,-0.81
MBCQ,PDE5A,-0.88
floxuridine,TYMS,-1.43
ICI-162846,HRH2,-1.03
copanlisib,PIK3CA|PIK3CD|PIK3CB|PIK3CG,-1.06
GSK-0660,PPARD,-0.98
BRD-A49447682,NR3C1|PLA2G1B,-0.83
phenylbutazone,PTGS2|PTGS1|PTGIS,-0.83
lonafarnib,FNTA|HRAS|KRAS|NRAS,-0.92
WZ-4002,EGFR|ERBB2,-1.28
adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG,-0.89
levamisole,ALPL|ALPPL2|CHRNA3,-1.16
UK-356618,MMP3|MMP13|MMP14|MMP2|MMP9,-1.2
gemcitabine,RRM1|CMPK1|RRM2|TYMS,-1.62
CGP-52432,GABBR1,-0.99
PF-4800567,CSNK1E|CSNK1D,-0.94
sulfasalazine,PTGS1|PTGS2|ALOX5|ACAT1|CHUK|IKBKB|PLA2G1B|PPARG|SLC46A1|SLC7A11|TBXAS1,-0.93
SSR-69071,ELANE,-0.92
PSB-1115,ADORA2B|ADORA1|ADORA3,-0.77
flecainide,SCN5A|KCNA5|KCNA7|SCN4A,-1.0
saquinavir,CYP3A5|CYP3A4,-0.69
idarubicin,TOP2A,-1.01
PNU-74654,CTNNB1|TCF4,-0.92
levonorgestrel,PGR|CYP2E1|AR|ESR1|SRD5A1,-1.23
procainamide,SCN5A|DNMT1,-1.28
MK-8245,SCD,-1.02
veliparib,PARP1|PARP2,-0.75
tacedinaline,HDAC1,-1.31
minoxidil,ABCC9|KCNJ8|KCNJ11|REN|KCNJ1|KCNJ10|PTGS1,-1.08
PCI-29732,BTK,-1.17
FK-888,TACR1|TACR2,-0.87
CAY-10470,NFKB1|TNF,-0.81
procaine,HTR3A|HMGCR|CHRNA2|GRIN3A|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|MAOA|MAOB|RYR1|RYR2|SCN10A|SLC6A3,-0.87
devazepide,CCKAR,-1.2
MPEP,GRM5|GRM1|GRM4,-0.81
bucladesine,PRKACA,-0.81
etoricoxib,PTGS2,-1.11
STF-31,NAMPT|SLC2A1,-0.83
atracurium,CHRNA2,-0.79
trimethobenzamide,DRD2,-0.85
erteberel,ESR2|ESR1,-1.58
W-13,CALM1|MYLK|PDE1A,-0.98
miconazole,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5,-1.1
amantadine,GRIN1|DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A,-1.02
megestrol-acetate,PGR|NR3C1,-1.06
AGK-2,SIRT2,-1.02
BRD-K10016611,ACHE,-0.52
melatonin,MTNR1A|MTNR1B|TH|ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|NQO2|RORB,-0.96
TG-101348,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2,-0.96
selumetinib,MAP2K1|MAP2K2,-1.14
BMS-345541,IKBKB|CHUK,-1.16
