name,target,norm_cs
dexamethasone-acetate,NR3C1,-1.31
talniflumate,CLCA1,-1.21
BRD-K04546108,JAK3,-1.28
aminogenistein,LCK,-0.86
ryuvidine,CDK4|CDK2,-1.54
hispidin,PRKCB,-1.31
PSB-11,ADORA3|ADORA1|ADORA2A,-1.08
cyclosporin-a,PPIA|CYP3A5|CYP3A7|PPID|ABCB11|CAMLG|FPR1|PPIF|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3,-1.24
LY-165163,HTR1A|HTR1D,-1.11
FIT,OPRD1,-0.76
isoreserpine,SLC18A2|SLC18A1,-1.1
doxepin,HRH1|HRH2|SLC6A2|SLC6A4|CYP2C19|SLC6A3|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|KCNH2,-0.71
JTE-013,S1PR2|P2RY10,-0.91
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-1.36
metergoline,HTR2A|DRD2|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2B|HTR2C|HTR5A|HTR6|HTR7,-1.04
mometasone,NR3C1,-1.47
milrinone,PDE3A|PDE2A|PDE3B|PDE5A,-0.91
ZK-93426,GABRA1|GABRA2|GABRA3|GABRA5,-0.86
dicycloverine,CHRM1|CHRM2|CHRM3,-0.9
dydrogesterone,PGR,-0.8
BRD-K76064317,FLT3,-1.13
MD-920,AADACL2,-1.06
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-1.22
UB-165,CHRNA3|CHRNA4|CHRNB2,-0.76
KN-62,P2RX7|CAMK2A|AKT1|CHEK1|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1,-0.76
deltaline,CHRNA7,-1.43
Ro-08-2750,NGFR|NGF,-0.85
NGB-2904,DRD3,-1.19
T-0901317,NR1H3|NR1H2|ABCA1|RORA|RORC|NCOA1|NCOA2|NR1I2|RXRB,-0.88
clemastine,HRH1,-1.16
bis-tyrphostin,EGFR,-1.03
MDL-28170,CTSB|CAPN1,-0.9
daunorubicin,TOP2A|TOP2B,-1.17
W-13,CALM1|MYLK|PDE1A,-0.87
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-0.82
flunisolide,NR3C1,-1.12
clomethiazole,GABRA1,-1.35
vinpocetine,PDE1A|SCN10A|PDE1C,-1.23
BAY-36-7620,GRM1,-0.84
MG-132,PSMB1,-0.9
DY-131,ESRRG|ESRRB|ESR2,-1.13
diphenyleneiodonium,ALDH1A2|ALDH2|ALDH5A1|ALDH7A1|NOX3|XDH|NOS2|NOS3,-0.87
SB-431542,TGFBR1|ACVR1C|ACVR1B,-1.18
dydrogesterone,PGR,-0.65
diclofenamide,CA1|CA2|CA4|CA12|CA7,-0.57
GW-9508,FFAR1|FFAR4,-1.01
L-689560,GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D,-1.23
BRD-K76064317,FLT3,-0.77
cabergoline,DRD2|ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|PRL|ADRA1B|ADRA1D|ADRB1|ADRB2|HTR7,-1.1
piceatannol,PTGS2|SIRT1|SYK|TYR|ATP5A1|ATP5B|ATP5C1|IRF3,-1.03
ML-7,MYLK,-0.8
MRS-1334,ADORA3,-0.88
SKF-81297,DRD1|DRD5,-0.96
emetine,RPS2,-1.18
SB-203580,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF,-1.46
cortisone-acetate,NR3C1,-1.09
ergometrine,HTR2A,-1.0
cyclopentolate,CHRM1,-1.07
deltaline,CHRNA7,-1.08
O-2050,CNR1,-0.97
m-3M3FBS,PLCB2|PLCB3|PLCD1|PLCG1|PLCG2,-0.8
CDC,ALOX12,-0.81
estriol,ESR1|ESR2,-0.79
FIT,OPRD1,-0.97
clomifene,ESR1|AR,-0.62
moexipril,ACE|ACE2,-1.11
doxepin,HRH1|HRH2|SLC6A2|SLC6A4|CYP2C19|SLC6A3|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|KCNH2,-0.92
E-4031,KCNH2|KCNH1,-0.9
daunorubicin,TOP2A|TOP2B,-1.36
iodophenpropit,HRH3|HRH4|GRIN2B,-0.99
cyclopamine,SMO,-1.04
JTE-907,CNR2,-1.25
linoleamide,SOAT1|SOAT2,-1.09
luzindole,MTNR1B|MTNR1A,-0.96
dydrogesterone,PGR,-1.24
MRS-1754,ADORA2B,-0.86
irsogladine,PDE4A,-0.82
leflunomide,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B,-1.24
BRD-K89997465,DRD2|DRD3|DRD4|HTR2A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD5|HRH1|HTR1A|HTR2C|HTR6|HTR7|KIF11|ADRA1A|ADRA1B|ADRA1D|CALM1|CHRM1|CHRM3|HRH4|HTR2B|KCNH2|ORM1|ORM2|SMPD1|TRPC5,-0.93
P-1075,KCNJ11,-0.95
finasteride,SRD5A2|SRD5A1|AR|AKR1D1,-1.35
YM-90709,IL5RA|CSF2RB,-0.94
timolol,ADRB2|ADRB1,-0.79
vesamicol,SLC18A3,-0.78
JWH-015,CNR2,-1.0
RS-39604,HTR4,-1.02
LY-303511,CSNK2A1|CSNK2A2|CSNK2B|MTOR|BRD2|BRD3|BRD4,-1.15
immepip,HRH3|HRH4,-0.82
T-0070907,PPARG,-0.84
CGP-53353,EGFR|PRKCB,-1.04
acepromazine,ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A,-0.99
SB-334867,HCRTR1|HCRTR2,-0.67
QX-314,MAPK14|TGFBR1,-1.07
LY-341495,GRM2|GRM3,-0.9
gitoxigenin,ATP1A1,-1.21
BRD-K00824317,NR3C1|SERPINA6,-1.17
DH-97,MTNR1B,-1.25
bemegride,GABRA1,-0.59
GP-2a,CNR2,-1.11
cycloheximide,GSK3B|RPL3,-0.92
mefenamic-acid,PTGS2|PTGS1|KCNQ1|TRPM3,-1.18
noretynodrel,PGR,-0.96
pheniramine,HRH1,-1.16
saclofen,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-1.0
puromycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13,-1.14
PPT,ESR1,-0.92
J-104129,CHRM3,-0.85
CGP-7930,GABBR1,-0.69
SSR-69071,ELANE,-0.87
AM-92016,GRIN2B|GRIN1,-0.95
estradiol,ESR1|ESR2|NR1I2|CYP2B6|CYP2C19|CYP2C8|CYP2E1|CYP3A5|CYP3A7|GPER1|KCNMA1,-0.89
DCPIB,SLC1A2,-1.02
PD-102807,CHRM4,-1.14
hexylcaine,SCN5A|SCN10A,-1.09
PPT,ESR1,-0.81
BRD-K00824317,NR3C1|SERPINA6,-0.56
DH-97,MTNR1B,-1.26
DUP-697,PTGS2,-1.04
nobiletin,ABCB1|TYR|MAP2K1,-0.93
R-96544,HTR2A,-1.06
SEW-2871,S1PR1,-1.33
L-694247,HTR1D|HTR1A|HTR1B,-1.07
maprotiline,SLC6A2|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR2A|HTR2C|HTR7,-1.02
carbacyclin,PTGIR|PPARD,-0.88
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-1.12
flufenamic-acid,AKR1C3|AR|PTGS1|PTGS2|ANO1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3|PKD2L1|TRPC5|TRPM2|TRPM5,-0.88
NU-1025,PARP1,-1.36
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-0.95
clomipramine,SLC6A4|SLC6A2|CYP2C19|GSTP1|HTR2A|HTR2B|HTR2C|SLC6A3,-1.18
MPEP,GRM5|GRM1|GRM4,-1.03
LY-341495,GRM2|GRM3,-1.23
naphazoline,ADRA1A|ADRA2A,-0.86
strophanthidin,ATP1A1,-0.86
DMBI,PDGFRB,-0.98
noretynodrel,PGR,-1.01
mestranol,ESR1,-0.86
fenoldopam,DRD1|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD4|DRD5,-1.23
dobutamine,ADRB1|ADRB2|ADRA1A,-1.04
thioperamide,HRH3|HRH4,-1.0
CL-82198,MMP13,-1.03
minoxidil,ABCC9|KCNJ8|KCNJ11|REN|KCNJ1|KCNJ10|PTGS1,-1.24
YM-976,PDE4A|PDE4B|PDE4C|PDE4D|TNF,-1.09
NSC-3852,HDAC1,-1.16
LY-16350,DRD2|DRD3,-0.83
BRD-K17415526,EGFR,-1.35
GP-2a,CNR2,-1.03
BD-1047,SIGMAR1,-1.31
hesperidin,CACNA1B,-1.11
capsazepine,TRPV1|TRPV4,-0.85
potassium-canrenoate,NR3C2,-0.66
febuxostat,XDH,-1.24
CGP-7930,GABBR1,-0.98
metoclopramide,DRD2|HTR4|HTR3A|CHRM1|HTR3B,-0.94
triciribine,AKT1|AKT2|AKT3,-0.91
clonidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-0.84
pheniramine,HRH1,-0.94
hexylcaine,SCN5A|SCN10A,-0.97
cisapride,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A,-0.87
phenanthridone,PARP1,-1.14
BRD-K14965640,PTGS2|PTGS1|ASIC1|BCL2|CFTR|FABP2|PLAT|PPARG|SLC5A8|THBD,-1.08
IBC-293,HCAR3,-0.75
CS-110266,SLC6A3,-0.79
R-96544,HTR2A,-1.16
butein,ACE|CXCL8|IL6|SIRT1|SRD5A1|SRD5A2|TNF,-1.16
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.87
nomegestrol-acetate,PGR,-0.98
AZ-10417808,CASP3,-0.96
m-chlorophenylbiguanide,HTR3A|HTR3B,-1.22
betamethasone,NR3C1,-0.73
doconexent,PPARA|FFAR1|PTGS1|PTGS2,-0.83
fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB,-1.23
GP-1a,CNR2,-0.91
skatole,CYP2F1,-0.9
phenazopyridine,SCN1A,-1.03
triamcinolone,NR3C1|SERPINA6,-0.79
GW-0742,PPARD|INS,-0.9
BRD-K87919739,ERBB2,-1.14
dihydroxyphenylglycine,GRM1|GRM5,-0.84
SC-10,PRKCA,-0.93
SC-560,PTGS1,-0.71
T-0070907,PPARG,-0.85
mifepristone,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2,-1.12
potassium-canrenoate,NR3C2,-0.78
cirazoline,ADRA1A,-1.27
eriodictyol,NFE2L2,-0.68
thiorphan,MME,-1.1
MT-21,CYCS,-1.02
RU-24969,HTR1A|HTR1B|HTR6|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A,-0.99
YM-90709,IL5RA|CSF2RB,-1.14
LY-225910,CCKBR,-1.41
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-1.05
noretynodrel,PGR,-0.87
mesoridazine,DRD2|HTR2A,-1.06
estradiol,ESR1|ESR2|NR1I2|CYP2B6|CYP2C19|CYP2C8|CYP2E1|CYP3A5|CYP3A7|GPER1|KCNMA1,-0.66
SQ-22536,ADCY5|ADCY1,-1.09
thioperamide,HRH3|HRH4,-1.43
altanserin,HTR2A|HTR2C,-1.1
CL-82198,MMP13,-0.87
finasteride,SRD5A2|SRD5A1|AR|AKR1D1,-1.02
DH-97,MTNR1B,-0.86
LY-364947,TGFBR1,-0.97
CS-110266,SLC6A3,-1.43
BP-897,DRD3|ADRA1A|ADRA1D|ADRA2A|DRD1|DRD2|DRD4|HTR1A|HTR2B,-0.92
diltiazem,CACNA1C|CYP3A5|CYP3A7|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5,-0.58
J-104129,CHRM3,-1.27
GP-2a,CNR2,-1.15
hyoscyamine,CHRM1|CHRM2|CHRM3|CHRM4,-0.98
PIT,P2RY1,-1.07
NU-1025,PARP1,-1.25
fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB,-1.1
cirazoline,ADRA1A,-0.91
CGP-7930,GABBR1,-0.83
SSR-69071,ELANE,-1.23
dihydroxyphenylglycine,GRM1|GRM5,-0.69
buphenine,ADRB2,-0.94
NCS-382,GABBR1|GABBR2|SLC52A2,-1.08
forskolin,ADCY2|ADCY5|GNAS,-1.25
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-1.02
YM-976,PDE4A|PDE4B|PDE4C|PDE4D|TNF,-1.04
NSC-3852,HDAC1,-1.09
BRD-K14965640,PTGS2|PTGS1|ASIC1|BCL2|CFTR|FABP2|PLAT|PPARG|SLC5A8|THBD,-1.11
salvinorin-a,OPRK1|OPRD1|OPRM1,-0.84
vanoxerine,SLC6A3|MAOA|MAOB,-1.21
LY-225910,CCKBR,-0.87
amthamine,HRH2,-0.8
hyoscyamine,CHRM1|CHRM2|CHRM3|CHRM4,-1.29
febuxostat,XDH,-1.24
SA-792709,RARA|RARB,-1.02
L-692585,GHSR,-0.89
proxyfan,HRH3,-1.22
quercetin,PIK3CG|AKR1B1|CYP2C8|EGFR|GAA|MAOA|PTPN1|SCN5A|SIRT1|XDH|ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIM1|STK17B|UGT3A1,-1.23
nitrendipine,CACNA1C|CACNA1D|CACNA2D1|CACNA1H|CACNA1S|CACNA2D2|CACNB2|CACNG1|KCNN4,-1.18
mesoridazine,DRD2|HTR2A,-1.16
DCPIB,SLC1A2,-1.12
PK-11195,TSPO|NR1I2|NR1I3,-1.42
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-1.01
altanserin,HTR2A|HTR2C,-0.94
BRD-K00824317,NR3C1|SERPINA6,-1.2
RS-100329,ADRA1A|ADRA1D,-0.71
timolol,ADRB2|ADRB1,-1.09
amiodarone,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7,-0.9
U-0126,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,-1.33
ZM-241385,ADORA2A|ADORA2B|ADORA1|ADORA3,-1.65
flufenamic-acid,AKR1C3|AR|PTGS1|PTGS2|ANO1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3|PKD2L1|TRPC5|TRPM2|TRPM5,-0.93
NU-1025,PARP1,-0.87
fenofibrate,PPARA|APOA1|CYP2C19|CYP2C8|MMP25,-1.03
fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB,-1.32
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-1.4
palmitoylethanolamide,CNR2|GPR119|GPR55,-0.72
metoclopramide,DRD2|HTR4|HTR3A|CHRM1|HTR3B,-1.1
strophanthidin,ATP1A1,-1.39
DMBI,PDGFRB,-1.42
tubastatin-a,HDAC6,-1.03
tubacin,HDAC6,-1.26
SA-94315,CASP3,-1.0
entacapone,COMT,-1.1
flecainide,SCN5A|KCNA5|KCNA7|SCN4A,-1.17
amoxicillin,SLC15A1|CYP2C19|SLC15A2|SLC22A6,-1.3
phenytoin,SCN1A|SCN2A|SCN5A|ABCB1|CYP2B6|CYP2C19|CYP3A4|SCN10A|SCN11A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-1.11
eprosartan,AGTR1,-0.83
mestinon,ACHE|BCHE,-0.98
selegiline,MAOB|MAOA|CYP2B6|CYP2C19,-1.16
tetrahydrobiopterin,PAH|TH,-1.33
BRD-K66766661,ESR1,-1.36
propantheline,CHRM1|CHRM2|CHRM3|CHRM4,-1.2
molindone,DRD2|HTR2A|DRD5|CHRM1|HRH1|HTR1A,-1.29
tetrahydrobiopterin,PAH|TH,-1.05
timolol,ADRB2|ADRB1,-0.98
methapyrilene,HRH1,-0.84
bromfenac,PTGS1|PTGS2,-0.71
amoxicillin,SLC15A1|CYP2C19|SLC15A2|SLC22A6,-0.84
terbinafine,CYP2C19|CYP2C8|SQLE,-0.87
carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-1.31
flecainide,SCN5A|KCNA5|KCNA7|SCN4A,-0.99
procyclidine,CHRM1|CHRM2|CHRM3|CHRM4,-0.89
bethanechol,CHRM2|CHRM1|CHRM3|CHRM4,-0.83
budesonide,NR3C1|CYP3A5|CYP3A7,-0.78
spironolactone,NR3C2|KCNA5|KCND3|SCNN1A|AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|PGR|SHBG,-0.85
mercaptopurine,HPRT1|IMPDH1|IMPDH2|PPAT,-1.32
tienilic-acid,CYP2C9|SLC22A12|SLC12A1,-1.12
edaravone,BCL2,-1.08
acetylcholine,ACHE|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2,-0.84
sulfinpyrazone,ABCC1|SLC22A12|ABCC2|FPR1,-1.09
rifampicin,NR1I2,-0.94
trimidox,RRM1,-1.06
terbutaline,ADRB2,-0.85
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-0.92
tolazoline,ADRA2A|ADRA2B|ADRA2C|ADRA1A|HRH1|HRH2,-0.89
flecainide,SCN5A|KCNA5|KCNA7|SCN4A,-1.34
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-0.75
bethanechol,CHRM2|CHRM1|CHRM3|CHRM4,-1.04
timolol,ADRB2|ADRB1,-0.96
clobetasol,NR3C1|PLA2G1B,-1.04
NCH-51,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-0.78
raloxifene,ESR1|ESR2|ACVRL1|ENG,-1.15
naloxone,OPRM1|OPRK1|OPRD1|CREB1|ESR1|TLR4,-1.13
cortisone-acetate,NR3C1,-0.78
iproniazid,MAOA|MAOB,-0.59
GSK-1059615,PIK3CA|PIK3CG,-0.89
tolcapone,COMT|TTR,-0.8
mefloquine,PANX1|ADORA2A|HBA1,-0.7
triamcinolone,NR3C1|CYP3A5|CYP3A7,-1.4
mercaptopurine,HPRT1|IMPDH1|IMPDH2|PPAT,-0.98
metitepine,HTR5A|HTR6|HTR7|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C,-1.08
atracurium,CHRNA2,-1.02
chlorzoxazone,KCNN4|KCNMA1,-1.1
apomorphine,DRD2|DRD5|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|HTR1A|HTR2A|HTR2B|HTR2C|TRPA1,-1.2
tiratricol,THRB|THRA,-1.15
BRD-K34685430,DRD1|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C,-1.05
fadrozole,CYP19A1|CYP11B1,-1.46
clofilium,KCND2|KCNA5|KCNH1,-1.19
pioglitazone,PPARG|INS|TRPM3,-0.93
clofilium,KCND2|KCNA5|KCNH1,-0.67
telenzepine,CHRM1,-0.94
acetohexamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-0.95
neomycin,CXCR4,-1.11
apomorphine,DRD2|DRD5|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD3|DRD4|HTR1A|HTR2A|HTR2B|HTR2C|TRPA1,-0.71
vigabatrin,ABAT|GABBR1|SLC32A1,-0.92
tenatoprazole,IDO1|ATP4A,-1.19
pefloxacin,TOP2A,-1.04
triflusal,PTGS1|PDE4A|PDE4B|PDE4C|PDE4D|PTGS2|NFKB1|NOS2|PDE10A,-1.1
streptozotocin,SLC2A2,-0.85
zopiclone,GABRA1,-0.86
monobenzone,TYR,-1.15
pizotifen,HTR2A|HTR1A|HTR2C,-1.44
cyclophosphamide,CYP2B6|CYP2C19|CYP3A5|BCL2|LGALS1|CYP2A6|CYP2C18|CYP2C8|CYP2C9|CYP2D6|CYP3A4|CYP3A7,-0.66
ciprofibrate,PPARA|LPL,-0.6
oxaprozin,PTGS1|PTGS2,-0.81
BRD-K48099440,PTGER1|PTGER2,-0.8
benzatropine,CHRM1,-1.08
enoxacin,TOP2A,-0.73
proxymetacaine,SCN9A|SCN10A|SCN5A,-1.02
clocortolone,NR3C1|PLA2G1B,-0.9
scopolamine,CHRM1|CHRM2|CHRM3|CHRM4,-0.64
BRD-K92830582,ADRB2|ADRB3,-0.82
carvedilol,ADRB1|ADRB2|ADRA1A|ADRA1B|ADRA1D|ADRB3|CYP2C19|CYP2E1|RYR2|ADRA2A|ADRA2B|ADRA2C|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA,-1.17
pirlindole,MAOA|SLC6A2|SLC6A4,-0.81
viloxazine,SLC6A2|SLC6A4,-0.98
sparfloxacin,TOP2A,-1.14
monobenzone,TYR,-0.96
BRD-K59058747,ACY1|CHUK|GRIN1|GRIN2A|GRIN2B|GRIN2D|GRIN3A|GSS|IKBKB|RELA|SLC7A11,-1.04
methotrexate,DHFR|AOX1|FOLR1|TYMS,-0.81
bisphenol-a,PPARG|AR|ESR1|ESR2|ESRRG,-1.07
CH-223191,AHR,-1.33
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.16
tryptophan,CASR|IDO1|SLC36A1|WARS|WARS2,-1.05
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-1.35
BRD-K20986251,NR1I2|VDR|MDM2|MDM4|PTPN1|GPBAR1|NR1H4,-1.04
oxyquinoline,METAP2,-1.09
eugenol,MAOA|AR,-1.25
pregnenolone,PGR|CYP17A1|SULT2B1,-1.28
phenformin,KCNJ8|PRKAA1,-0.89
nifedipine,CACNA1C|CACNA1D|CACNA1S|CACNA1F|CACNA2D1|CYP3A5|CACNA1H|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3,-0.65
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-0.8
rotenone,MT-ND1,-1.43
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-1.17
BRD-K45330754,ESR1|ESR2|ESRRG|ESRRB,-0.89
cyclosporin-a,PPIA|CYP3A5|CYP3A7|PPID|ABCB11|CAMLG|FPR1|PPIF|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3,-0.95
BRD-K20986251,NR1I2|VDR|MDM2|MDM4|PTPN1|GPBAR1|NR1H4,-1.05
ammonium-perfluorocaprylate,PIM1,-0.64
caffeine,ADORA1|ADORA2A|ADORA2B|ATM|ITPR1|RYR1|ATR|ADORA3|ITPR2|ITPR3|PDE10A|PDE11A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR2|RYR3,-0.99
CGS-15943,ADORA1|ADORA2A|ADORA2B|ADORA3,-0.82
U-0126,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,-1.18
oxaprozin,PTGS1|PTGS2,-1.21
D-64131,TUBB,-1.11
mitoxantrone,TOP2A|PIM1,-1.51
BRD-K63750851,IMPDH1|IMPDH2,-0.65
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-1.29
malonoben,EGFR,-0.88
Ro-90-7501,APP,-0.68
AR-A014418,GSK3B,-0.8
CGK-733,ATM|ATR,-0.94
spiramide,HTR2A|HTR1A,-1.17
genistein,CFTR|ESR2|EGFR|ESR1|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5,-0.8
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-0.76
SB-216641,HTR1D|HTR1B|HTR1A|HTR2A|HTR2B|HTR2C,-1.38
saracatinib,SRC|ABL1|LCK|YES1,-0.8
withaferin-a,IKBKB|NAMPT,-1.56
mitoxantrone,TOP2A|PIM1,-1.55
auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1,-1.55
U-0126,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,-0.9
doxorubicin,TOP2A,-1.62
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-1.14
edaravone,BCL2,-1.02
imatinib,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET,-1.32
masitinib,KIT|FGFR3|LYN|PDGFRB|PDGFRA,-1.01
mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2,-0.75
GDC-0199,BCL2,-1.09
ONO-4059,BTK,-0.87
E-7438,EZH2,-0.98
mitoxantrone,TOP2A|PIM1,-1.2
gefitinib,EGFR|CYP2C19,-0.89
E-7438,EZH2,-0.89
GDC-0199,BCL2,-1.11
palomid-529,MTOR|FGF2,-1.18
