name,target,norm_cs
efaproxiral,HBA1|HBB,-0.97
AEE-788,EGFR|ERBB2|KDR|ERBB4|FLT1|FGFR2|FGFR3,-1.2
haloperidol,DRD2|DRD3|HTR2A|DRD1|DRD4|CYP3A7|DRD5|GRIN2B|HRH1|HTR1A|HTR1D|HTR2B|HTR7|KCNH1,-1.1
dabigatran-etexilate,F2,-1.29
talazoparib,PARP2|PARP1,-1.2
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-1.2
etomoxir,CPT1A|CPT1B,-1.28
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-1.17
TYRPHOSTIN-46,EGFR,-1.2
gossypol,BCL2|BCL2L1|MCL1|BCL2L2|CTGF|EGF,-1.2
phloretin,AQP9|CLCN3|SLC23A1,-1.2
baricitinib,JAK1|JAK2,-0.84
ixazomib,PSMB1,-0.95
azithromycin,MLNR,-1.03
FR-180204,MAPK1|MAPK3,-0.79
PD-160170,NPY1R,-1.21
cabozantinib,KDR|MET|FLT3|KIT|RET|TEK|CYP2C19,-0.97
pitavastatin,HMGCR|APOA1|CYP2C8,-1.21
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-0.97
PF-03758309,PAK4,-1.21
AST-1306,EGFR|ERBB2|ERBB4,-0.87
JNJ-7706621,CDK1|CDK2|AURKA|AURKB,-1.21
elesclomol,TOP2A|HSPA1A,-1.21
vanoxerine,SLC6A3|MAOA|MAOB,-1.12
dyclonine,SCN10A|SCN5A,-1.21
hymecromone,MAOA|MAOB,-1.21
BRD-K08177763,MTOR|PTEN,-1.21
spiradoline,OPRK1,-1.21
BRD-K54264597,NR3C2,-1.21
erteberel,ESR2|ESR1,-0.87
ibudilast,PDE4A|PDE4B|PDE4C|MIF|PDE10A|PDE4D|TLR4|PDE3A|CYSLTR1|PDE11A|IL1B|IL6|PDE5A,-1.21
danusertib,AURKA|AURKB|AURKC|FGFR1|NTRK1|RET|BCR|SLK,-0.89
I-BET-762,BRD2|BRD3|BRD4|APOA1,-1.22
flutamide,AR|CYP2C19|AHR,-1.22
BNTX,OPRD1|OPRK1|OPRM1,-1.21
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-0.94
sotalol,ADRB1|ADRB2|KCNH2,-1.09
reversine,AURKB|ADORA3|AURKA|INCENP|MAP2K1,-1.22
bifemelane,SLC6A2|MAOA|MAOB,-1.22
L-693403,DRD2|SIGMAR1,-1.18
doxofylline,ADORA1|PDE4A|PDE4B|PDE4C|PDE4D,-1.22
GSK-269962,ROCK1|ROCK2,-0.96
clenbuterol,ADRB2|ADRB1|ADRB3|NGF|TNF,-1.22
rucaparib,PARP1|PARP2,-1.01
isamoltane,ADRB1|ADRB2|HTR1A|HTR1B,-1.22
PJ-34,EEF2|PARP1|PARP15|PARP3,-1.22
torin-2,MTOR,-1.22
JZL-184,MGLL,-1.22
PD-168393,EGFR|ERBB2|SRC,-1.05
fusaric-acid,DBH,-1.22
quiflapon,ALOX5AP|ALOX5,-1.22
JNJ-38877605,MET,-1.22
naltrexone,OPRK1|OPRM1|OPRD1|SIGMAR1,-1.22
CGP-52432,GABBR1,-0.91
sulforaphane,NFE2L2,-1.22
AZD-9291,EGFR,-0.97
cerulenin,FASN,-1.22
MK-1775,WEE1,-0.8
BRD-A38706605,AR,-1.22
BRD-K34533029,EGFR,-1.22
Y-27152,KCNJ8,-1.22
BRD-K26619122,GABRA1|GABRB2|GABRG2|GLRA1|GLRB,-0.95
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-1.11
SB-705498,TRPV1,-1.27
lafutidine,HRH2,-1.22
vecuronium,CHRNA2,-1.22
T-0156,PDE5A,-1.27
LY-364947,TGFBR1,-1.22
MT-21,CYCS,-1.22
indoprofen,PTGS1|PTGS2|CXCR1|CXCR2,-1.22
iloprost,PTGIR|PTGER1|PTGER2|PDE4A|PDE4B|PDE4C|PDE4D|PLAT|PTGDR|PTGER3|PTGER4|PTGFR|TBXA2R,-0.85
R-547,CDK2|CDK1|CDK4|CCND1|CCNE1|CDK7,-1.22
spironolactone,NR3C2|KCNA5|KCND3|SCNN1A|AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|PGR|SHBG,-1.23
barasertib,AURKB|AURKA,-1.23
pazopanib,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3,-1.16
YM-976,PDE4A|PDE4B|PDE4C|PDE4D|TNF,-1.23
flunisolide,NR3C1,-1.23
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-1.04
hispidin,PRKCB,-1.23
umeclidinium,CHRM3|CHRM1|CHRM2,-1.23
embelin,XIAP,-1.23
BRD-A63236097,NFKB1,-1.23
SB-203580,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF,-1.23
merimepodib,IMPDH1,-1.02
acalabrutinib,BTK,-1.23
losmapimod,MAPK14,-1.23
GDC-0879,BRAF,-1.23
lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8,-0.69
AM-24,ALOX5|SELL,-1.14
AT-7867,AKT2|ROCK2|GSK3B|PKIA|PRKACA,-0.88
lonidamine,GCK,-1.23
PNU-74654,CTNNB1|TCF4,-1.23
chrysin,ABCG2|AKR1B1|CDK6|CYP19A1|CYP1B1,-1.23
calcifediol,VDR,-1.23
pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1,-0.78
narciclasine,RHOA,-1.15
terbinafine,CYP2C19|CYP2C8|SQLE,-0.87
foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4,-1.24
mafenide,CA6|CA12|CA14|CA2|CA4|CA9,-0.87
GSK-J4,KDM6A|KDM6B|TNF,-0.58
LY-294002,MTOR|PIK3CD|PIK3CG|PIK3CA|PLK1|PRKDC|PIK3CB|PDE2A|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1,-1.24
MEK-162,MAP2K1|MAP2K2|IL1R2|IL6R|TNFRSF1A,-1.24
dydrogesterone,PGR,-0.65
BRD-K79511609,ADORA1|ADORA2A|ADORA2B,-1.24
procainamide,SCN5A|DNMT1,-1.24
MLN-8054,AURKA,-1.24
PD-168077,DRD4|DRD2,-1.24
narciclasine,RHOA,-1.24
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-1.24
PNU-74654,CTNNB1|TCF4,-1.24
myricetin,PIK3CG|AR|CYP3A4,-1.24
evodiamine,TRPV1,-1.24
AZD-4547,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR,-1.0
belinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11,-0.91
tiagabine,SLC6A1|CYP2C19,-1.24
GSK-1070916,AURKB|AURKC|AURKA|CYP2D6|CYP3A4,-1.24
thiomersal,OXCT1,-0.96
lidoflazine,SCN1A|SCN3A|SLC29A1,-1.31
pipamperone,DRD2|HTR2A|HRH1|HTR1A|HTR1B|HTR1D,-1.24
SB-2343,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.07
GDC-0152,BIRC2|BIRC3|BIRC7|XIAP,-1.24
filanesib,KIF11,-1.14
UK-383367,BMP1,-0.95
OSI-930,KIT|KDR|PDGFB|PDGFRB,-0.87
physostigmine,ACHE|BCHE,-1.24
rabeprazole,ATP4A|CYP2C19,-0.96
GW-583340,EGFR|ERBB2,-1.24
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-1.27
OSI-930,KIT|KDR|PDGFB|PDGFRB,-1.17
rutin,AKR1C3|AKR1B1,-1.24
laropiprant,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGFR|PTGIR|TBXA2R,-1.24
AS-703026,MAP2K1|MAP2K2,-1.24
oxaprozin,PTGS1|PTGS2,-1.24
triamcinolone,NR3C1|CYP3A5|CYP3A7,-1.24
DL-PDMP,UGCG|ASAH1,-1.12
genz-644282,TOP1,-1.24
PD-168077,DRD4|DRD2,-1.25
metoprolol,ADRB1|ADRB2,-0.82
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-1.25
KD-025,ROCK2,-1.25
PHA-848125,CDK2|CDK4|NTRK1|CDK1|CDK5|CDK7,-1.25
PF-04447943,PDE9A,-0.91
VTP-27999,REN,-1.25
umeclidinium,CHRM3|CHRM1|CHRM2,-1.25
KPT-185,XPO1,-1.24
decitabine,DNMT1|DNMT3A,-0.97
BI-2536,PLK1|BRD4|PLK2|PLK3,-1.25
clofibrate,PPARA|LPL,-1.25
mesoridazine,DRD2|HTR2A,-1.25
TCPOBOP,NR1I3,-0.62
QL-XII-47,BTK|BMX,-1.25
bis-tyrphostin,EGFR,-1.25
formestane,CYP19A1,-1.25
MST-312,TERT,-1.25
PF-03758309,PAK4,-0.93
ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG,-1.05
PF-03758309,PAK4,-1.25
C-646,EP300,-0.87
JNJ-38877605,MET,-1.25
imatinib,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET,-1.25
salermide,SIRT1|SIRT2,-1.25
narciclasine,RHOA,-1.25
SC-68376,MAPK14,-1.25
doxifluridine,TYMS,-1.25
epoxycholesterol,NR1H3|NR1H2,-1.25
ZM-323881,KDR,-1.22
acecainide,SCN5A,-1.25
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-1.25
ketoprofen,PTGS2|PTGS1|CXCR1|SLC5A8,-0.83
cutamesine,SIGMAR1,-1.25
cyclopiazonic-acid,ATP2A1,-0.73
MDL-72832,HTR1A,-0.57
carprofen,PTGS2|PTGS1,-0.86
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-1.25
NSC-663284,CDC25A|CDC25B|CDC25C,-1.64
veliparib,PARP1|PARP2,-0.89
EMF-BCA1-57,CASP3,-1.25
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-1.25
BML-190,CNR2,-1.26
BRD-K44932450,PGR,-1.26
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.26
GSK-J1,KDM6B|KDM6A|TNF,-1.2
artemisinin,CYP2B6,-1.05
RX-821002,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-1.04
GR-235,NR1H4|ESR1|IKBKB|NR1I2|PGR,-1.26
memantine,GRIN1|CYP2E1|CHRFAM7A|DRD2|GRIN2A|GRIN2B|GRIN3A|HTR3A,-1.03
KPT-330,XPO1,-1.2
amoxapine,SLC6A2|SLC6A4|HTR2A|DRD1|DRD2|DRD3|DRD4|HTR6|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH4|HTR1A|HTR1B|HTR2B|HTR2C|HTR3A|HTR7|SLC6A3,-1.26
puromycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13,-1.26
triptolide,CYP2C19|RELA,-1.26
floxuridine,TYMS,-1.26
SSR-69071,ELANE,-1.26
valdecoxib,PTGS2|CYP2C19|CA12,-1.26
puromycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13,-1.26
fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1,-1.06
prazosin,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CDK1|KCNH2|KCNH6|KCNH7,-1.26
KIN001-242,RPS6KA3,-1.26
donepezil,ACHE|HTR2A,-1.26
anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13,-0.99
SEW-2871,S1PR1,-1.26
RG-7388,MDM2|TP53,-1.19
arctigenin,ADIPOR1|AHR|CHUK|MAP2K1,-0.55
CAY-10415,INS,-1.26
SB-939,HDAC1|HDAC2|HDAC10|HDAC3|HDAC4|HDAC5|HDAC9,-1.13
zacopride,HTR3A|HTR4|HTR3B|HTR5A,-1.27
anandamide,CNR1|CNR2|TRPV1|KCND3|CACNA1G|CACNA1H|CACNA1I|GLRA1|GPR18|GPR55|KCNA2|KCNK3|KCNK9|TRPM8,-1.27
valrubicin,TOP2A,-1.27
ZM-447439,AURKA|AURKB,-1.28
doxofylline,ADORA1|PDE4A|PDE4B|PDE4C|PDE4D,-1.27
fenbufen,PTGS1|PTGS2,-1.21
GSK-1070916,AURKB|AURKC|AURKA|CYP2D6|CYP3A4,-1.27
stiripentol,ABAT|SCN1A|SCN3A|GABRA3,-1.12
valsartan,AGTR1,-1.27
vilazodone,HTR1A|SLC6A4|CYP2C19|CYP2E1|DRD2|DRD3|HRH1|HTR4,-1.27
ABT-737,BCL2|BCL2L1|BCL2L2,-1.27
MDL-73005EF,HTR1A,-1.27
medrysone,NR3C1,-1.21
SB-939,HDAC1|HDAC2|HDAC10|HDAC3|HDAC4|HDAC5|HDAC9,-1.27
BRD-A94523291,NR3C1,-1.27
CGK-733,ATM|ATR,-1.27
desmopressin-acetate,AVPR2|AVPR1A|AVPR1B|OXTR,-0.92
emetine,RPS2,-1.27
phenprocoumon,VKORC1,-1.27
scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-0.99
phentolamine,ADRA1A|ADRA2A|ADRA1B|ADRA1D|ADRA2B|ADRA2C,-1.28
wortmannin,PLK1|PIK3CA|PIK3CG|ATM|ATR|MTOR|PLK3|PI4KA|PI4KB|PIK3CD|PIK3R1|PRKDC,-0.97
MG-132,PSMB1,-1.18
dequalinium,KCNN1|KCNN3,-1.28
prostaglandin,PTGDR2|PTGDR,-1.28
TAK-715,MAPK14|TNF,-1.04
BRD-A49447682,NR3C1|PLA2G1B,-1.28
fluoxetine,SLC6A4|CYP2C19|ANO1|HTR2B,-0.96
probucol,ABCA1|ABCB11|CES1,-0.95
PHA-793887,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CDK7|CDK9,-1.28
AZ-628,BRAF|RAF1,-1.28
emetine,RPS2,-0.88
duloxetine,SLC6A2|SLC6A4|SLC6A3|HTR2A|HTR2C|HTR6,-1.28
sitagliptin,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8,-1.28
vesamicol,SLC18A3,-1.03
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-1.28
verapamil,CACNA1C|CACNA1D|CACNA1G|CACNA1S|CYP2C8|CYP2E1|CYP3A5|CYP3A7|DRD2|CACNA1A|CACNA1B|CACNA1F|CACNA1I|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4,-1.28
diphenyleneiodonium,ALDH1A2|ALDH2|ALDH5A1|ALDH7A1|NOX3|XDH|NOS2|NOS3,-1.28
dipyridamole,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A,-1.12
epirizole,PTGS1|PTGS2,-1.28
oxybuprocaine,SCN10A,-1.06
doxofylline,ADORA1|PDE4A|PDE4B|PDE4C|PDE4D,-1.28
tapentadol,OPRM1|SLC6A2|CYP2C19|HTR3A|OPRD1|OPRK1|SLC6A4,-1.01
zidovudine,TERT,-1.28
baclofen,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-0.78
carbendazim,TP53|TUBB,-1.16
sobetirome,THRB|THRA,-1.07
idarubicin,TOP2A,-1.29
parbendazole,TUBB,-1.06
ICI-204448,OPRK1,-0.69
methimazole,TPO,-0.72
glycitein,TNF|APP|IL1B,-1.29
chaetocin,SUV39H1,-1.29
ellagic-acid,CA1|CA12|CA14|CA2|CA4|CA6|CA9|SYK|AKR1B1|BACE1|CA3|CA5A|CA5B|CA7|CSNK2A1|GSK3B|PRKACA|PRKCA|PRKCB|SQLE,-0.91
setiptiline,HTR2A|HTR2C|HRH1,-1.29
metyrapone,CYP11B1|HSD11B1|NR3C2,-0.74
trimipramine,SLC6A2|SLC6A4|SLC6A3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR1D|HTR2A|HTR2C|HTR3A,-1.29
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-0.76
indoprofen,PTGS1|PTGS2|CXCR1|CXCR2,-1.37
loperamide,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC,-1.2
PHA-665752,MET,-1.29
CGS-15943,ADORA1|ADORA2A|ADORA2B|ADORA3,-0.98
SGX-523,MET,-1.29
levofloxacin,TOP2A,-1.29
hydroxychloroquine,TLR7|TLR9,-0.7
PK-11195,TSPO|NR1I2|NR1I3,-0.97
QL-XII-47,BTK|BMX,-1.29
flumazenil,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ,-1.3
BRD-K92980438,HK2,-1.3
CI-976,SOAT1|ACAT1|CES1,-1.3
TC-H-106,HDAC1|HDAC2|HDAC3|HDAC8,-1.3
imiquimod,TLR7|TLR8,-0.79
Merck60,HDAC1|HDAC2,-1.3
VT-464,CYP17A1,-1.3
VX-702,MAPK14|MAPK11|MAPK12,-1.06
carbenoxolone,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3,-1.3
midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG,-1.3
ethotoin,SCN5A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-0.86
CCT-018159,HSP90AA1|HSP90AB1,-1.3
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-1.3
setiptiline,HTR2A|HTR2C|HRH1,-1.3
pemirolast,HRH1,-1.3
melperone,DRD2|HTR1A|HTR2A,-1.3
LY-294002,MTOR|PIK3CD|PIK3CG|PIK3CA|PLK1|PRKDC|PIK3CB|PDE2A|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1,-1.3
fluphenazine,DRD2|DRD1|CHRNA7|CALM1|DRD5|HRH1|HTR2A|HTR6|HTR7,-1.3
BRD-K76674262,RPL3,-1.3
doxazosin,ADRA1D|ADRA1A|ADRA1B|CYP2C19|KCNH2|KCNH6|KCNH7,-1.3
ciproxifan,HRH3|ADRA2A|ADRA2C|HRH4|HTR3A,-1.3
tenidap,ALOX5|KCNJ4|PTGS1,-1.31
eticlopride,DRD2|DRD3|DRD4,-0.97
amthamine,HRH2,-1.31
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-1.31
hyoscyamine,CHRM1|CHRM2|CHRM3|CHRM4,-1.31
darifenacin,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-1.31
DUP-697,PTGS2,-1.13
ormetoprim,P2RX3|P2RX2,-1.02
RHC-80267,LIPC|LIPE|LIPG|DAGLA|DAGLB,-1.31
AST-1306,EGFR|ERBB2|ERBB4,-1.05
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-1.31
resorcinol,CA12|CA14|CA2|PTGS1,-1.31
GW-3965,NR1H2|NR1H3|ABCA1,-0.85
acetylcholine,ACHE|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2,-1.32
MDL-28170,CTSB|CAPN1,-0.89
MGCD-265,MET|KDR|AXL,-1.32
L-741626,DRD2,-1.32
cytarabine,POLA1|POLB|POLD1|POLE,-1.32
alogliptin,DPP4,-0.93
DR-2313,PARP1|PARP3,-0.86
VER-155008,HSPA1A,-0.67
sarcosine,SLC6A9,-1.32
ZM-323881,KDR,-1.32
VTP-27999,REN,-1.32
TG-101348,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2,-1.32
Ro-4987655,MAP2K1,-1.32
oxyphenonium,CHRM1,-1.32
ENMD-2076,AURKA|FLT3|KDR|PDGFRA|SRC|CSF1R|EPHA1|FGFR1|FGFR2|FGFR3|FLT4|KIT|PTK2,-1.32
aminocaproic-acid,PLG|PLAT|LPA,-0.82
ispinesib,KIF11,-0.96
IOWH-032,CFTR,-1.33
talazoparib,PARP2|PARP1,-1.33
androstenol,NR1I3,-1.33
BRD-K82225283,GUCY1A2|GUCY1A3|GUCY1B3|GUCY1B2,-1.33
LY-344864,HTR1F|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2B|HTR2C|HTR7,-1.33
thioguanine,IMPDH1|IMPDH2,-1.33
BRD-K18722736,OPRD1|OPRK1|OPRM1,-1.33
chlorpropamide,ABCC8|KCNJ10|KCNJ11,-1.33
cyclazosin,ADRA1B,-1.33
norgestrel,PGR,-1.33
ACY-1215,HDAC6|HDAC1|HDAC2|HDAC3|HDAC8,-1.33
narciclasine,RHOA,-1.14
tacalcitol,VDR,-1.33
clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B,-1.34
BRD-K97440753,HTR2A|ADRA1A|ADRB1|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR3A|HTR4|HTR5A|HTR6|HTR7,-1.34
indacaterol,ADRB2|ADRB1,-1.34
DPI-201106,ADRB2,-0.85
defactinib,PTK2,-1.34
LY-2228820,MAPK14,-1.34
arvanil,TRPV1|CNR1,-1.04
cutamesine,SIGMAR1,-1.34
topiroxostat,XDH,-1.14
tracazolate,GABRA1,-1.34
clonazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|TSPO,-0.74
docetaxel,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1,-1.34
afatinib,EGFR|ERBB2|ERBB4,-1.34
tenovins,SIRT1|SIRT2,-1.34
isamoltane,ADRB1|ADRB2|HTR1A|HTR1B,-1.04
BIX-02189,MAP2K5|MAPK7,-1.34
fananserin,HTR2A|DRD4,-1.05
nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1,-0.75
phenelzine,MAOB|AOC3|MAOA|ABAT|GAD2|GPT|GPT2|SLC6A2|SLC6A3|SLC6A4,-1.08
gabapentin,CACNA2D1|CACNA2D2|CACNA1B|ADORA1|CACNA1A|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.34
GDC-0941,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-0.76
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-1.34
alvespimycin,HSP90AA1,-0.81
LY-288513,CCKBR,-1.35
dienestrol,ESR1,-1.02
BRD-K07303502,PLA2G4A,-1.35
sumatriptan,HTR1D|HTR1B|HTR1A|HTR1F|HTR1E|HTR5A|HTR6|HTR7,-1.35
ryanodine,RYR1,-1.35
quipazine,HTR2A,-1.35
telcagepant,CALCRL|RAMP1|CALCA,-1.35
misoprostol,PTGER3|PTGER2|PTGER4|PTGER1|PTGIR,-1.35
dorzolamide,CA2|CA1|CA12|CA14|CA4|CA7,-0.86
cytarabine,POLA1|POLB|POLD1|POLE,-1.35
eptifibatide,ITGA2B|ITGB3,-1.35
AMG-232,MDM2,-1.35
dephostatin,PTPN1|PTPN6,-1.36
ZM-447439,AURKA|AURKB,-1.36
GDC-0879,BRAF,-1.36
D-4476,CSNK1A1|CSNK1D|TGFB1,-1.36
AMG-232,MDM2,-1.36
MAZ-51,FLT4,-0.9
NSC-3852,HDAC1,-1.36
tosedostat,ANPEP|NPEPPS|LAP3,-1.36
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-1.37
erteberel,ESR2|ESR1,-1.42
LY-341495,GRM2|GRM3,-1.19
hymecromone,MAOA|MAOB,-1.37
dabigatran-etexilate,F2,-1.12
diltiazem,CACNA1C|CYP3A5|CYP3A7|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5,-1.37
C-646,EP300,-1.37
