name,target,norm_cs
targinine,NOS2|NOS3,-0.77
paricalcitol,VDR|PTH,-0.94
roxithromycin,ABCB1|MLNR,-1.23
ubenimex,LTA4H|ANPEP|RNPEP,-1.16
enzalutamide,AR|CYP2C19|CYP2C8|CYP3A4,-1.13
PHA-848125,CDK2|CDK4|NTRK1|CDK1|CDK5|CDK7,-0.92
propentofylline,ACHE|PDE1A,-0.83
dacinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-0.88
fomepizole,ADH1A|ADH1B|ADH1C|AKR1A1|CAT,-0.88
linopirdine,KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.86
enalapril,ACE,-0.64
mebendazole,TUBA1A|TUBB|TUBB4B,-1.14
ICI-192605,TBXA2R,-1.18
cytisine,CHRNA4|CHRNB2|CHRNA2|CHRNA3|CHRNA7|CHRNA6|CHRNB4,-1.25
dacinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.1
dexfenfluramine,SLC6A4|HTR2C,-1.01
linopirdine,KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.81
sarcosine,SLC6A9,-0.81
ivacaftor,CFTR|CYP3A5|CYP3A7,-1.1
methylprednisolone,NR3C1,-0.82
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-0.73
ozagrel,TBXAS1,-1.04
tivozanib,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB,-0.62
methylprednisolone,NR3C1,-0.94
orphenadrine,CYP2B6|GRIN1|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SLC6A2,-0.72
ALX-5407,SLC6A9,-0.9
niguldipine,ADRA1A|CACNA1C,-0.92
ripasudil,ROCK1|ROCK2,-1.26
inositol,CDIPT|GBA,-1.05
dipyridamole,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A,-1.26
ALX-5407,SLC6A9,-1.27
methimazole,TPO,-0.66
OTS-167,MELK,-1.31
etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B,-1.05
inositol,CDIPT|GBA,-1.33
ripasudil,ROCK1|ROCK2,-0.76
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-1.07
erythromycin-ethylsuccinate,CYP3A4|MLNR|ABCB1|ALB|CYP51A1|KCNH2|SLC47A1,-0.85
lidocaine,SCN5A|SCN10A|SCN9A|EGFR|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A,-0.73
equol,ESR2|ESR1,-0.85
fluvoxamine,SLC6A4|CYP2C19,-0.95
lorcaserin,HTR2C|HTR2A|HTR2B,-1.11
sumatriptan,HTR1D|HTR1B|HTR1A|HTR1F|HTR1E|HTR5A|HTR6|HTR7,-1.31
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-1.36
metolazone,SLC12A3|CA2|CA7,-0.74
palomid-529,MTOR|FGF2,-0.96
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-1.14
ORE-1001,ACE2,-0.98
haloperidol,DRD2|DRD3|HTR2A|DRD1|DRD4|CYP3A7|DRD5|GRIN2B|HRH1|HTR1A|HTR1D|HTR2B|HTR7|KCNH1,-1.04
MDL-73005EF,HTR1A,-1.04
oxybutynin,CHRM3|CHRM2|CHRM1|CHRM4,-1.01
molindone,DRD2|HTR2A|DRD5|CHRM1|HRH1|HTR1A,-1.15
lerisetron,HTR3A,-0.96
levomequitazine,HRH1|HRH4|PDE4A,-0.84
metolazone,SLC12A3|CA2|CA7,-0.83
meclizine,NR1I3|HRH1,-0.67
siguazodan,PDE3A,-0.77
nefiracetam,CHAT|CHRM1,-1.06
TG-100115,PIK3CG|PIK3CA|PIK3CB|PIK3CD,-0.9
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-1.1
siguazodan,PDE3A,-0.97
gefitinib,EGFR|CYP2C19,-0.95
aprepitant,TACR1|CYP2C19,-1.12
progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5,-0.84
guanethidine,SLC6A2,-1.04
miglitol,GAA|MGAM|SLC5A4|GANAB|GANC,-0.88
timofibrate,LPL,-0.89
amuvatinib,KIT|FLT3|MET|PDGFRA|AXL|MST1R|RAD51|RET,-1.03
anagrelide,PDE3A,-1.04
arglabin,FNTA|NFKB1,-1.21
siguazodan,PDE3A,-0.96
anagrelide,PDE3A,-1.12
acipimox,HCAR2,-1.17
zonisamide,SCN1A|CA1|CA12|CA7|SCN11A|SCN2A|SCN3A|SCN4A|SCN5A|SCN9A|CA10|CA11|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN1B|SCN2B|SCN3B|SCN4B|SCN7A|SCN8A,-0.71
preladenant,ADORA2A|ADORA1|ADORA2B|ADORA3,-1.43
CTS-1027,MMP13|MMP2|MMP3|MMP9|MMP12|MMP14|MMP8|MMP1,-1.05
clofibrate,PPARA|LPL,-1.24
dapagliflozin,SLC5A2|SLC5A1,-0.88
laropiprant,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGFR|PTGIR|TBXA2R,-0.75
hymecromone,MAOA|MAOB,-0.78
ketanserin,HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2B|HTR5A|HTR7|SLC18A1|SLC18A2,-0.95
preladenant,ADORA2A|ADORA1|ADORA2B|ADORA3,-1.14
piclamilast,PDE4A|PDE4B|PDE4D|PDE4C,-0.95
valsartan,AGTR1,-0.97
donepezil,ACHE|HTR2A,-1.29
E-2012,APP|APH1B,-0.9
etofylline-clofibrate,LPL|PPARA,-0.97
clomethiazole,GABRA1,-1.33
N-6022,ADH5,-1.14
dicoumarol,VKORC1|NQO1|CRYZ,-1.11
levetiracetam,SV2A|CACNA1B|SCN1A,-1.36
tetracaine,SCN9A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A,-0.89
bezafibrate,PPARA|PPARD|PPARG|HSD11B1|LPL,-1.21
nelarabine,ADA|POLA1,-1.28
FK-888,TACR1|TACR2,-0.95
AZD-1981,PTGDR2,-0.69
phenazone,PTGS1|PTGS2,-1.14
methyldopa,ADRA2A|DDC|ADRA2B|ADRA2C,-1.01
AZD-1981,PTGDR2,-1.21
T-5224,JUN,-0.9
masoprocol,ALOX5|IGF1R,-0.91
almorexant,HCRTR1|HCRTR2,-0.67
tolbutamide,ABCC8|KCNJ11|CYP2B6|CYP2C19|CYP2C8|KCNJ1|KCNJ8,-0.8
dazoxiben,TBXAS1,-1.12
rosuvastatin,HMGCR,-0.97
ginkgolide-b,PTAFR|GLRA1|GLRB|GLRA2|GLRA3|HTR3A|HTR3B,-0.99
agomelatine,MTNR1A|HTR2C|MTNR1B|CYP1A2|CYP2C19|HTR2A|HTR2B,-0.82
riociguat,GUCY1A3|GUCY1B3|GUCY1A2|GUCY1B2,-0.99
NMS-1286937,PLK1|FLT3|PLK2|PLK3,-0.82
PF-04457845,FAAH,-1.16
CX-4945,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3,-0.91
BRD-K82225283,GUCY1A2|GUCY1A3|GUCY1B3|GUCY1B2,-1.05
SB-939,HDAC1|HDAC2|HDAC10|HDAC3|HDAC4|HDAC5|HDAC9,-1.33
GDC-0068,AKT1|AKT2|AKT3|CYP3A5|PRKG1,-0.93
GDC-0152,BIRC2|BIRC3|BIRC7|XIAP,-1.21
almitrine,ATP1A1,-0.84
etizolam,GABRA1|GABRA2|GABRA3|GABRA5|PTAFR,-1.08
adatanserin,HTR1A|HTR2A,-0.97
semagacestat,PSEN1,-0.98
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-1.11
CO-102862,SCN2A|SCN4A|SCN9A,-0.73
etizolam,GABRA1|GABRA2|GABRA3|GABRA5|PTAFR,-0.6
AZD-5438,CCNB1|CCNE1|CDK1|CDK2|KCNH2,-1.24
PF-03814735,AURKA|AURKB,-1.15
fexofenadine,HRH1,-0.81
semagacestat,PSEN1,-1.05
GDC-0152,BIRC2|BIRC3|BIRC7|XIAP,-1.22
navitoclax,BCL2|BCL2L1|BCL2L2,-1.5
amantadine,GRIN1|DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A,-1.16
urapidil,HTR1A,-0.99
MLN-4924,NAE1|UBA3,-0.77
amtolmetin-guacil,PTGS1|PTGS2,-0.67
fludarabine-phosphate,POLA1|RRM1|DCK|POLD1|POLE|RRM2|RRM2B,-1.06
lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A,-1.16
duloxetine,SLC6A2|SLC6A4|SLC6A3|HTR2A|HTR2C|HTR6,-0.82
BRD-K72166146,HTR1D|HTR1B|ADRA2A|DRD2|HTR1E|HTR1F|HTR2B|HTR7,-1.25
mazindol,SLC6A3|SLC6A4|SLC6A2,-0.9
escitalopram,SLC6A4|CYP2C19|ADRA1A|CHRM1|HRH1|SLC6A2|SLC6A3,-0.68
KD-023,ACACA|ACACB|CHAT,-1.22
mazindol,SLC6A3|SLC6A4|SLC6A2,-0.94
HMN-214,FLT3|KDR|KIT|FLT4|PDGFRB|CSF1R|FLT1|RET|FGFR1|PDGFRA,-1.03
D-serine,GRIN1|GLRA1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3,-0.98
carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-1.39
floxuridine,TYMS,-0.94
lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A,-0.94
amsacrine,TOP2A|KCNH2,-1.04
ibrutinib,BTK|BLK|BMX,-0.95
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-1.14
dorzolamide,CA2|CA1|CA12|CA14|CA4|CA7,-1.02
mazindol,SLC6A3|SLC6A4|SLC6A2,-1.05
floxuridine,TYMS,-0.98
metamizole,PTGS1,-1.29
furosemide,SLC12A1|SLC12A2|CA2|GPR35,-0.84
tagatose,PYGL,-0.96
alisertib,AURKA,-0.74
rutin,AKR1C3|AKR1B1,-1.05
LY-2090314,GSK3B,-0.78
carbachol,CHRM1|CHRM2|CHRNA2|CHRM3|CHRM4|CHRM5,-1.14
regadenoson,ADORA2A|ADORA1|ADORA2B|ADORA3,-0.89
tamsulosin,ADRA1A|ADRA1B|ADRA1D,-0.79
ixazomib,PSMB1,-1.2
azithromycin,MLNR,-1.09
crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1,-1.06
enzastaurin,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG,-1.43
etofenamate,PTGS1|PTGS2,-0.57
irsogladine,PDE4A,-1.31
carbachol,CHRM1|CHRM2|CHRNA2|CHRM3|CHRM4|CHRM5,-1.01
clenbuterol,ADRB2|ADRB1|ADRB3|NGF|TNF,-0.89
metamizole,PTGS1,-0.95
betrixaban,F10|KCNH2,-0.8
olmesartan-medoxomil,AGTR1,-0.79
bavisant,HRH3,-1.34
ulipristal,PGR,-1.09
tomelukast,CYSLTR1,-0.81
nicergoline,ADRA1A,-1.13
indoramin,ADRA1A|ADRA1D|ADRA1B|ADRA2B|ADRA2C,-0.94
metamizole,PTGS1,-0.98
indoramin,ADRA1A|ADRA1D|ADRA1B|ADRA2B|ADRA2C,-1.12
tazarotene,RARG|RARA|RARB|ODC1|RXRB,-1.03
tagatose,PYGL,-1.24
carbachol,CHRM1|CHRM2|CHRNA2|CHRM3|CHRM4|CHRM5,-0.7
NVP-DPP728,DPP4,-1.27
dolastatin-10,TUBB,-0.88
naphazoline,ADRA1A|ADRA2A,-1.11
phenylephrine,ADRA1A|ADRA1B|ADRA1D,-0.91
pindolol,ADRB1|ADRB2|HTR1A|HTR1B|HTR2A|HTR2B,-1.12
tibolone,ESR1|AR|PGR|STS,-1.3
lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8,-0.91
CI-976,SOAT1|ACAT1|CES1,-0.96
ibutilide,KCNH2|CACNA1C|SCN5A|CACNA2D1|CACNB1|CACNG1|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6,-1.15
honokiol,ALOX5|PTGS1|PTGS2,-1.21
ibutilide,KCNH2|CACNA1C|SCN5A|CACNA2D1|CACNB1|CACNG1|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6,-0.83
BRD-K76674262,RPL3,-0.94
KD-025,ROCK2,-1.04
indiplon,GABRA1|GABRA2|GABRA3|GABRA5,-1.34
eptifibatide,ITGA2B|ITGB3,-1.04
betahistine,HRH3|HRH1,-0.76
epinastine,HRH1|ADRA1A|ADRA2A|HRH2|HTR2A|HTR7,-0.92
KD-025,ROCK2,-1.08
ftorafur,TYMS,-1.2
clinofibrate,LPL,-0.73
cutamesine,SIGMAR1,-1.03
sorbinil,AKR1B1,-1.18
nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1,-1.12
zaleplon,GABRA1|AOX1|GABRB1|GABRG2|TSPO,-0.79
alvimopan,OPRM1|OPRD1|OPRK1,-0.88
PH-797804,MAPK14|MAPK11,-0.87
melatonin,MTNR1A|MTNR1B|TH|ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|NQO2|RORB,-1.14
imatinib,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET,-0.91
darifenacin,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-1.08
LY-2811376,BACE1,-1.16
ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG,-1.3
darifenacin,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-1.06
ketoprofen,PTGS2|PTGS1|CXCR1|SLC5A8,-0.78
LY-2811376,BACE1,-1.16
phentermine,SLC6A2|MAOA|MAOB|SLC6A3|SLC6A4,-0.73
PH-797804,MAPK14|MAPK11,-1.16
PH-797804,MAPK14|MAPK11,-1.26
thiothixene,HTR2A|DRD1|DRD2|HRH1,-0.85
istaroxime,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2,-1.13
rupatadine,HRH1|PTAFR,-1.02
alvimopan,OPRM1|OPRD1|OPRK1,-1.12
temazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GABRR1|GABRR2|GABRR3|TSPO,-1.11
BRD-K63750851,IMPDH1|IMPDH2,-1.0
pirfenidone,TNF|MAPK14|TNFRSF1A|FURIN,-1.22
GSK-461364,PLK1,-1.4
melperone,DRD2|HTR1A|HTR2A,-1.27
probenecid,SLC22A6|SLC22A11|SLC22A8|ABCC1|TRPV2|PANX1|SLCO1C1,-1.19
gestrinone,PGR|AR|ESR1,-1.15
temazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GABRR1|GABRR2|GABRR3|TSPO,-0.78
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-1.3
ANR-94,ADORA2A,-1.01
methscopolamine,CHRM1|CHRM2|CHRM3|HRH1,-1.21
talazoparib,PARP2|PARP1,-0.47
penfluridol,DRD1|DRD2|CACNA1G,-1.28
GANT-58,DHH|IHH|GLI1,-0.51
mitoxantrone,TOP2A|PIM1,-0.51
meloxicam,PTGS2|PTGS1,-1.05
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-0.51
dicoumarol,VKORC1|NQO1|CRYZ,-0.51
dephostatin,PTPN1|PTPN6,-1.22
NU-7441,PRKDC|ABCB1,-0.52
T-98475,GNRHR,-1.25
JLK-6,PSEN1,-0.53
enprofylline,ADORA2B|PDE4A|ADORA1|ADORA2A|ADORA3|PDE4B,-0.53
mCPP,HTR2B|HTR2C|HTR1D|HTR2A|HTR1A|HTR1E|HTR6,-0.53
CPI-613,PDHA1|OGDH,-0.54
crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1,-0.86
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-0.54
verapamil,CACNA1C|CACNA1D|CACNA1G|CACNA1S|CYP2C8|CYP2E1|CYP3A5|CYP3A7|DRD2|CACNA1A|CACNA1B|CACNA1F|CACNA1I|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4,-0.93
lesinurad,SLC22A12,-0.54
BRD-K33211335,SIGMAR1|CYP3A5|GRIN1|CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYBA|CYBB|GRIN3A|NCF1|NCF2|NCF4|OPRD1|OPRK1|OPRM1|PGRMC1|RAC1|RAC2|SLC6A2|SLC6A4,-0.54
urapidil,HTR1A,-0.64
palbociclib,CDK4|CDK6|CCND3,-0.54
alclometasone,NR3C1|CYP3A4|SERPINA6,-0.55
SB-216763,GSK3B|CCNA2|CDK2|GSK3A,-1.01
triptolide,CYP2C19|RELA,-0.55
nobiletin,ABCB1|TYR|MAP2K1,-1.03
BAY-59-3074,CNR1|CNR2,-0.55
SB-334867,HCRTR1|HCRTR2,-1.15
galantamine,ACHE|BCHE|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG,-0.55
clioquinol,OPRK1,-1.39
fluticasone-propionate,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A,-0.56
KIN001-242,RPS6KA3,-0.56
acecainide,SCN5A,-0.56
methantheline,CHRM1|HRH2,-0.56
lypressin,AVPR1A|AVPR1B|AVPR2,-0.56
SANT-2,SMO|DHH|IHH|PTCH1|SHH,-0.56
pentobarbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-0.56
methylene-blue,ACHE|MAPT,-1.29
AZD-5438,CCNB1|CCNE1|CDK1|CDK2|KCNH2,-0.57
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.5
PNU-282987,CHRNA7,-0.57
senicapoc,KCNN4,-0.57
lansoprazole,ATP4A|CYP2C19|CYP3A4|CYP3A5|ATP4B,-0.57
SB-525334,TGFBR1,-1.2
valproic-acid,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,-0.57
trap-101,OPRL1,-0.57
RG-108,DNMT1|DNMT3B,-0.57
pinaverium,CACNA1C,-0.57
cutamesine,SIGMAR1,-0.57
alpelisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG,-0.57
nepafenac,PTGS2|PTGS1,-0.58
thioctic-acid,ALDH2|ACHE|LIAS|LIPT1|PTGS2|SLC5A6,-0.58
iloperidone,DRD2|HTR2A|HTR1A|HTR6|HTR7|ADRA1A|ADRA2C|DRD1|DRD3|DRD4|HRH1,-0.58
aspirin,PTGS1|PTGS2|TP53|AKR1C1|ASIC3|EDNRA|HSPA5|IKBKB|NFKB1|NFKB2|NFKBIA|PRKAA1|PRKAA2|PRKAB1|PRKAB2|PRKAG1|PRKAG2|PRKAG3|RPS6KA3,-0.58
BRD-K00824317,NR3C1|SERPINA6,-0.58
methimazole,TPO,-1.25
triptolide,CYP2C19|RELA,-0.58
dinoprost,PTGFR|PTGDR|PTGER1|PTGER3|PTGER4|PTGDR2|PTGER2|PTGIR|TBXA2R,-0.58
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-0.78
reboxetine,SLC6A2,-0.59
noscapine,BDKRB2|SIGMAR1,-0.59
AM-630,CNR2|CNR1,-0.59
cytochalasin-d,ACTA1,-0.59
GDC-0068,AKT1|AKT2|AKT3|CYP3A5|PRKG1,-0.59
rifabutin,CYP3A4|HSP90AA1|HSP90B1,-0.59
PCI-24781,HDAC1|HDAC2|HDAC3|HDAC6|HDAC10|HDAC8,-0.59
ICI-199441,OPRK1|CYP2D6|OPRD1|OPRM1|UTS2R,-0.59
deltaline,CHRNA7,-0.59
NNC-05-2090,SLC6A11|SLC6A13|SLC6A12,-0.72
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.52
BRD-K26664453,ACTB,-0.59
SB-239063,TNF|MAPK11|MAPK14|PTGS2,-1.12
Y-39983,ROCK1|ROCK2,-1.24
purvalanol-a,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CSNK1G3|RPS6KA1|SRC,-0.6
mercaptopurine,HPRT1|IMPDH1|IMPDH2|PPAT,-0.6
resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,-0.6
DMAB-anabaseine,CHRNA7,-0.6
INCA-6,NFATC1,-0.6
immethridine,HRH3,-0.6
nimetazepam,GABRA1|GABRA2,-0.67
melperone,DRD2|HTR1A|HTR2A,-0.6
zatebradine,HCN1|HCN2|HCN3|HCN4,-0.6
SNS-314,AURKA|AURKB|AURKC,-1.13
TG-100801,SRC|EPHB4|FGFR1|FLT1|KDR,-0.6
ZD-2079,ADRB3,-0.6
L-692585,GHSR,-0.61
CC-401,MAPK8,-0.61
capsazepine,TRPV1|TRPV4,-0.99
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-0.61
ciglitazone,PPARG|INS,-0.61
maprotiline,SLC6A2|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR2A|HTR2C|HTR7,-1.11
CYT-997,TUBB,-0.61
tivantinib,MET,-0.61
dovitinib,FGFR1|FLT1|KDR|EGFR|FGFR3|FLT3|FLT4|KIT|PDGFRB|CSF1R|FGFR2|INSR|PDGFRA,-1.07
albendazole,CYP1A2|CYP2J2|TUBA1A|TUBB|TUBB4B,-1.42
BE-2254,ADRA1A,-0.86
dinoprostone,PTGER2|PTGER1|PTGER3|PTGER4|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGFR|TBXA2R,-0.61
olmesartan-medoxomil,AGTR1,-0.61
clofibric-acid,PPARA,-1.18
BW-723C86,HTR2B|HTR2A|HTR2C,-0.62
azacitidine,DNMT1|DNMT3A,-0.62
olaparib,PARP1|PARP2|PARP3,-0.62
CNX-774,BTK,-1.22
cinnarizine,HRH1,-1.12
ZM-241385,ADORA2A|ADORA2B|ADORA1|ADORA3,-1.65
alvocidib,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP,-0.62
celecoxib,PTGS2|CASP3|CYP2C19|CA12|PDPK1,-0.62
nelarabine,ADA|POLA1,-1.13
tirofiban,ITGA2B|ITGB3,-0.62
ABT-737,BCL2|BCL2L1|BCL2L2,-0.62
saquinavir,CYP3A5|CYP3A4,-0.69
cyclopiazonic-acid,ATP2A1,-1.31
BMS-387032,CDK2|CDK7|CDK9|MCL1,-0.83
TPCA-1,IKBKB,-0.62
erythromycin,MLNR,-0.62
GW-842166,CNR2,-0.62
acalabrutinib,BTK,-0.62
tibolone,ESR1|AR|PGR|STS,-0.62
CGP-55845,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-0.62
ambroxol,GBA|CYP3A4,-0.62
moclobemide,MAOA|CYP2C19|MAOB,-0.62
mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1,-0.62
BIX-01294,EHMT2|EHMT1,-0.62
fluoxetine,SLC6A4|CYP2C19|ANO1|HTR2B,-0.62
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-0.62
altrenogest,PGR,-0.62
CNX-774,BTK,-0.63
SB-590885,BRAF,-0.63
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-1.38
flunisolide,NR3C1,-0.63
SKF-81297,DRD1|DRD5,-0.63
XL-147,PIK3CG|PIK3CA|PIK3CD,-0.63
bupropion,SLC6A2|SLC6A3|CYP2B6|CHRNA3,-0.63
purvalanol-b,CDK2|CDK4|MAPK1|MAPK3|CDK5|SRPK2,-0.85
AG-494,EGFR,-0.63
papaverine,PDE10A|PDE4B|PDE5A,-0.63
resveratrol,PTGS1|SIRT1|PTGS2|APOA1|BACE1|MAOA|SCN5A|TXNRD1|TXNRD2|XDH|CSNK2A1|NQO2,-0.63
GP-1a,CNR2,-0.63
GW-842166,CNR2,-0.63
anastrozole,CYP19A1,-1.1
phenprocoumon,VKORC1,-0.63
lidoflazine,SCN1A|SCN3A|SLC29A1,-0.63
BS-181,CDK7,-0.63
taxifolin,APOB|APP|HMGCR|ADIPOR2,-0.63
icilin,TRPA1|TRPM8,-0.63
AZD-3463,ALK|IGF1R,-0.63
barasertib,AURKB|AURKA,-0.63
R-547,CDK2|CDK1|CDK4|CCND1|CCNE1|CDK7,-1.52
hydrocortisone-acetate,NR3C1|NR3C2,-0.91
neratinib,EGFR|ERBB2|ERBB4|KDR,-0.63
amiodarone,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7,-0.63
